#parameter:TH1/3
#unit:s
#date:20241116
#sensor:height
#Time in ms since start of day
0,6.43
60000,6.52
120000,6.46
180000,6.50
240000,6.51
300000,6.43
360000,6.48
420000,6.43
480000,6.49
540000,6.49
600000,6.35
660000,6.29
720000,6.29
780000,6.35
840000,6.39
900000,6.25
960000,6.30
1020000,6.33
1080000,6.29
1140000,6.30
1200000,6.17
1260000,6.26
1320000,6.27
1380000,6.28
1440000,6.38
1500000,6.31
1560000,6.27
1620000,6.38
1680000,6.48
1740000,6.36
1800000,6.39
1860000,6.41
1920000,6.41
1980000,6.43
2040000,6.54
2100000,6.44
2160000,6.44
2220000,6.48
2280000,6.45
2340000,6.53
2400000,6.57
2460000,6.49
2520000,6.51
2580000,6.57
2640000,6.55
2700000,6.62
2760000,6.58
2820000,6.59
2880000,6.55
2940000,6.64
3000000,6.65
3060000,6.55
3120000,6.67
3180000,6.67
3240000,6.63
3300000,6.63
3360000,6.60
3420000,6.70
3480000,6.69
3540000,6.67
3600000,6.58
3660000,6.55
3720000,6.64
3780000,6.60
3840000,6.60
3900000,6.62
3960000,6.62
4020000,6.65
4080000,6.72
4140000,6.67
4200000,6.64
4260000,6.67
4320000,6.65
4380000,6.57
4440000,6.55
4500000,6.58
4560000,6.63
4620000,6.52
4680000,6.66
4740000,6.56
4800000,6.58
4860000,6.72
4920000,6.85
4980000,6.89
5040000,6.92
5100000,6.83
5160000,6.84
5220000,6.84
5280000,6.68
5340000,6.87
5400000,6.79
5460000,6.76
5520000,6.75
5580000,6.76
5640000,6.81
5700000,6.81
5760000,6.72
5820000,6.83
5880000,6.67
5940000,6.77
6000000,6.67
6060000,6.61
6120000,6.56
6180000,6.34
6240000,6.55
6300000,6.37
6360000,6.44
6420000,6.48
6480000,6.51
6540000,6.69
6600000,6.57
6660000,6.48
6720000,6.43
6780000,6.46
6840000,6.67
6900000,6.42
6960000,6.61
7020000,6.46
7080000,6.54
7140000,6.66
7200000,6.68
7260000,6.59
7320000,6.60
7380000,6.48
