#parameter:Th010
#unit:deg
#date:20231012
#sensor:direction
#Time in ms since start of day
0,NaN,NaN,NaN,149.62,154.12,138.08,105.18,200.14,224.36,184.92,224.83,149.88,274.67,83.89,215.79,270.42,235.30,230.50,249.89,263.06,279.33,292.42,294.21,274.28,273.99,277.82,264.22,254.09,284.29,258.65,263.35,287.98,280.04,278.32,287.32,272.91,287.22,275.10,271.78,266.57,274.87,294.63,277.29,299.92,271.82,268.07,274.21,299.90,285.64,268.57,301.68
60000,NaN,NaN,NaN,124.85,162.26,185.15,159.36,184.01,252.46,219.06,242.06,110.96,146.49,89.73,157.21,307.84,237.56,254.80,251.35,265.39,269.74,300.24,295.58,267.23,277.97,268.46,259.80,266.12,271.24,270.31,264.41,285.17,289.77,276.35,289.26,283.40,277.29,292.30,272.34,269.82,283.05,291.55,281.59,279.69,266.41,259.50,273.06,242.74,282.08,283.71,304.32
120000,NaN,NaN,NaN,144.76,166.04,178.59,168.40,202.81,235.09,202.80,244.27,239.51,97.22,123.83,145.01,344.96,252.10,234.48,246.74,262.09,280.27,295.05,291.23,266.01,276.00,271.06,264.71,259.28,277.53,262.80,265.21,291.08,291.88,281.69,286.71,295.60,277.08,292.71,266.35,273.14,286.98,296.69,262.64,275.69,285.80,270.61,276.21,277.00,262.28,279.30,302.83
180000,NaN,NaN,NaN,146.20,146.50,147.73,124.46,218.09,223.92,230.75,210.75,126.15,196.59,121.62,148.40,309.95,245.42,213.82,253.16,259.83,280.03,293.19,292.47,275.83,277.09,281.46,269.58,258.87,285.87,256.80,261.66,300.46,278.74,277.24,287.71,292.64,279.86,274.96,264.13,271.62,279.76,298.31,260.47,280.54,271.81,290.34,267.64,281.44,285.14,248.76,302.16
240000,NaN,NaN,NaN,139.66,173.38,123.10,172.85,206.32,258.70,210.82,247.84,319.93,134.16,186.45,245.54,281.10,219.23,251.27,246.23,266.57,264.63,301.28,290.84,277.10,275.89,276.17,261.50,261.64,279.19,283.09,262.99,274.12,287.44,274.43,284.41,266.97,283.83,269.75,268.08,265.73,284.84,283.01,282.73,266.49,268.98,273.07,275.47,279.03,274.56,264.27,291.64
300000,NaN,NaN,NaN,113.96,150.31,121.05,165.75,175.00,242.41,150.61,296.75,259.15,100.27,176.37,183.04,281.88,250.59,237.63,248.09,262.07,274.53,306.19,292.59,278.56,279.47,269.36,263.10,263.15,264.87,274.99,273.93,271.28,280.13,270.69,279.69,280.49,276.10,273.79,251.98,272.52,279.32,293.55,275.09,241.10,272.28,271.85,278.84,273.27,283.08,264.03,296.97
360000,NaN,NaN,NaN,108.54,190.94,130.22,135.96,218.45,232.57,254.90,207.76,268.33,206.68,180.84,208.02,310.70,242.73,235.48,248.47,254.90,278.49,286.58,291.49,281.39,273.25,269.62,276.03,271.22,288.67,268.58,271.08,274.57,286.12,275.62,255.85,287.97,280.14,266.56,264.14,273.17,281.76,294.23,259.07,267.97,278.97,271.86,266.70,270.02,267.04,274.98,292.49
420000,NaN,NaN,NaN,177.91,218.87,133.56,139.85,220.26,246.30,205.51,245.36,262.38,215.12,195.67,225.82,250.43,229.64,208.95,249.66,257.79,272.70,281.50,296.31,278.29,267.13,275.74,268.07,269.02,295.62,258.08,266.35,271.68,293.12,275.54,290.68,273.57,267.72,265.39,276.45,270.88,274.21,284.66,262.65,270.03,268.46,275.45,256.16,279.21,266.18,262.78,295.17
480000,NaN,NaN,NaN,218.76,195.46,149.19,194.59,216.28,237.05,241.31,261.56,266.65,288.83,309.05,173.25,215.36,260.19,248.25,242.38,261.65,277.79,285.70,298.38,279.64,276.52,289.15,266.02,274.87,270.87,263.77,261.81,264.66,289.64,282.10,289.43,288.97,266.37,283.45,267.03,272.48,279.83,287.82,281.52,270.08,267.97,261.96,267.64,262.96,272.57,266.71,300.67
540000,NaN,NaN,NaN,266.36,179.02,197.05,192.27,208.80,296.01,187.85,250.29,182.16,184.33,297.74,103.88,275.99,248.86,239.71,249.85,260.08,280.43,280.22,292.60,281.54,270.04,273.57,272.51,277.85,278.88,264.19,269.71,264.91,277.42,281.88,282.64,289.54,261.48,269.65,267.86,268.00,294.73,289.35,268.74,260.21,272.88,287.45,255.06,269.83,268.58,276.80,306.47
600000,NaN,NaN,NaN,201.18,205.51,169.18,173.92,224.66,225.71,216.65,227.29,283.42,278.97,274.28,222.78,251.81,228.24,247.91,242.64,258.97,279.89,275.47,294.10,284.61,268.69,292.07,285.24,266.40,282.96,259.82,268.83,276.01,279.77,274.32,287.41,293.10,264.99,270.74,269.78,272.57,283.26,294.03,276.22,285.72,282.33,274.89,260.01,275.73,266.77,257.20,313.22
660000,NaN,NaN,NaN,251.76,177.32,132.63,239.36,203.58,260.39,265.64,260.51,298.29,359.84,293.62,217.03,266.18,243.07,263.74,244.54,262.08,268.39,280.92,289.36,275.48,277.29,284.20,284.89,264.03,277.88,273.84,274.17,268.63,295.97,273.51,286.92,277.68,270.89,270.03,265.15,277.24,286.18,270.52,275.35,271.36,278.60,276.45,259.23,267.63,259.72,262.91,292.43
720000,NaN,NaN,NaN,244.16,169.22,195.94,211.35,228.84,223.05,215.08,248.79,252.11,313.28,213.79,147.95,228.41,237.34,244.50,244.87,251.86,278.51,281.26,290.67,284.33,279.62,275.94,276.27,255.67,268.28,279.01,279.73,273.09,289.67,274.26,276.30,286.32,269.20,263.29,285.33,282.18,285.57,276.56,273.96,257.81,284.37,272.84,273.01,282.30,267.46,273.19,311.97
780000,NaN,NaN,NaN,194.79,172.78,195.98,175.78,215.02,238.84,238.10,211.32,284.02,280.96,229.26,191.40,241.31,227.32,246.90,250.54,255.50,278.32,274.34,287.84,280.27,274.98,278.61,289.46,268.83,279.13,276.09,274.70,278.15,280.06,272.37,278.80,292.13,266.78,261.95,275.64,281.08,279.86,296.00,274.19,274.69,293.83,294.47,265.17,269.92,267.49,264.64,326.31
840000,NaN,NaN,NaN,229.63,232.72,207.25,198.74,210.53,225.76,233.16,177.57,266.15,282.78,263.15,230.04,226.60,219.87,252.60,253.96,248.13,270.28,271.70,284.87,284.43,277.15,277.67,279.69,272.30,292.84,281.31,274.70,267.06,275.62,264.60,282.98,286.44,275.37,264.92,278.23,279.75,288.80,267.20,280.89,282.84,277.17,277.03,256.78,271.17,269.59,245.32,285.05
900000,NaN,NaN,NaN,231.39,231.54,164.19,174.35,189.15,152.52,211.06,246.91,215.17,281.37,213.84,217.62,233.19,245.51,253.86,254.38,257.81,276.90,276.89,284.91,284.15,287.59,270.40,276.94,269.59,266.97,279.75,270.26,264.37,284.23,262.01,285.33,288.11,260.96,270.90,258.89,272.65,274.55,271.80,280.10,272.52,278.24,275.63,259.14,261.43,262.03,264.14,306.92
960000,NaN,NaN,NaN,304.10,188.15,219.48,217.46,240.12,230.53,232.30,216.78,240.13,292.18,309.33,220.15,258.77,246.12,255.04,249.58,252.53,279.79,266.68,289.46,285.43,276.15,281.05,274.05,273.05,274.54,279.73,273.16,269.70,273.79,268.88,273.10,290.22,269.57,271.51,269.00,285.77,275.41,284.61,263.57,265.12,284.83,257.63,240.16,268.23,259.81,257.87,318.36
1020000,NaN,NaN,NaN,43.41,131.15,175.32,122.23,202.35,228.93,219.56,167.79,158.18,148.90,30.47,42.33,243.46,234.71,247.21,254.62,254.42,269.90,271.90,290.59,281.59,267.63,288.52,275.29,264.01,284.28,269.57,274.39,273.76,275.75,263.18,279.63,284.54,260.65,267.97,267.51,282.01,287.55,285.59,274.05,279.05,284.52,267.62,244.88,280.98,257.93,269.19,311.13
1080000,NaN,NaN,NaN,249.01,199.67,182.20,151.24,221.54,262.91,237.00,163.82,203.41,109.86,243.22,96.43,211.43,263.46,262.98,244.28,262.13,271.71,270.30,289.14,277.51,275.13,286.12,281.70,264.69,269.36,269.73,269.02,269.23,265.94,268.05,282.58,281.54,273.77,266.43,273.22,281.22,292.07,270.14,280.43,280.68,285.49,270.30,260.62,263.06,257.29,256.86,306.51
1140000,NaN,NaN,NaN,243.94,138.58,193.13,221.97,209.47,181.68,199.61,203.78,234.43,187.26,253.10,112.05,218.89,258.95,262.74,252.53,250.67,269.14,270.95,283.81,286.05,272.17,269.77,275.20,262.56,267.22,269.69,270.30,260.32,278.93,270.00,276.24,280.19,262.02,266.43,268.61,284.57,295.51,281.41,262.91,256.67,312.04,260.17,262.83,259.22,269.37,272.16,328.03
1200000,NaN,NaN,NaN,219.19,205.65,184.54,185.23,227.44,195.19,209.13,176.93,265.21,280.71,41.95,243.32,214.92,237.87,265.55,251.64,256.96,264.61,267.43,285.02,295.57,269.30,284.42,276.60,266.51,268.47,265.94,271.11,275.08,282.06,272.27,275.01,294.82,275.73,260.05,265.79,283.27,297.68,299.87,277.70,282.32,280.84,266.06,252.10,265.68,278.04,273.76,329.76
1260000,NaN,NaN,NaN,140.28,190.73,152.05,162.05,193.56,243.88,201.80,176.02,242.15,173.29,170.08,131.80,207.66,222.81,263.47,257.95,256.47,265.37,267.15,288.15,288.56,276.74,275.84,267.91,264.82,272.93,266.10,281.08,265.22,273.37,275.79,282.22,276.47,265.40,256.39,268.22,275.57,291.69,265.88,264.97,271.59,293.91,264.29,263.35,275.01,273.53,273.19,326.90
