#parameter:Th010
#unit:deg
#date:20231011
#sensor:direction
#Time in ms since start of day
0,NaN,NaN,NaN,177.04,219.28,200.86,159.69,228.51,179.77,186.59,186.10,136.46,175.61,228.39,304.29,327.11,126.24,213.19,253.99,229.39,222.34,232.29,244.54,234.22,220.01,213.37,209.09,219.29,224.12,219.99,212.06,217.74,222.44,225.34,229.92,225.91,229.73,216.74,211.27,220.93,226.60,221.10,213.20,212.41,215.20,214.31,205.73,212.65,212.28,206.35,227.68
60000,NaN,NaN,NaN,196.51,224.76,212.56,216.48,228.04,231.32,216.75,222.10,175.29,127.02,331.13,225.29,316.97,70.57,249.33,248.79,216.80,216.52,232.91,244.30,235.12,227.70,228.33,207.84,222.38,222.74,209.54,215.39,216.14,225.69,226.01,225.19,233.93,226.09,231.55,218.41,220.97,223.95,222.74,216.89,217.62,224.25,218.98,228.43,225.65,219.65,207.65,211.36
120000,NaN,NaN,NaN,196.13,236.27,209.66,170.55,121.28,189.34,198.08,214.31,208.54,142.73,215.23,202.88,282.85,262.85,275.37,246.41,224.03,226.17,241.98,242.63,237.34,226.08,217.23,205.28,223.06,231.39,216.66,213.20,215.87,224.47,224.32,229.43,225.02,225.76,217.10,228.19,220.14,235.79,217.53,216.18,223.71,230.91,223.31,232.24,214.83,218.28,210.20,223.32
180000,NaN,NaN,NaN,182.35,243.14,214.42,150.04,155.22,185.19,167.99,191.20,283.89,171.55,214.51,267.25,265.86,169.00,241.82,244.37,233.72,229.71,231.90,242.82,238.12,225.87,216.11,212.74,222.74,227.55,224.45,210.29,217.40,212.84,225.56,224.84,222.62,236.66,224.08,229.39,231.08,232.89,236.13,211.16,217.38,217.17,216.62,216.09,212.21,211.40,215.15,212.46
240000,NaN,NaN,NaN,187.73,152.49,220.19,164.50,184.91,197.25,193.68,200.97,252.67,207.21,259.19,264.19,280.40,193.35,230.52,249.78,232.52,228.90,231.73,243.94,231.12,225.41,218.09,215.98,219.35,227.66,219.29,219.25,220.98,220.22,226.46,216.08,230.44,221.84,220.56,227.64,241.44,237.46,230.39,209.34,226.42,212.81,239.15,211.58,212.30,209.56,195.64,216.53
300000,NaN,NaN,NaN,211.40,249.58,178.26,194.50,179.75,169.94,120.84,212.37,186.64,121.33,239.71,229.93,279.32,220.36,254.93,252.71,234.01,235.10,239.24,246.08,236.38,222.40,218.49,212.37,216.81,231.96,222.94,222.43,217.88,219.65,215.72,216.79,228.57,217.22,216.22,223.05,226.81,230.71,223.27,221.66,229.78,223.78,230.20,214.74,218.68,214.01,211.65,213.05
360000,NaN,NaN,NaN,178.62,249.24,216.50,180.58,164.09,192.49,209.75,207.16,217.45,161.65,265.47,252.23,288.61,226.42,260.77,256.09,238.37,238.00,236.74,241.24,235.66,226.30,219.12,215.41,222.51,231.40,225.20,219.38,216.91,220.44,218.17,218.56,226.49,226.31,210.52,226.59,233.73,230.21,222.88,216.65,228.33,221.95,220.18,229.22,222.50,210.17,216.16,220.86
420000,NaN,NaN,NaN,193.80,136.12,207.38,190.99,191.08,184.84,163.92,169.63,140.47,218.15,234.61,280.00,293.83,222.22,246.74,252.48,236.04,228.78,238.71,242.71,232.97,226.88,215.97,222.67,224.86,230.02,222.09,225.06,214.47,215.91,234.85,224.50,226.10,223.75,214.23,216.68,226.62,231.52,228.01,213.64,220.56,214.11,228.85,196.84,217.15,218.91,198.06,210.34
480000,NaN,NaN,NaN,174.89,147.58,229.13,195.74,285.82,212.79,37.35,202.07,182.49,222.31,256.30,216.67,288.15,123.04,256.09,246.64,231.95,228.03,233.72,245.32,231.38,221.65,222.72,218.67,213.99,227.62,228.47,222.82,224.09,224.70,224.66,225.91,228.19,220.13,223.92,212.67,216.20,232.76,223.28,220.86,230.65,223.85,240.57,205.33,216.01,213.53,200.01,214.69
540000,NaN,NaN,NaN,149.25,115.79,227.00,166.02,96.48,211.50,249.96,188.74,229.54,237.40,237.61,203.88,312.16,74.41,247.91,244.79,233.82,230.14,235.17,240.56,236.99,223.34,221.67,216.43,223.82,233.03,228.80,228.04,229.23,231.88,229.96,216.21,232.59,221.94,203.89,224.46,226.26,249.95,219.30,216.23,229.25,224.67,210.44,234.56,219.40,223.05,216.20,224.66
