#parameter:Th010
#unit:deg
#date:20231010
#sensor:direction
#Time in ms since start of day
0,NaN,NaN,NaN,207.94,186.03,210.98,233.21,165.55,205.96,225.17,251.30,172.01,211.86,128.66,190.57,87.33,66.35,339.62,150.03,138.58,99.11,150.12,103.15,170.30,107.16,98.45,150.12,248.07,134.92,181.89,195.39,129.87,188.16,13.35,185.43,192.15,130.65,141.73,143.26,191.22,232.39,177.64,183.93,190.06,176.29,167.71,209.02,197.92,202.62,234.23,228.82
60000,NaN,NaN,NaN,204.28,174.45,216.24,200.00,179.55,189.51,202.87,227.44,126.07,172.67,147.46,175.49,97.69,317.95,86.36,147.31,126.22,116.54,102.23,200.63,130.41,127.31,111.02,115.61,240.06,98.87,159.36,166.28,163.67,214.19,333.51,129.11,170.59,204.41,142.48,170.79,148.63,228.69,182.43,181.76,184.98,190.74,165.10,196.78,195.12,208.60,230.55,236.52
120000,NaN,NaN,NaN,207.93,192.78,214.21,227.01,172.19,190.24,206.92,244.05,175.14,151.37,117.77,179.76,100.58,259.71,256.31,114.29,136.42,106.10,122.09,114.70,135.46,106.04,116.19,135.89,207.71,209.16,190.93,221.96,140.54,143.04,17.39,150.93,153.54,213.55,163.42,163.38,187.54,236.00,181.14,179.12,197.20,193.95,188.05,216.00,197.36,188.42,233.56,237.80
180000,NaN,NaN,NaN,194.98,196.14,196.15,217.15,189.52,192.93,175.21,218.73,149.74,197.01,118.13,150.15,138.39,89.03,258.65,152.46,148.04,94.23,152.70,119.46,120.61,104.49,97.38,133.95,132.92,199.84,216.27,252.43,131.29,211.70,357.98,125.38,148.29,217.54,165.63,161.14,183.45,228.66,194.35,164.73,192.42,206.40,172.19,211.65,202.82,209.21,231.66,225.52
240000,NaN,NaN,NaN,203.81,181.65,220.99,206.90,163.99,207.31,187.15,237.59,262.70,172.80,124.29,183.23,178.92,329.28,220.02,160.80,141.25,147.63,137.16,125.30,118.43,90.43,96.49,143.18,215.80,142.44,188.97,134.07,101.76,185.68,323.77,144.82,160.12,185.34,210.68,154.79,199.78,220.93,185.68,178.24,189.04,207.14,189.83,204.08,186.44,201.34,235.69,237.44
300000,NaN,NaN,NaN,204.99,169.98,215.67,181.89,163.24,197.91,177.12,240.90,71.84,166.29,110.37,157.10,109.48,5.35,261.76,140.11,113.87,126.31,153.22,119.81,111.40,96.04,103.55,141.48,237.17,192.29,173.04,219.60,135.94,146.49,73.34,120.09,191.06,220.75,113.19,172.88,189.69,227.35,185.27,197.40,195.88,198.82,219.25,218.11,202.29,198.75,238.46,227.90
360000,NaN,NaN,NaN,201.85,214.00,212.11,184.32,159.36,195.84,170.58,201.19,170.04,176.09,116.19,115.60,118.67,308.54,289.07,147.53,121.33,91.46,163.29,113.06,104.88,93.13,106.83,227.95,154.21,197.98,219.28,186.85,130.55,240.21,146.56,156.41,180.55,206.49,137.98,192.47,159.47,228.16,196.06,186.30,197.99,205.12,213.73,223.94,202.98,193.10,232.57,228.62
420000,NaN,NaN,NaN,186.80,206.74,226.31,169.84,156.38,215.28,209.22,229.26,101.89,209.48,137.23,148.26,161.20,314.92,319.64,166.92,117.17,100.39,143.43,126.65,122.47,100.21,128.13,218.00,177.95,223.31,226.71,180.95,133.11,187.72,18.77,177.60,197.67,77.70,152.50,179.97,183.31,245.11,173.60,208.36,199.75,214.85,199.40,226.71,196.38,205.78,230.79,231.66
480000,NaN,NaN,NaN,176.17,187.18,225.54,179.55,176.64,188.87,161.57,233.75,105.72,172.43,145.28,141.23,149.66,334.31,293.35,194.61,111.34,127.33,157.78,151.99,121.02,105.78,212.55,103.55,237.76,219.38,192.87,191.07,171.87,158.88,39.45,180.76,182.90,136.35,207.91,176.40,150.42,228.23,183.07,202.77,190.89,203.52,194.46,220.02,207.35,211.16,226.15,234.23
540000,NaN,NaN,NaN,188.18,193.60,227.26,162.52,192.67,188.14,179.56,207.94,153.73,173.95,117.40,115.05,131.58,303.66,247.44,143.59,129.69,125.27,159.68,128.47,116.65,101.47,80.06,115.78,150.47,175.45,209.32,233.56,141.21,264.02,67.86,180.50,187.51,283.63,183.80,190.39,173.34,239.96,188.22,204.14,189.30,211.87,195.68,219.44,220.55,213.67,211.63,231.49
600000,NaN,NaN,NaN,180.00,195.32,217.18,169.29,162.20,214.64,205.54,261.40,140.39,201.77,118.97,148.22,104.61,347.37,262.42,138.85,128.15,69.77,169.93,114.23,138.55,104.99,108.91,204.24,130.50,209.38,223.17,205.81,157.67,222.50,94.90,162.96,200.96,341.27,133.89,171.08,174.96,224.48,182.78,174.18,197.68,219.04,196.31,213.00,196.72,217.35,224.72,226.17
660000,NaN,NaN,NaN,187.91,197.29,231.75,170.02,189.07,196.75,175.04,243.43,109.06,160.85,126.21,140.10,98.02,12.69,108.87,193.79,107.00,131.04,135.63,153.34,111.42,89.22,143.27,100.27,208.53,191.03,206.05,146.18,165.05,150.38,149.27,153.72,163.93,259.15,200.25,179.73,125.26,227.50,197.02,186.35,194.78,218.83,188.90,210.40,215.84,213.56,224.65,224.53
720000,NaN,NaN,NaN,205.86,167.23,224.45,189.00,178.02,156.94,197.62,241.41,58.45,131.01,130.91,127.23,84.99,82.82,105.44,152.21,122.16,144.78,150.39,120.08,117.79,87.37,119.52,189.79,216.01,211.37,222.06,202.18,171.49,131.22,151.41,172.99,172.66,256.27,272.48,160.89,181.62,209.40,235.98,207.72,201.30,218.48,211.81,198.30,210.71,205.36,218.64,222.35
780000,NaN,NaN,NaN,193.99,198.21,216.28,166.27,199.84,173.32,157.78,185.71,68.71,175.59,112.80,94.23,46.82,62.75,213.77,160.65,135.75,76.54,169.76,131.36,124.88,89.13,88.21,214.75,158.76,205.46,227.09,207.40,139.20,168.63,120.97,168.98,215.57,242.41,210.69,185.88,182.06,222.05,222.69,188.45,190.55,232.32,220.58,208.72,214.25,215.24,212.85,216.07
840000,NaN,NaN,NaN,197.01,191.15,229.40,154.52,174.49,220.43,169.43,219.21,13.31,129.63,110.89,110.07,62.20,46.56,116.38,174.38,147.34,101.76,151.21,150.33,140.68,88.44,132.11,208.46,167.58,214.01,216.95,148.29,151.02,190.39,125.13,180.83,172.98,190.41,211.95,212.08,185.51,220.19,125.78,199.68,191.61,219.08,200.11,218.64,221.61,207.20,230.60,218.78
900000,NaN,NaN,NaN,196.92,137.13,208.36,206.51,192.29,190.36,162.12,260.36,71.78,108.80,119.00,117.45,74.84,59.48,221.92,156.68,186.17,141.94,152.26,133.39,142.42,100.29,134.74,204.42,199.46,193.51,210.53,197.77,164.59,141.91,123.82,161.58,153.58,226.77,128.05,184.57,192.41,198.78,152.11,192.58,197.39,215.58,215.43,224.01,225.63,210.66,214.80,218.60
960000,NaN,NaN,NaN,190.38,189.39,215.97,199.07,213.70,178.82,151.00,150.36,77.29,127.88,113.19,72.86,81.19,65.77,204.18,170.45,163.66,111.45,151.45,125.69,98.36,80.18,131.85,198.04,197.69,184.18,223.22,204.72,168.83,256.35,109.32,158.32,179.42,216.07,219.62,195.33,153.61,195.84,188.88,191.82,188.47,212.13,213.93,223.41,225.17,224.11,212.26,212.68
1020000,NaN,NaN,NaN,147.58,193.41,215.49,182.61,187.31,238.34,192.84,208.83,50.77,109.76,117.71,99.50,84.26,50.17,159.54,177.11,143.63,104.50,149.54,121.74,111.67,125.99,103.30,212.50,185.62,184.24,209.94,210.07,134.11,226.40,135.97,164.47,179.74,106.76,181.44,203.27,144.07,217.88,178.21,220.07,191.39,215.52,201.75,221.92,226.31,225.23,221.70,214.00
1080000,NaN,NaN,NaN,163.31,182.96,212.35,224.31,212.62,218.67,191.56,243.48,28.43,99.70,95.65,135.05,88.27,66.09,106.02,175.93,132.98,128.33,150.49,143.41,132.65,117.55,129.58,203.68,200.12,181.05,204.76,214.41,145.14,185.02,160.55,169.16,143.93,197.85,187.74,175.32,159.62,186.32,145.03,175.57,186.52,212.71,189.01,213.64,221.00,220.64,214.42,218.52
