#parameter:THmax
#unit:s
#date:20241116
#sensor:radcan
#Time in ms since start of day
0,6.80
60000,6.80
120000,6.80
180000,6.80
240000,6.77
300000,6.80
360000,6.80
420000,6.80
480000,6.80
540000,6.80
600000,6.80
660000,6.80
720000,6.79
780000,6.80
840000,6.80
900000,6.80
960000,6.80
1020000,6.71
1080000,6.71
1140000,6.71
1200000,6.71
1260000,6.71
1320000,6.71
1380000,6.71
1440000,6.71
1500000,6.71
1560000,6.29
1620000,6.29
1680000,6.29
1740000,6.30
1800000,6.29
1860000,6.29
1920000,6.29
1980000,6.29
2040000,6.29
2100000,6.29
2160000,6.29
2220000,6.30
2280000,6.29
2340000,6.29
2400000,6.29
2460000,6.29
2520000,6.92
2580000,6.92
2640000,6.92
2700000,6.92
2760000,6.92
2820000,6.92
2880000,6.92
2940000,6.92
3000000,6.92
3060000,6.92
3120000,6.92
3180000,6.92
3240000,6.92
3300000,6.92
3360000,6.92
3420000,6.92
3480000,6.92
3540000,6.92
3600000,6.92
3660000,6.92
3720000,7.75
3780000,7.76
3840000,7.76
3900000,7.77
3960000,6.57
4020000,6.57
4080000,6.57
4140000,6.57
4200000,6.57
4260000,6.57
4320000,6.57
4380000,6.57
4440000,6.57
4500000,6.57
4560000,6.57
4620000,6.57
4680000,6.57
4740000,6.57
4800000,6.57
4860000,6.57
4920000,6.57
4980000,6.57
5040000,6.57
5100000,6.57
5160000,6.41
5220000,6.41
5280000,6.57
5340000,6.57
5400000,6.57
5460000,6.57
5520000,6.57
5580000,6.57
5640000,6.57
5700000,6.57
5760000,6.57
5820000,6.57
5880000,6.57
5940000,6.57
6000000,6.57
6060000,6.57
6120000,6.57
6180000,6.57
6240000,6.57
6300000,6.57
6360000,6.01
6420000,6.01
6480000,6.01
6540000,6.01
6600000,6.01
6660000,6.01
6720000,6.01
6780000,6.01
6840000,6.01
6900000,6.01
6960000,6.01
7020000,7.34
7080000,7.34
7140000,7.30
7200000,7.30
7260000,7.30
7320000,7.33
7380000,7.33
7440000,7.26
7500000,7.25
7560000,7.25
7620000,7.25
7680000,7.24
7740000,7.25
7800000,7.24
7860000,6.85
7920000,6.84
7980000,6.84
8040000,6.84
8100000,6.84
8160000,6.84
8220000,6.84
8280000,6.84
8340000,6.84
8400000,6.84
8460000,6.84
8520000,6.84
8580000,6.84
8640000,6.84
8700000,6.84
8760000,6.84
8820000,6.84
8880000,6.84
8940000,6.84
9000000,6.84
9060000,6.54
