Time	heave [m]	DQF [-]	FQF [-]
2023-10-10T00:00:24.562Z	0.4191	1011111110000000	1
2023-10-10T00:00:24.663Z	0.4356	1011111110000000	1
2023-10-10T00:00:24.763Z	0.4261	1011111110000000	1
2023-10-10T00:00:24.860Z	0.4047	1011111110000000	1
2023-10-10T00:00:24.957Z	0.4610	1011111110000000	1
2023-10-10T00:00:25.058Z	0.4066	1011111110000000	1
2023-10-10T00:00:25.158Z	0.4001	1011111110000000	1
2023-10-10T00:00:25.263Z	0.3905	1011111110000000	1
2023-10-10T00:00:25.361Z	0.3669	1011111110000000	1
2023-10-10T00:00:25.463Z	0.4368	1011111110000000	1
2023-10-10T00:00:25.563Z	0.3734	1011111110000000	1
2023-10-10T00:00:25.661Z	0.4256	1011111110000000	1
2023-10-10T00:00:25.760Z	0.4077	1011111110000000	1
2023-10-10T00:00:25.860Z	0.4365	1011111110000000	1
2023-10-10T00:00:25.960Z	0.3931	1011111110000000	1
2023-10-10T00:00:26.057Z	0.3783	1011111110000000	1
2023-10-10T00:00:26.160Z	0.4022	1011111110000000	1
2023-10-10T00:00:26.261Z	0.4015	1011111110000000	1
2023-10-10T00:00:26.364Z	0.4496	1011111110000000	1
2023-10-10T00:00:26.464Z	0.4322	1011111110000000	1
2023-10-10T00:00:26.563Z	0.4194	1011111110000000	1
2023-10-10T00:00:26.660Z	0.4192	1011111110000000	1
2023-10-10T00:00:26.758Z	0.3931	1011111110000000	1
2023-10-10T00:00:26.858Z	0.4137	1011111110000000	1
2023-10-10T00:00:26.959Z	0.4115	1011111110000000	1
2023-10-10T00:00:27.062Z	0.3854	1011111110000000	1
2023-10-10T00:00:27.164Z	0.4087	1011111110000000	1
2023-10-10T00:00:27.264Z	0.4084	1011111110000000	1
2023-10-10T00:00:27.362Z	0.4872	1011111110000000	1
2023-10-10T00:00:27.460Z	0.4648	1011111110000000	1
2023-10-10T00:00:27.558Z	0.4313	1011111110000000	1
2023-10-10T00:00:27.657Z	0.5342	1011111110000000	1
2023-10-10T00:00:27.759Z	0.5533	1011111110000000	1
2023-10-10T00:00:27.861Z	0.5220	1011111110000000	1
2023-10-10T00:00:27.964Z	0.5723	1011111110000000	1
2023-10-10T00:00:28.064Z	0.5066	1011111110000000	1
2023-10-10T00:00:28.163Z	0.5339	1011111110000000	1
2023-10-10T00:00:28.260Z	0.4974	1011111110000000	1
2023-10-10T00:00:28.359Z	0.4982	1011111110000000	1
2023-10-10T00:00:28.458Z	0.4086	1011111110000000	1
2023-10-10T00:00:28.560Z	0.3919	1011111110000000	1
2023-10-10T00:00:28.662Z	0.4479	1011111110000000	1
2023-10-10T00:00:28.764Z	0.5229	1011111110000000	1
2023-10-10T00:00:28.863Z	0.4963	1011111110000000	1
2023-10-10T00:00:28.962Z	0.4483	1011111110000000	1
2023-10-10T00:00:29.060Z	0.4090	1011111110000000	1
2023-10-10T00:00:29.157Z	0.4969	1011111110000000	1
2023-10-10T00:00:29.257Z	0.4821	1011111110000000	1
2023-10-10T00:00:29.358Z	0.5217	1011111110000000	1
2023-10-10T00:00:29.461Z	0.5167	1011111110000000	1
2023-10-10T00:00:29.564Z	0.5088	1011111110000000	1
2023-10-10T00:00:29.665Z	0.5079	1011111110000000	1
2023-10-10T00:00:29.765Z	0.4830	1011111110000000	1
2023-10-10T00:00:29.862Z	0.4817	1011111110000000	1
2023-10-10T00:00:29.960Z	0.3983	1011111110000000	1
2023-10-10T00:00:30.057Z	0.4539	1011111110000000	1
2023-10-10T00:00:30.156Z	0.4419	1011111110000000	1
2023-10-10T00:00:30.258Z	0.4617	1011111110000000	1
2023-10-10T00:00:30.360Z	0.4292	1011111110000000	1
2023-10-10T00:00:30.463Z	0.4150	1011111110000000	1
2023-10-10T00:00:30.563Z	0.4154	1011111110000000	1
