Time	heave [m]	DQF [-]	FQF [-]
2018-05-17T00:00:29.338Z	-0.3298	1011111110000000	1
2018-05-17T00:00:29.729Z	-0.3324	1011111110000000	1
2018-05-17T00:00:30.119Z	-0.3708	1011111110000000	1
2018-05-17T00:00:30.509Z	-0.4220	1011111110000000	1
2018-05-17T00:00:30.899Z	-0.3219	1011111110000000	1
2018-05-17T00:00:31.289Z	-0.3397	1011111110000000	1
2018-05-17T00:00:31.679Z	-0.3741	1011111110000000	1
2018-05-17T00:00:32.069Z	-0.3439	1011111110000000	1
2018-05-17T00:00:32.459Z	-0.4436	1011111110000000	1
2018-05-17T00:00:32.849Z	-0.3948	1011111110000000	1
2018-05-17T00:00:33.239Z	-0.3649	1011111110000000	1
2018-05-17T00:00:33.629Z	-0.2525	1011111110000000	1
2018-05-17T00:00:34.019Z	-0.2245	1011111110000000	1
2018-05-17T00:00:34.409Z	-0.2290	1011111110000000	1
2018-05-17T00:00:34.799Z	-0.3425	1011111110000000	1
2018-05-17T00:00:35.189Z	-0.3812	1011111110000000	1
2018-05-17T00:00:35.579Z	-0.4606	1011111110000000	1
2018-05-17T00:00:35.969Z	-0.3340	1011111110000000	1
2018-05-17T00:00:36.359Z	-0.2704	1011111110000000	1
2018-05-17T00:00:36.749Z	-0.2423	1011111110000000	1
2018-05-17T00:00:37.139Z	-0.3724	1011111110000000	1
2018-05-17T00:00:37.529Z	-0.3381	1011111110000000	1
2018-05-17T00:00:37.919Z	-0.2885	1011111110000000	1
2018-05-17T00:00:38.309Z	-0.3356	1011111110000000	1
2018-05-17T00:00:38.699Z	-0.4092	1011111110000000	1
2018-05-17T00:00:39.089Z	-0.4334	1011111110000000	1
2018-05-17T00:00:39.479Z	-0.2229	1011111110000000	1
2018-05-17T00:00:39.869Z	-0.2129	1011111110000000	1
2018-05-17T00:00:40.259Z	-0.2540	1011111110000000	1
2018-05-17T00:00:40.649Z	-0.3223	1011111110000000	1
2018-05-17T00:00:41.039Z	-0.4746	1011111110000000	1
2018-05-17T00:00:41.429Z	-0.5044	1011111110000000	1
2018-05-17T00:00:41.819Z	-0.3215	1011111110000000	1
2018-05-17T00:00:42.209Z	-0.3027	1011111110000000	1
2018-05-17T00:00:42.590Z	-0.2286	1011111110000000	1
2018-05-17T00:00:42.980Z	-0.1981	1011111110000000	1
2018-05-17T00:00:43.370Z	-0.2489	1011111110000000	1
2018-05-17T00:00:43.760Z	-0.4078	1011111110000000	1
2018-05-17T00:00:44.150Z	-0.5189	1011111110000000	1
2018-05-17T00:00:44.540Z	-0.5399	1011111110000000	1
2018-05-17T00:00:44.930Z	-0.2117	1011111110000000	1
2018-05-17T00:00:45.320Z	-0.0952	1011111110000000	1
2018-05-17T00:00:45.710Z	-0.4159	1011111110000000	1
2018-05-17T00:00:46.100Z	-0.4429	1011111110000000	1
2018-05-17T00:00:46.490Z	-0.5035	1011111110000000	1
2018-05-17T00:00:46.880Z	-0.3049	1011111110000000	1
2018-05-17T00:00:47.270Z	-0.1751	1011111110000000	1
2018-05-17T00:00:47.660Z	-0.2592	1011111110000000	1
2018-05-17T00:00:48.050Z	-0.3261	1011111110000000	1
2018-05-17T00:00:48.440Z	-0.2625	1011111110000000	1
2018-05-17T00:00:48.830Z	-0.2845	1011111110000000	1
2018-05-17T00:00:49.220Z	-0.3032	1011111110000000	1
2018-05-17T00:00:49.610Z	-0.4461	1011111110000000	1
2018-05-17T00:00:50.000Z	-0.3534	1011111110000000	1
2018-05-17T00:00:50.390Z	-0.3203	1011111110000000	1
2018-05-17T00:00:50.780Z	-0.3838	1011111110000000	1
2018-05-17T00:00:51.170Z	-0.3764	1011111110000000	1
2018-05-17T00:00:51.560Z	-0.1897	1011111110000000	1
2018-05-17T00:00:51.950Z	-0.2386	1011111110000000	1
2018-05-17T00:00:52.340Z	-0.3262	1011111110000000	1
2018-05-17T00:00:52.730Z	-0.3679	1011111110000000	1
2018-05-17T00:00:53.120Z	-0.3728	1011111110000000	1
2018-05-17T00:00:53.510Z	-0.3602	1011111110000000	1
2018-05-17T00:00:53.900Z	-0.3539	1011111110000000	1
2018-05-17T00:00:54.290Z	-0.3580	1011111110000000	1
2018-05-17T00:00:54.680Z	-0.3033	1011111110000000	1
2018-05-17T00:00:55.071Z	-0.1149	1011111110000000	1
2018-05-17T00:00:55.461Z	-0.2055	1011111110000000	1
2018-05-17T00:00:55.851Z	-0.3883	1011111110000000	1
2018-05-17T00:00:56.241Z	-0.5310	1011111110000000	1
2018-05-17T00:00:56.631Z	-0.3039	1011111110000000	1
2018-05-17T00:00:57.021Z	-0.1134	1011111110000000	1
2018-05-17T00:00:57.411Z	-0.1693	1011111110000000	1
2018-05-17T00:00:57.801Z	-0.3440	1011111110000000	1
2018-05-17T00:00:58.191Z	-0.4176	1011111110000000	1
2018-05-17T00:00:58.581Z	-0.4535	1011111110000000	1
2018-05-17T00:00:58.971Z	-0.3436	1011111110000000	1
2018-05-17T00:00:59.361Z	-0.1449	1011111110000000	1
2018-05-17T00:00:59.751Z	-0.3526	1011111110000000	1
2018-05-17T00:01:00.141Z	-0.3541	1011111110000000	1
2018-05-17T00:01:00.531Z	-0.2938	1011111110000000	1
2018-05-17T00:01:00.921Z	-0.2539	1011111110000000	1
2018-05-17T00:01:01.311Z	-0.2705	1011111110000000	1
2018-05-17T00:01:01.701Z	-0.2847	1011111110000000	1
2018-05-17T00:01:02.091Z	-0.3621	1011111110000000	1
2018-05-17T00:01:02.481Z	-0.3377	1011111110000000	1
2018-05-17T00:01:02.871Z	-0.3954	1011111110000000	1
2018-05-17T00:01:03.261Z	-0.4290	1011111110000000	1
2018-05-17T00:01:03.651Z	-0.3794	1011111110000000	1
2018-05-17T00:01:04.041Z	-0.3003	1011111110000000	1
2018-05-17T00:01:04.431Z	-0.2864	1011111110000000	1
2018-05-17T00:01:04.821Z	-0.2335	1011111110000000	1
2018-05-17T00:01:05.211Z	-0.2648	1011111110000000	1
2018-05-17T00:01:05.601Z	-0.3447	1011111110000000	1
2018-05-17T00:01:05.991Z	-0.4399	1011111110000000	1
2018-05-17T00:01:06.381Z	-0.4241	1011111110000000	1
2018-05-17T00:01:06.771Z	-0.4090	1011111110000000	1
2018-05-17T00:01:07.161Z	-0.3850	1011111110000000	1
2018-05-17T00:01:07.551Z	-0.2790	1011111110000000	1
2018-05-17T00:01:07.972Z	-0.3349	1011111110000000	1
2018-05-17T00:01:08.332Z	-0.2529	1011111110000000	1
2018-05-17T00:01:08.722Z	-0.2274	1011111110000000	1
2018-05-17T00:01:09.112Z	-0.2457	1011111110000000	1
2018-05-17T00:01:09.502Z	-0.4359	1011111110000000	1
2018-05-17T00:01:09.892Z	-0.4790	1011111110000000	1
2018-05-17T00:01:10.282Z	-0.3574	1011111110000000	1
2018-05-17T00:01:10.672Z	-0.2197	1011111110000000	1
2018-05-17T00:01:11.062Z	-0.2122	1011111110000000	1
2018-05-17T00:01:11.452Z	-0.2956	1011111110000000	1
2018-05-17T00:01:11.842Z	-0.3806	1011111110000000	1
2018-05-17T00:01:12.232Z	-0.2617	1011111110000000	1
2018-05-17T00:01:12.622Z	-0.3057	1011111110000000	1
2018-05-17T00:01:13.012Z	-0.3439	1011111110000000	1
2018-05-17T00:01:13.402Z	-0.3139	1011111110000000	1
2018-05-17T00:01:13.792Z	-0.4239	1011111110000000	1
2018-05-17T00:01:14.182Z	-0.3701	1011111110000000	1
2018-05-17T00:01:14.572Z	-0.1860	1011111110000000	1
2018-05-17T00:01:14.962Z	-0.3593	1011111110000000	1
2018-05-17T00:01:15.352Z	-0.4721	1011111110000000	1
2018-05-17T00:01:15.742Z	-0.3160	1011111110000000	1
2018-05-17T00:01:16.132Z	-0.2763	1011111110000000	1
2018-05-17T00:01:16.522Z	-0.3090	1011111110000000	1
2018-05-17T00:01:16.912Z	-0.3737	1011111110000000	1
2018-05-17T00:01:17.302Z	-0.4514	1011111110000000	1
2018-05-17T00:01:17.692Z	-0.3635	1011111110000000	1
2018-05-17T00:01:18.082Z	-0.1893	1011111110000000	1
2018-05-17T00:01:18.472Z	-0.2343	1011111110000000	1
2018-05-17T00:01:18.862Z	-0.3156	1011111110000000	1
2018-05-17T00:01:19.252Z	-0.4586	1011111110000000	1
2018-05-17T00:01:19.642Z	-0.3871	1011111110000000	1
2018-05-17T00:01:20.032Z	-0.3958	1011111110000000	1
2018-05-17T00:01:20.422Z	-0.3488	1011111110000000	1
2018-05-17T00:01:20.813Z	-0.2396	1011111110000000	1
2018-05-17T00:01:21.203Z	-0.2799	1011111110000000	1
2018-05-17T00:01:21.593Z	-0.3234	1011111110000000	1
2018-05-17T00:01:21.983Z	-0.4073	1011111110000000	1
2018-05-17T00:01:22.373Z	-0.5085	1011111110000000	1
2018-05-17T00:01:22.763Z	-0.4511	1011111110000000	1
2018-05-17T00:01:23.153Z	-0.3304	1011111110000000	1
2018-05-17T00:01:23.543Z	-0.1594	1011111110000000	1
2018-05-17T00:01:23.933Z	-0.1269	1011111110000000	1
2018-05-17T00:01:24.323Z	-0.3203	1011111110000000	1
2018-05-17T00:01:24.713Z	-0.2923	1011111110000000	1
2018-05-17T00:01:25.103Z	-0.3091	1011111110000000	1
2018-05-17T00:01:25.493Z	-0.3773	1011111110000000	1
2018-05-17T00:01:25.883Z	-0.3820	1011111110000000	1
2018-05-17T00:01:26.273Z	-0.3705	1011111110000000	1
2018-05-17T00:01:26.663Z	-0.3506	1011111110000000	1
2018-05-17T00:01:27.053Z	-0.3694	1011111110000000	1
2018-05-17T00:01:27.443Z	-0.3461	1011111110000000	1
2018-05-17T00:01:27.833Z	-0.1952	1011111110000000	1
2018-05-17T00:01:28.223Z	-0.1914	1011111110000000	1
2018-05-17T00:01:28.613Z	-0.2804	1011111110000000	1
2018-05-17T00:01:29.003Z	-0.3594	1011111110000000	1
2018-05-17T00:01:29.393Z	-0.3529	1011111110000000	1
2018-05-17T00:01:29.783Z	-0.3478	1011111110000000	1
2018-05-17T00:01:30.173Z	-0.2959	1011111110000000	1
2018-05-17T00:01:30.563Z	-0.2577	1011111110000000	1
2018-05-17T00:01:30.953Z	-0.2306	1011111110000000	1
2018-05-17T00:01:31.343Z	-0.3050	1011111110000000	1
2018-05-17T00:01:31.733Z	-0.4411	1011111110000000	1
2018-05-17T00:01:32.123Z	-0.3911	1011111110000000	1
2018-05-17T00:01:32.513Z	-0.2369	1011111110000000	1
2018-05-17T00:01:32.903Z	-0.2974	1011111110000000	1
2018-05-17T00:01:33.294Z	-0.3743	1011111110000000	1
2018-05-17T00:01:33.684Z	-0.3476	1011111110000000	1
2018-05-17T00:01:34.074Z	-0.1483	1011111110000000	1
2018-05-17T00:01:34.464Z	-0.3325	1011111110000000	1
2018-05-17T00:01:34.854Z	-0.4257	1011111110000000	1
2018-05-17T00:01:35.244Z	-0.3256	1011111110000000	1
2018-05-17T00:01:35.634Z	-0.3038	1011111110000000	1
2018-05-17T00:01:36.024Z	-0.3393	1011111110000000	1
2018-05-17T00:01:36.414Z	-0.4468	1011111110000000	1
2018-05-17T00:01:36.804Z	-0.4387	1011111110000000	1
2018-05-17T00:01:37.194Z	-0.2804	1011111110000000	1
2018-05-17T00:01:37.584Z	-0.2201	1011111110000000	1
2018-05-17T00:01:37.974Z	-0.2872	1011111110000000	1
2018-05-17T00:01:38.364Z	-0.4127	1011111110000000	1
2018-05-17T00:01:38.754Z	-0.2724	1011111110000000	1
2018-05-17T00:01:39.144Z	-0.2626	1011111110000000	1
2018-05-17T00:01:39.534Z	-0.4335	1011111110000000	1
2018-05-17T00:01:39.924Z	-0.4189	1011111110000000	1
2018-05-17T00:01:40.314Z	-0.4857	1011111110000000	1
2018-05-17T00:01:40.704Z	-0.2603	1011111110000000	1
2018-05-17T00:01:41.094Z	-0.1842	1011111110000000	1
2018-05-17T00:01:41.484Z	-0.2703	1011111110000000	1
2018-05-17T00:01:41.874Z	-0.4032	1011111110000000	1
2018-05-17T00:01:42.264Z	-0.4044	1011111110000000	1
2018-05-17T00:01:42.654Z	-0.4195	1011111110000000	1
2018-05-17T00:01:43.044Z	-0.3506	1011111110000000	1
2018-05-17T00:01:43.434Z	-0.2780	1011111110000000	1
2018-05-17T00:01:43.824Z	-0.2482	1011111110000000	1
2018-05-17T00:01:44.214Z	-0.2680	1011111110000000	1
2018-05-17T00:01:44.604Z	-0.3876	1011111110000000	1
2018-05-17T00:01:44.994Z	-0.3751	1011111110000000	1
2018-05-17T00:01:45.384Z	-0.4860	1011111110000000	1
2018-05-17T00:01:45.774Z	-0.3570	1011111110000000	1
2018-05-17T00:01:46.165Z	-0.2400	1011111110000000	1
2018-05-17T00:01:46.555Z	-0.3105	1011111110000000	1
2018-05-17T00:01:46.945Z	-0.2704	1011111110000000	1
2018-05-17T00:01:47.335Z	-0.2687	1011111110000000	1
2018-05-17T00:01:47.725Z	-0.3568	1011111110000000	1
2018-05-17T00:01:48.115Z	-0.3339	1011111110000000	1
2018-05-17T00:01:48.505Z	-0.3502	1011111110000000	1
2018-05-17T00:01:48.895Z	-0.3765	1011111110000000	1
2018-05-17T00:01:49.285Z	-0.3259	1011111110000000	1
2018-05-17T00:01:49.675Z	-0.1943	1011111110000000	1
2018-05-17T00:01:50.065Z	-0.2277	1011111110000000	1
2018-05-17T00:01:50.455Z	-0.2862	1011111110000000	1
2018-05-17T00:01:50.845Z	-0.3725	1011111110000000	1
2018-05-17T00:01:51.235Z	-0.3950	1011111110000000	1
2018-05-17T00:01:51.625Z	-0.4612	1011111110000000	1
2018-05-17T00:01:52.015Z	-0.4266	1011111110000000	1
2018-05-17T00:01:52.405Z	-0.4105	1011111110000000	1
2018-05-17T00:01:52.795Z	-0.2660	1011111110000000	1
2018-05-17T00:01:53.185Z	-0.1268	1011111110000000	1
2018-05-17T00:01:53.575Z	-0.2703	1011111110000000	1
2018-05-17T00:01:53.965Z	-0.3998	1011111110000000	1
2018-05-17T00:01:54.355Z	-0.4234	1011111110000000	1
2018-05-17T00:01:54.745Z	-0.3443	1011111110000000	1
2018-05-17T00:01:55.135Z	-0.2935	1011111110000000	1
2018-05-17T00:01:55.525Z	-0.2692	1011111110000000	1
2018-05-17T00:01:55.915Z	-0.2810	1011111110000000	1
2018-05-17T00:01:56.305Z	-0.2640	1011111110000000	1
2018-05-17T00:01:56.695Z	-0.5154	1011111110000000	1
2018-05-17T00:01:57.085Z	-0.5627	1011111110000000	1
2018-05-17T00:01:57.475Z	-0.4764	1011111110000000	1
2018-05-17T00:01:57.865Z	-0.3409	1011111110000000	1
2018-05-17T00:01:58.255Z	-0.2235	1011111110000000	1
2018-05-17T00:01:58.645Z	-0.1470	1011111110000000	1
2018-05-17T00:01:59.036Z	-0.2089	1011111110000000	1
2018-05-17T00:01:59.426Z	-0.3456	1011111110000000	1
2018-05-17T00:01:59.816Z	-0.3557	1011111110000000	1
2018-05-17T00:02:00.206Z	-0.3664	1011111110000000	1
2018-05-17T00:02:00.596Z	-0.3774	1011111110000000	1
2018-05-17T00:02:00.986Z	-0.4715	1011111110000000	1
2018-05-17T00:02:01.376Z	-0.2771	1011111110000000	1
2018-05-17T00:02:01.766Z	-0.2365	1011111110000000	1
2018-05-17T00:02:02.156Z	-0.2741	1011111110000000	1
2018-05-17T00:02:02.546Z	-0.3464	1011111110000000	1
2018-05-17T00:02:02.936Z	-0.4195	1011111110000000	1
2018-05-17T00:02:03.326Z	-0.2007	1011111110000000	1
2018-05-17T00:02:03.716Z	-0.2889	1011111110000000	1
2018-05-17T00:02:04.106Z	-0.3110	1011111110000000	1
2018-05-17T00:02:04.496Z	-0.2647	1011111110000000	1
2018-05-17T00:02:04.886Z	-0.3573	1011111110000000	1
2018-05-17T00:02:05.276Z	-0.4191	1011111110000000	1
2018-05-17T00:02:05.666Z	-0.4223	1011111110000000	1
2018-05-17T00:02:06.056Z	-0.4023	1011111110000000	1
2018-05-17T00:02:06.446Z	-0.4044	1011111110000000	1
2018-05-17T00:02:06.836Z	-0.3787	1011111110000000	1
2018-05-17T00:02:07.226Z	-0.3248	1011111110000000	1
2018-05-17T00:02:07.616Z	-0.2148	1011111110000000	1
2018-05-17T00:02:08.006Z	-0.2232	1011111110000000	1
2018-05-17T00:02:08.396Z	-0.3244	1011111110000000	1
2018-05-17T00:02:08.786Z	-0.4684	1011111110000000	1
2018-05-17T00:02:09.176Z	-0.3884	1011111110000000	1
2018-05-17T00:02:09.566Z	-0.3700	1011111110000000	1
2018-05-17T00:02:09.956Z	-0.3441	1011111110000000	1
2018-05-17T00:02:10.346Z	-0.2124	1011111110000000	1
2018-05-17T00:02:10.736Z	-0.2265	1011111110000000	1
2018-05-17T00:02:11.126Z	-0.2547	1011111110000000	1
2018-05-17T00:02:11.517Z	-0.3558	1011111110000000	1
2018-05-17T00:02:11.907Z	-0.4101	1011111110000000	1
2018-05-17T00:02:12.297Z	-0.4826	1011111110000000	1
2018-05-17T00:02:12.687Z	-0.4200	1011111110000000	1
2018-05-17T00:02:13.077Z	-0.2802	1011111110000000	1
2018-05-17T00:02:13.467Z	-0.1326	1011111110000000	1
2018-05-17T00:02:13.857Z	-0.2947	1011111110000000	1
2018-05-17T00:02:14.247Z	-0.3591	1011111110000000	1
2018-05-17T00:02:14.637Z	-0.4761	1011111110000000	1
2018-05-17T00:02:15.027Z	-0.4666	1011111110000000	1
2018-05-17T00:02:15.417Z	-0.3539	1011111110000000	1
2018-05-17T00:02:15.807Z	-0.2460	1011111110000000	1
2018-05-17T00:02:16.197Z	-0.0905	1011111110000000	1
2018-05-17T00:02:16.587Z	-0.1313	1011111110000000	1
2018-05-17T00:02:16.977Z	-0.2827	1011111110000000	1
2018-05-17T00:02:17.367Z	-0.5048	1011111110000000	1
2018-05-17T00:02:17.757Z	-0.5706	1011111110000000	1
2018-05-17T00:02:18.147Z	-0.4634	1011111110000000	1
2018-05-17T00:02:18.537Z	-0.2814	1011111110000000	1
2018-05-17T00:02:18.927Z	-0.1698	1011111110000000	1
2018-05-17T00:02:19.317Z	-0.1673	1011111110000000	1
2018-05-17T00:02:19.707Z	-0.2209	1011111110000000	1
2018-05-17T00:02:20.097Z	-0.2806	1011111110000000	1
2018-05-17T00:02:20.487Z	-0.3368	1011111110000000	1
2018-05-17T00:02:20.877Z	-0.3764	1011111110000000	1
2018-05-17T00:02:21.267Z	-0.4828	1011111110000000	1
2018-05-17T00:02:21.657Z	-0.3798	1011111110000000	1
2018-05-17T00:02:22.047Z	-0.2997	1011111110000000	1
2018-05-17T00:02:22.437Z	-0.1478	1011111110000000	1
2018-05-17T00:02:22.827Z	-0.2813	1011111110000000	1
2018-05-17T00:02:23.217Z	-0.4025	1011111110000000	1
2018-05-17T00:02:23.607Z	-0.3652	1011111110000000	1
2018-05-17T00:02:23.997Z	-0.2895	1011111110000000	1
2018-05-17T00:02:24.388Z	-0.3808	1011111110000000	1
2018-05-17T00:02:24.778Z	-0.2905	1011111110000000	1
2018-05-17T00:02:25.168Z	-0.3433	1011111110000000	1
2018-05-17T00:02:25.558Z	-0.3128	1011111110000000	1
2018-05-17T00:02:25.948Z	-0.3313	1011111110000000	1
2018-05-17T00:02:26.338Z	-0.3294	1011111110000000	1
2018-05-17T00:02:26.728Z	-0.4027	1011111110000000	1
2018-05-17T00:02:27.118Z	-0.3023	1011111110000000	1
2018-05-17T00:02:27.508Z	-0.2511	1011111110000000	1
2018-05-17T00:02:27.898Z	-0.1999	1011111110000000	1
2018-05-17T00:02:28.288Z	-0.3116	1011111110000000	1
2018-05-17T00:02:28.678Z	-0.3353	1011111110000000	1
2018-05-17T00:02:29.068Z	-0.4689	1011111110000000	1
2018-05-17T00:02:29.458Z	-0.3577	1011111110000000	1
2018-05-17T00:02:29.848Z	-0.4011	1011111110000000	1
2018-05-17T00:02:30.238Z	-0.3134	1011111110000000	1
2018-05-17T00:02:30.628Z	-0.1467	1011111110000000	1
2018-05-17T00:02:31.018Z	-0.2889	1011111110000000	1
2018-05-17T00:02:31.408Z	-0.3078	1011111110000000	1
2018-05-17T00:02:31.798Z	-0.4121	1011111110000000	1
2018-05-17T00:02:32.188Z	-0.5277	1011111110000000	1
2018-05-17T00:02:32.578Z	-0.4585	1011111110000000	1
2018-05-17T00:02:32.968Z	-0.2843	1011111110000000	1
2018-05-17T00:02:33.358Z	-0.2341	1011111110000000	1
2018-05-17T00:02:33.748Z	-0.1655	1011111110000000	1
2018-05-17T00:02:34.138Z	-0.2199	1011111110000000	1
2018-05-17T00:02:34.528Z	-0.4001	1011111110000000	1
2018-05-17T00:02:34.918Z	-0.4419	1011111110000000	1
2018-05-17T00:02:35.308Z	-0.4288	1011111110000000	1
2018-05-17T00:02:35.698Z	-0.4115	1011111110000000	1
2018-05-17T00:02:36.088Z	-0.3634	1011111110000000	1
2018-05-17T00:02:36.478Z	-0.2848	1011111110000000	1
2018-05-17T00:02:36.868Z	-0.2966	1011111110000000	1
2018-05-17T00:02:37.259Z	-0.2825	1011111110000000	1
2018-05-17T00:02:37.649Z	-0.3110	1011111110000000	1
2018-05-17T00:02:38.039Z	-0.3998	1011111110000000	1
2018-05-17T00:02:38.429Z	-0.4733	1011111110000000	1
2018-05-17T00:02:38.819Z	-0.3777	1011111110000000	1
2018-05-17T00:02:39.209Z	-0.2340	1011111110000000	1
2018-05-17T00:02:39.599Z	-0.2639	1011111110000000	1
2018-05-17T00:02:39.989Z	-0.2359	1011111110000000	1
2018-05-17T00:02:40.379Z	-0.3523	1011111110000000	1
2018-05-17T00:02:40.769Z	-0.3775	1011111110000000	1
2018-05-17T00:02:41.159Z	-0.4046	1011111110000000	1
2018-05-17T00:02:41.549Z	-0.4027	1011111110000000	1
2018-05-17T00:02:41.939Z	-0.3495	1011111110000000	1
2018-05-17T00:02:42.329Z	-0.3789	1011111110000000	1
2018-05-17T00:02:42.719Z	-0.3218	1011111110000000	1
2018-05-17T00:02:43.109Z	-0.2790	1011111110000000	1
2018-05-17T00:02:43.499Z	-0.3240	1011111110000000	1
2018-05-17T00:02:43.889Z	-0.2533	1011111110000000	1
2018-05-17T00:02:44.279Z	-0.3630	1011111110000000	1
2018-05-17T00:02:44.669Z	-0.3072	1011111110000000	1
2018-05-17T00:02:45.059Z	-0.4146	1011111110000000	1
2018-05-17T00:02:45.449Z	-0.3192	1011111110000000	1
2018-05-17T00:02:45.839Z	-0.3057	1011111110000000	1
2018-05-17T00:02:46.229Z	-0.3289	1011111110000000	1
2018-05-17T00:02:46.619Z	-0.4459	1011111110000000	1
2018-05-17T00:02:47.009Z	-0.3186	1011111110000000	1
2018-05-17T00:02:47.399Z	-0.2638	1011111110000000	1
2018-05-17T00:02:47.789Z	-0.2819	1011111110000000	1
2018-05-17T00:02:48.179Z	-0.3028	1011111110000000	1
2018-05-17T00:02:48.569Z	-0.3933	1011111110000000	1
2018-05-17T00:02:48.959Z	-0.3961	1011111110000000	1
2018-05-17T00:02:49.349Z	-0.3439	1011111110000000	1
2018-05-17T00:02:49.739Z	-0.2127	1011111110000000	1
2018-05-17T00:02:50.120Z	-0.2381	1011111110000000	1
2018-05-17T00:02:50.510Z	-0.3144	1011111110000000	1
