Time	FREQUENCY [Hz]	DELTA_FREQUENCY [Hz]	VSPEC1D [m2 s]	DQF [-]	FQF [-]
2018-05-17T00:00:00.000Z	0.340	0.010	0.056162	1010000000100000	1
2018-05-17T00:00:00.000Z	0.350	0.010	0.032135	1010000000100000	1
2018-05-17T00:00:00.000Z	0.360	0.010	0.028944	1010000000100000	1
2018-05-17T00:00:00.000Z	0.370	0.010	0.027933	1010000000100000	1
2018-05-17T00:00:00.000Z	0.380	0.010	0.026773	1010000000100000	1
2018-05-17T00:00:00.000Z	0.390	0.010	0.026520	1010000000100000	1
2018-05-17T00:00:00.000Z	0.400	0.010	0.043399	1010000000100000	1
2018-05-17T00:00:00.000Z	0.410	0.010	0.031766	1010000000100000	1
2018-05-17T00:00:00.000Z	0.420	0.010	0.030458	1010000000100000	1
2018-05-17T00:00:00.000Z	0.430	0.010	0.024449	1010000000100000	1
2018-05-17T00:00:00.000Z	0.440	0.010	0.023019	1010000000100000	1
2018-05-17T00:00:00.000Z	0.450	0.010	0.014166	1010000000100000	1
2018-05-17T00:00:00.000Z	0.460	0.010	0.014527	1010000000100000	1
2018-05-17T00:00:00.000Z	0.470	0.010	0.010562	1010000000100000	1
2018-05-17T00:00:00.000Z	0.480	0.010	0.011522	1010000000100000	1
2018-05-17T00:00:00.000Z	0.490	0.010	0.008921	1010000000100000	1
2018-05-17T00:00:00.000Z	0.500	0.005	0.009825	1010000000100000	1
2018-05-17T00:01:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2018-05-17T00:01:00.000Z	0.010	0.010	0.000037	1010000000100000	1
2018-05-17T00:01:00.000Z	0.020	0.010	0.000149	1010000000100000	1
2018-05-17T00:01:00.000Z	0.030	0.010	0.000530	1010000000100000	1
2018-05-17T00:01:00.000Z	0.040	0.010	0.000919	1010000000100000	1
2018-05-17T00:01:00.000Z	0.050	0.010	0.001174	1010000000100000	1
2018-05-17T00:01:00.000Z	0.060	0.010	0.001427	1010000000100000	1
2018-05-17T00:01:00.000Z	0.070	0.010	0.001475	1010000000100000	1
2018-05-17T00:01:00.000Z	0.080	0.010	0.001268	1010000000100000	1
2018-05-17T00:01:00.000Z	0.090	0.010	0.001160	1010000000100000	1
2018-05-17T00:01:00.000Z	0.100	0.010	0.001601	1010000000100000	1
2018-05-17T00:01:00.000Z	0.110	0.010	0.001359	1010000000100000	1
2018-05-17T00:01:00.000Z	0.120	0.010	0.001685	1010000000100000	1
2018-05-17T00:01:00.000Z	0.130	0.010	0.001623	1010000000100000	1
2018-05-17T00:01:00.000Z	0.140	0.010	0.001128	1010000000100000	1
2018-05-17T00:01:00.000Z	0.150	0.010	0.001556	1010000000100000	1
2018-05-17T00:01:00.000Z	0.160	0.010	0.012962	1010000000100000	1
2018-05-17T00:01:00.000Z	0.170	0.010	0.011948	1010000000100000	1
2018-05-17T00:01:00.000Z	0.180	0.010	0.005767	1010000000100000	1
2018-05-17T00:01:00.000Z	0.190	0.010	0.004938	1010000000100000	1
2018-05-17T00:01:00.000Z	0.200	0.010	0.007154	1010000000100000	1
2018-05-17T00:01:00.000Z	0.210	0.010	0.003962	1010000000100000	1
2018-05-17T00:01:00.000Z	0.220	0.010	0.004666	1010000000100000	1
2018-05-17T00:01:00.000Z	0.230	0.010	0.009883	1010000000100000	1
2018-05-17T00:01:00.000Z	0.240	0.010	0.014810	1010000000100000	1
2018-05-17T00:01:00.000Z	0.250	0.010	0.006096	1010000000100000	1
2018-05-17T00:01:00.000Z	0.260	0.010	0.005304	1010000000100000	1
2018-05-17T00:01:00.000Z	0.270	0.010	0.006846	1010000000100000	1
2018-05-17T00:01:00.000Z	0.280	0.010	0.011931	1010000000100000	1
2018-05-17T00:01:00.000Z	0.290	0.010	0.015388	1010000000100000	1
2018-05-17T00:01:00.000Z	0.300	0.010	0.027646	1010000000100000	1
2018-05-17T00:01:00.000Z	0.310	0.010	0.037935	1010000000100000	1
2018-05-17T00:01:00.000Z	0.320	0.010	0.051851	1010000000100000	1
2018-05-17T00:01:00.000Z	0.330	0.010	0.045603	1010000000100000	1
2018-05-17T00:01:00.000Z	0.340	0.010	0.041000	1010000000100000	1
2018-05-17T00:01:00.000Z	0.350	0.010	0.026609	1010000000100000	1
2018-05-17T00:01:00.000Z	0.360	0.010	0.031436	1010000000100000	1
2018-05-17T00:01:00.000Z	0.370	0.010	0.026471	1010000000100000	1
2018-05-17T00:01:00.000Z	0.380	0.010	0.036991	1010000000100000	1
2018-05-17T00:01:00.000Z	0.390	0.010	0.021474	1010000000100000	1
2018-05-17T00:01:00.000Z	0.400	0.010	0.035788	1010000000100000	1
2018-05-17T00:01:00.000Z	0.410	0.010	0.034551	1010000000100000	1
2018-05-17T00:01:00.000Z	0.420	0.010	0.018921	1010000000100000	1
2018-05-17T00:01:00.000Z	0.430	0.010	0.026935	1010000000100000	1
2018-05-17T00:01:00.000Z	0.440	0.010	0.026778	1010000000100000	1
2018-05-17T00:01:00.000Z	0.450	0.010	0.017915	1010000000100000	1
2018-05-17T00:01:00.000Z	0.460	0.010	0.012823	1010000000100000	1
2018-05-17T00:01:00.000Z	0.470	0.010	0.010675	1010000000100000	1
2018-05-17T00:01:00.000Z	0.480	0.010	0.011221	1010000000100000	1
2018-05-17T00:01:00.000Z	0.490	0.010	0.007543	1010000000100000	1
2018-05-17T00:01:00.000Z	0.500	0.005	0.007572	1010000000100000	1
2018-05-17T00:02:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2018-05-17T00:02:00.000Z	0.010	0.010	0.000055	1010000000100000	1
2018-05-17T00:02:00.000Z	0.020	0.010	0.000149	1010000000100000	1
2018-05-17T00:02:00.000Z	0.030	0.010	0.000572	1010000000100000	1
2018-05-17T00:02:00.000Z	0.040	0.010	0.000749	1010000000100000	1
2018-05-17T00:02:00.000Z	0.050	0.010	0.001206	1010000000100000	1
2018-05-17T00:02:00.000Z	0.060	0.010	0.001552	1010000000100000	1
2018-05-17T00:02:00.000Z	0.070	0.010	0.001265	1010000000100000	1
2018-05-17T00:02:00.000Z	0.080	0.010	0.001654	1010000000100000	1
2018-05-17T00:02:00.000Z	0.090	0.010	0.001220	1010000000100000	1
2018-05-17T00:02:00.000Z	0.100	0.010	0.001895	1010000000100000	1
2018-05-17T00:02:00.000Z	0.110	0.010	0.001110	1010000000100000	1
2018-05-17T00:02:00.000Z	0.120	0.010	0.001360	1010000000100000	1
2018-05-17T00:02:00.000Z	0.130	0.010	0.000992	1010000000100000	1
2018-05-17T00:02:00.000Z	0.140	0.010	0.001221	1010000000100000	1
2018-05-17T00:02:00.000Z	0.150	0.010	0.001567	1010000000100000	1
2018-05-17T00:02:00.000Z	0.160	0.010	0.014230	1010000000100000	1
2018-05-17T00:02:00.000Z	0.170	0.010	0.013198	1010000000100000	1
2018-05-17T00:02:00.000Z	0.180	0.010	0.004374	1010000000100000	1
2018-05-17T00:02:00.000Z	0.190	0.010	0.006348	1010000000100000	1
2018-05-17T00:02:00.000Z	0.200	0.010	0.006649	1010000000100000	1
2018-05-17T00:02:00.000Z	0.210	0.010	0.004512	1010000000100000	1
2018-05-17T00:02:00.000Z	0.220	0.010	0.004799	1010000000100000	1
2018-05-17T00:02:00.000Z	0.230	0.010	0.009103	1010000000100000	1
2018-05-17T00:02:00.000Z	0.240	0.010	0.015069	1010000000100000	1
2018-05-17T00:02:00.000Z	0.250	0.010	0.003926	1010000000100000	1
2018-05-17T00:02:00.000Z	0.260	0.010	0.005628	1010000000100000	1
2018-05-17T00:02:00.000Z	0.270	0.010	0.010256	1010000000100000	1
2018-05-17T00:02:00.000Z	0.280	0.010	0.011474	1010000000100000	1
2018-05-17T00:02:00.000Z	0.290	0.010	0.016137	1010000000100000	1
2018-05-17T00:02:00.000Z	0.300	0.010	0.019921	1010000000100000	1
2018-05-17T00:02:00.000Z	0.310	0.010	0.028370	1010000000100000	1
2018-05-17T00:02:00.000Z	0.320	0.010	0.057349	1010000000100000	1
2018-05-17T00:02:00.000Z	0.330	0.010	0.040485	1010000000100000	1
2018-05-17T00:02:00.000Z	0.340	0.010	0.034718	1010000000100000	1
2018-05-17T00:02:00.000Z	0.350	0.010	0.027361	1010000000100000	1
2018-05-17T00:02:00.000Z	0.360	0.010	0.029276	1010000000100000	1
2018-05-17T00:02:00.000Z	0.370	0.010	0.019796	1010000000100000	1
2018-05-17T00:02:00.000Z	0.380	0.010	0.031893	1010000000100000	1
2018-05-17T00:02:00.000Z	0.390	0.010	0.023197	1010000000100000	1
2018-05-17T00:02:00.000Z	0.400	0.010	0.036409	1010000000100000	1
2018-05-17T00:02:00.000Z	0.410	0.010	0.039933	1010000000100000	1
2018-05-17T00:02:00.000Z	0.420	0.010	0.027068	1010000000100000	1
2018-05-17T00:02:00.000Z	0.430	0.010	0.026053	1010000000100000	1
2018-05-17T00:02:00.000Z	0.440	0.010	0.030926	1010000000100000	1
2018-05-17T00:02:00.000Z	0.450	0.010	0.021948	1010000000100000	1
2018-05-17T00:02:00.000Z	0.460	0.010	0.011761	1010000000100000	1
2018-05-17T00:02:00.000Z	0.470	0.010	0.008423	1010000000100000	1
2018-05-17T00:02:00.000Z	0.480	0.010	0.008826	1010000000100000	1
2018-05-17T00:02:00.000Z	0.490	0.010	0.009972	1010000000100000	1
2018-05-17T00:02:00.000Z	0.500	0.005	0.006765	1010000000100000	1
2018-05-17T00:03:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2018-05-17T00:03:00.000Z	0.010	0.010	0.000047	1010000000100000	1
2018-05-17T00:03:00.000Z	0.020	0.010	0.000214	1010000000100000	1
2018-05-17T00:03:00.000Z	0.030	0.010	0.000496	1010000000100000	1
2018-05-17T00:03:00.000Z	0.040	0.010	0.001048	1010000000100000	1
2018-05-17T00:03:00.000Z	0.050	0.010	0.000901	1010000000100000	1
2018-05-17T00:03:00.000Z	0.060	0.010	0.001606	1010000000100000	1
2018-05-17T00:03:00.000Z	0.070	0.010	0.000933	1010000000100000	1
2018-05-17T00:03:00.000Z	0.080	0.010	0.001180	1010000000100000	1
2018-05-17T00:03:00.000Z	0.090	0.010	0.001258	1010000000100000	1
2018-05-17T00:03:00.000Z	0.100	0.010	0.001907	1010000000100000	1
2018-05-17T00:03:00.000Z	0.110	0.010	0.000997	1010000000100000	1
2018-05-17T00:03:00.000Z	0.120	0.010	0.001156	1010000000100000	1
2018-05-17T00:03:00.000Z	0.130	0.010	0.001341	1010000000100000	1
2018-05-17T00:03:00.000Z	0.140	0.010	0.001122	1010000000100000	1
2018-05-17T00:03:00.000Z	0.150	0.010	0.001996	1010000000100000	1
2018-05-17T00:03:00.000Z	0.160	0.010	0.014510	1010000000100000	1
2018-05-17T00:03:00.000Z	0.170	0.010	0.013262	1010000000100000	1
2018-05-17T00:03:00.000Z	0.180	0.010	0.006046	1010000000100000	1
2018-05-17T00:03:00.000Z	0.190	0.010	0.005728	1010000000100000	1
2018-05-17T00:03:00.000Z	0.200	0.010	0.008910	1010000000100000	1
2018-05-17T00:03:00.000Z	0.210	0.010	0.005129	1010000000100000	1
2018-05-17T00:03:00.000Z	0.220	0.010	0.005704	1010000000100000	1
2018-05-17T00:03:00.000Z	0.230	0.010	0.008045	1010000000100000	1
2018-05-17T00:03:00.000Z	0.240	0.010	0.014177	1010000000100000	1
2018-05-17T00:03:00.000Z	0.250	0.010	0.006890	1010000000100000	1
2018-05-17T00:03:00.000Z	0.260	0.010	0.007188	1010000000100000	1
2018-05-17T00:03:00.000Z	0.270	0.010	0.009715	1010000000100000	1
2018-05-17T00:03:00.000Z	0.280	0.010	0.009184	1010000000100000	1
2018-05-17T00:03:00.000Z	0.290	0.010	0.018467	1010000000100000	1
2018-05-17T00:03:00.000Z	0.300	0.010	0.031471	1010000000100000	1
2018-05-17T00:03:00.000Z	0.310	0.010	0.027989	1010000000100000	1
2018-05-17T00:03:00.000Z	0.320	0.010	0.066734	1010000000100000	1
2018-05-17T00:03:00.000Z	0.330	0.010	0.052557	1010000000100000	1
2018-05-17T00:03:00.000Z	0.340	0.010	0.050673	1010000000100000	1
2018-05-17T00:03:00.000Z	0.350	0.010	0.029544	1010000000100000	1
2018-05-17T00:03:00.000Z	0.360	0.010	0.025842	1010000000100000	1
2018-05-17T00:03:00.000Z	0.370	0.010	0.033187	1010000000100000	1
2018-05-17T00:03:00.000Z	0.380	0.010	0.018766	1010000000100000	1
2018-05-17T00:03:00.000Z	0.390	0.010	0.022622	1010000000100000	1
2018-05-17T00:03:00.000Z	0.400	0.010	0.041696	1010000000100000	1
2018-05-17T00:03:00.000Z	0.410	0.010	0.037304	1010000000100000	1
2018-05-17T00:03:00.000Z	0.420	0.010	0.028958	1010000000100000	1
2018-05-17T00:03:00.000Z	0.430	0.010	0.022333	1010000000100000	1
2018-05-17T00:03:00.000Z	0.440	0.010	0.028541	1010000000100000	1
2018-05-17T00:03:00.000Z	0.450	0.010	0.015602	1010000000100000	1
2018-05-17T00:03:00.000Z	0.460	0.010	0.013070	1010000000100000	1
2018-05-17T00:03:00.000Z	0.470	0.010	0.007687	1010000000100000	1
2018-05-17T00:03:00.000Z	0.480	0.010	0.008353	1010000000100000	1
2018-05-17T00:03:00.000Z	0.490	0.010	0.008426	1010000000100000	1
2018-05-17T00:03:00.000Z	0.500	0.005	0.008137	1010000000100000	1
2018-05-17T00:04:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2018-05-17T00:04:00.000Z	0.010	0.010	0.000039	1010000000100000	1
2018-05-17T00:04:00.000Z	0.020	0.010	0.000185	1010000000100000	1
2018-05-17T00:04:00.000Z	0.030	0.010	0.000400	1010000000100000	1
2018-05-17T00:04:00.000Z	0.040	0.010	0.001000	1010000000100000	1
2018-05-17T00:04:00.000Z	0.050	0.010	0.001081	1010000000100000	1
2018-05-17T00:04:00.000Z	0.060	0.010	0.001206	1010000000100000	1
2018-05-17T00:04:00.000Z	0.070	0.010	0.000947	1010000000100000	1
2018-05-17T00:04:00.000Z	0.080	0.010	0.001244	1010000000100000	1
2018-05-17T00:04:00.000Z	0.090	0.010	0.001224	1010000000100000	1
2018-05-17T00:04:00.000Z	0.100	0.010	0.001736	1010000000100000	1
2018-05-17T00:04:00.000Z	0.110	0.010	0.001493	1010000000100000	1
2018-05-17T00:04:00.000Z	0.120	0.010	0.001717	1010000000100000	1
2018-05-17T00:04:00.000Z	0.130	0.010	0.001462	1010000000100000	1
2018-05-17T00:04:00.000Z	0.140	0.010	0.001008	1010000000100000	1
2018-05-17T00:04:00.000Z	0.150	0.010	0.002149	1010000000100000	1
2018-05-17T00:04:00.000Z	0.160	0.010	0.019050	1010000000100000	1
2018-05-17T00:04:00.000Z	0.170	0.010	0.016633	1010000000100000	1
2018-05-17T00:04:00.000Z	0.180	0.010	0.004990	1010000000100000	1
2018-05-17T00:04:00.000Z	0.190	0.010	0.005391	1010000000100000	1
2018-05-17T00:04:00.000Z	0.200	0.010	0.007822	1010000000100000	1
2018-05-17T00:04:00.000Z	0.210	0.010	0.005069	1010000000100000	1
2018-05-17T00:04:00.000Z	0.220	0.010	0.004642	1010000000100000	1
2018-05-17T00:04:00.000Z	0.230	0.010	0.009477	1010000000100000	1
2018-05-17T00:04:00.000Z	0.240	0.010	0.015068	1010000000100000	1
2018-05-17T00:04:00.000Z	0.250	0.010	0.008285	1010000000100000	1
2018-05-17T00:04:00.000Z	0.260	0.010	0.005338	1010000000100000	1
2018-05-17T00:04:00.000Z	0.270	0.010	0.008216	1010000000100000	1
2018-05-17T00:04:00.000Z	0.280	0.010	0.012167	1010000000100000	1
2018-05-17T00:04:00.000Z	0.290	0.010	0.018492	1010000000100000	1
2018-05-17T00:04:00.000Z	0.300	0.010	0.025308	1010000000100000	1
2018-05-17T00:04:00.000Z	0.310	0.010	0.027285	1010000000100000	1
2018-05-17T00:04:00.000Z	0.320	0.010	0.054859	1010000000100000	1
2018-05-17T00:04:00.000Z	0.330	0.010	0.048257	1010000000100000	1
2018-05-17T00:04:00.000Z	0.340	0.010	0.048532	1010000000100000	1
2018-05-17T00:04:00.000Z	0.350	0.010	0.025410	1010000000100000	1
2018-05-17T00:04:00.000Z	0.360	0.010	0.028587	1010000000100000	1
2018-05-17T00:04:00.000Z	0.370	0.010	0.018063	1010000000100000	1
2018-05-17T00:04:00.000Z	0.380	0.010	0.037345	1010000000100000	1
2018-05-17T00:04:00.000Z	0.390	0.010	0.019601	1010000000100000	1
2018-05-17T00:04:00.000Z	0.400	0.010	0.032482	1010000000100000	1
2018-05-17T00:04:00.000Z	0.410	0.010	0.027570	1010000000100000	1
2018-05-17T00:04:00.000Z	0.420	0.010	0.020123	1010000000100000	1
2018-05-17T00:04:00.000Z	0.430	0.010	0.021753	1010000000100000	1
2018-05-17T00:04:00.000Z	0.440	0.010	0.027296	1010000000100000	1
2018-05-17T00:04:00.000Z	0.450	0.010	0.016500	1010000000100000	1
2018-05-17T00:04:00.000Z	0.460	0.010	0.016882	1010000000100000	1
2018-05-17T00:04:00.000Z	0.470	0.010	0.008190	1010000000100000	1
2018-05-17T00:04:00.000Z	0.480	0.010	0.009136	1010000000100000	1
2018-05-17T00:04:00.000Z	0.490	0.010	0.010341	1010000000100000	1
2018-05-17T00:04:00.000Z	0.500	0.005	0.009970	1010000000100000	1
2018-05-17T00:05:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2018-05-17T00:05:00.000Z	0.010	0.010	0.000065	1010000000100000	1
2018-05-17T00:05:00.000Z	0.020	0.010	0.000174	1010000000100000	1
2018-05-17T00:05:00.000Z	0.030	0.010	0.000403	1010000000100000	1
2018-05-17T00:05:00.000Z	0.040	0.010	0.000745	1010000000100000	1
2018-05-17T00:05:00.000Z	0.050	0.010	0.001107	1010000000100000	1
2018-05-17T00:05:00.000Z	0.060	0.010	0.001003	1010000000100000	1
2018-05-17T00:05:00.000Z	0.070	0.010	0.000722	1010000000100000	1
2018-05-17T00:05:00.000Z	0.080	0.010	0.001208	1010000000100000	1
2018-05-17T00:05:00.000Z	0.090	0.010	0.001232	1010000000100000	1
2018-05-17T00:05:00.000Z	0.100	0.010	0.001817	1010000000100000	1
2018-05-17T00:05:00.000Z	0.110	0.010	0.001419	1010000000100000	1
2018-05-17T00:05:00.000Z	0.120	0.010	0.001415	1010000000100000	1
2018-05-17T00:05:00.000Z	0.130	0.010	0.001310	1010000000100000	1
2018-05-17T00:05:00.000Z	0.140	0.010	0.001293	1010000000100000	1
2018-05-17T00:05:00.000Z	0.150	0.010	0.001873	1010000000100000	1
2018-05-17T00:05:00.000Z	0.160	0.010	0.027207	1010000000100000	1
2018-05-17T00:05:00.000Z	0.170	0.010	0.018939	1010000000100000	1
2018-05-17T00:05:00.000Z	0.180	0.010	0.005141	1010000000100000	1
2018-05-17T00:05:00.000Z	0.190	0.010	0.006548	1010000000100000	1
2018-05-17T00:05:00.000Z	0.200	0.010	0.008439	1010000000100000	1
2018-05-17T00:05:00.000Z	0.210	0.010	0.004776	1010000000100000	1
2018-05-17T00:05:00.000Z	0.220	0.010	0.004193	1010000000100000	1
2018-05-17T00:05:00.000Z	0.230	0.010	0.011501	1010000000100000	1
2018-05-17T00:05:00.000Z	0.240	0.010	0.014709	1010000000100000	1
2018-05-17T00:05:00.000Z	0.250	0.010	0.006654	1010000000100000	1
2018-05-17T00:05:00.000Z	0.260	0.010	0.006995	1010000000100000	1
2018-05-17T00:05:00.000Z	0.270	0.010	0.008071	1010000000100000	1
2018-05-17T00:05:00.000Z	0.280	0.010	0.014127	1010000000100000	1
2018-05-17T00:05:00.000Z	0.290	0.010	0.017562	1010000000100000	1
2018-05-17T00:05:00.000Z	0.300	0.010	0.025277	1010000000100000	1
2018-05-17T00:05:00.000Z	0.310	0.010	0.021561	1010000000100000	1
2018-05-17T00:05:00.000Z	0.320	0.010	0.059907	1010000000100000	1
2018-05-17T00:05:00.000Z	0.330	0.010	0.050764	1010000000100000	1
2018-05-17T00:05:00.000Z	0.340	0.010	0.048765	1010000000100000	1
2018-05-17T00:05:00.000Z	0.350	0.010	0.033056	1010000000100000	1
2018-05-17T00:05:00.000Z	0.360	0.010	0.030493	1010000000100000	1
2018-05-17T00:05:00.000Z	0.370	0.010	0.023127	1010000000100000	1
2018-05-17T00:05:00.000Z	0.380	0.010	0.037307	1010000000100000	1
2018-05-17T00:05:00.000Z	0.390	0.010	0.012153	1010000000100000	1
2018-05-17T00:05:00.000Z	0.400	0.010	0.026836	1010000000100000	1
2018-05-17T00:05:00.000Z	0.410	0.010	0.032780	1010000000100000	1
2018-05-17T00:05:00.000Z	0.420	0.010	0.020217	1010000000100000	1
2018-05-17T00:05:00.000Z	0.430	0.010	0.019691	1010000000100000	1
2018-05-17T00:05:00.000Z	0.440	0.010	0.025595	1010000000100000	1
2018-05-17T00:05:00.000Z	0.450	0.010	0.011843	1010000000100000	1
2018-05-17T00:05:00.000Z	0.460	0.010	0.019041	1010000000100000	1
2018-05-17T00:05:00.000Z	0.470	0.010	0.010194	1010000000100000	1
2018-05-17T00:05:00.000Z	0.480	0.010	0.007942	1010000000100000	1
2018-05-17T00:05:00.000Z	0.490	0.010	0.009405	1010000000100000	1
2018-05-17T00:05:00.000Z	0.500	0.005	0.008831	1010000000100000	1
2018-05-17T00:06:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2018-05-17T00:06:00.000Z	0.010	0.010	0.000052	1010000000100000	1
2018-05-17T00:06:00.000Z	0.020	0.010	0.000195	1010000000100000	1
2018-05-17T00:06:00.000Z	0.030	0.010	0.000335	1010000000100000	1
2018-05-17T00:06:00.000Z	0.040	0.010	0.000685	1010000000100000	1
2018-05-17T00:06:00.000Z	0.050	0.010	0.000957	1010000000100000	1
2018-05-17T00:06:00.000Z	0.060	0.010	0.001552	1010000000100000	1
2018-05-17T00:06:00.000Z	0.070	0.010	0.000801	1010000000100000	1
2018-05-17T00:06:00.000Z	0.080	0.010	0.001303	1010000000100000	1
2018-05-17T00:06:00.000Z	0.090	0.010	0.001714	1010000000100000	1
2018-05-17T00:06:00.000Z	0.100	0.010	0.002115	1010000000100000	1
2018-05-17T00:06:00.000Z	0.110	0.010	0.001136	1010000000100000	1
2018-05-17T00:06:00.000Z	0.120	0.010	0.001328	1010000000100000	1
2018-05-17T00:06:00.000Z	0.130	0.010	0.001120	1010000000100000	1
2018-05-17T00:06:00.000Z	0.140	0.010	0.001076	1010000000100000	1
2018-05-17T00:06:00.000Z	0.150	0.010	0.002821	1010000000100000	1
2018-05-17T00:06:00.000Z	0.160	0.010	0.028071	1010000000100000	1
2018-05-17T00:06:00.000Z	0.170	0.010	0.018773	1010000000100000	1
2018-05-17T00:06:00.000Z	0.180	0.010	0.005107	1010000000100000	1
2018-05-17T00:06:00.000Z	0.190	0.010	0.006096	1010000000100000	1
2018-05-17T00:06:00.000Z	0.200	0.010	0.009000	1010000000100000	1
2018-05-17T00:06:00.000Z	0.210	0.010	0.005134	1010000000100000	1
2018-05-17T00:06:00.000Z	0.220	0.010	0.004819	1010000000100000	1
2018-05-17T00:06:00.000Z	0.230	0.010	0.009031	1010000000100000	1
2018-05-17T00:06:00.000Z	0.240	0.010	0.016918	1010000000100000	1
2018-05-17T00:06:00.000Z	0.250	0.010	0.006352	1010000000100000	1
2018-05-17T00:06:00.000Z	0.260	0.010	0.009207	1010000000100000	1
2018-05-17T00:06:00.000Z	0.270	0.010	0.008748	1010000000100000	1
2018-05-17T00:06:00.000Z	0.280	0.010	0.011815	1010000000100000	1
2018-05-17T00:06:00.000Z	0.290	0.010	0.015009	1010000000100000	1
2018-05-17T00:06:00.000Z	0.300	0.010	0.028553	1010000000100000	1
2018-05-17T00:06:00.000Z	0.310	0.010	0.026942	1010000000100000	1
2018-05-17T00:06:00.000Z	0.320	0.010	0.043257	1010000000100000	1
2018-05-17T00:06:00.000Z	0.330	0.010	0.052474	1010000000100000	1
2018-05-17T00:06:00.000Z	0.340	0.010	0.040631	1010000000100000	1
2018-05-17T00:06:00.000Z	0.350	0.010	0.034184	1010000000100000	1
2018-05-17T00:06:00.000Z	0.360	0.010	0.032903	1010000000100000	1
2018-05-17T00:06:00.000Z	0.370	0.010	0.022669	1010000000100000	1
2018-05-17T00:06:00.000Z	0.380	0.010	0.024507	1010000000100000	1
2018-05-17T00:06:00.000Z	0.390	0.010	0.019256	1010000000100000	1
2018-05-17T00:06:00.000Z	0.400	0.010	0.031796	1010000000100000	1
2018-05-17T00:06:00.000Z	0.410	0.010	0.030376	1010000000100000	1
2018-05-17T00:06:00.000Z	0.420	0.010	0.033119	1010000000100000	1
2018-05-17T00:06:00.000Z	0.430	0.010	0.015159	1010000000100000	1
2018-05-17T00:06:00.000Z	0.440	0.010	0.029173	1010000000100000	1
2018-05-17T00:06:00.000Z	0.450	0.010	0.016753	1010000000100000	1
2018-05-17T00:06:00.000Z	0.460	0.010	0.014413	1010000000100000	1
2018-05-17T00:06:00.000Z	0.470	0.010	0.007815	1010000000100000	1
2018-05-17T00:06:00.000Z	0.480	0.010	0.006918	1010000000100000	1
