202309010431	3	54.88471	1110000000000000	1	13.85968	1110000000000000	1
202309010501	3	54.88473	1110000000000000	1	13.85970	1110000000000000	1
202309010531	3	54.88470	1110000000000000	1	13.85970	1110000000000000	1
202309010631	3	54.88473	1110000000000000	1	13.85970	1110000000000000	1
202309012031	3	54.88482	1110000000000000	1	13.85945	1110000000000000	1
202309012101	3	54.88482	1110000000000000	1	13.85940	1110000000000000	1
202309012131	3	54.88481	1110000000000000	1	13.85940	1110000000000000	1
202309012301	3	54.88482	1110000000000000	1	13.85940	1110000000000000	1
202309012331	3	54.88484	1110000000000000	1	13.85936	1110000000000000	1
202309020001	3	54.88485	1110000000000000	1	13.85936	1110000000000000	1
202309020031	3	54.88485	1110000000000000	1	13.85936	1110000000000000	1
202309020101	3	54.88485	1110000000000000	1	13.85934	1110000000000000	1
202309020131	3	54.88485	1110000000000000	1	13.85932	1110000000000000	1
202309020201	3	54.88485	1110000000000000	1	13.85934	1110000000000000	1
202309020231	3	54.88486	1110000000000000	1	13.85927	1110000000000000	1
202309020301	3	54.88487	1110000000000000	1	13.85925	1110000000000000	1
202309020331	3	54.88491	1110000000000000	1	13.85923	1110000000000000	1
202309020401	3	54.88490	1110000000000000	1	13.85923	1110000000000000	1
202309020431	3	54.88487	1110000000000000	1	13.85927	1110000000000000	1
202309020501	3	54.88485	1110000000000000	1	13.85927	1110000000000000	1
202309020631	3	54.88485	1110000000000000	1	13.85927	1110000000000000	1
202309020701	3	54.88483	1110000000000000	1	13.85936	1110000000000000	1
202309020731	3	54.88483	1110000000000000	1	13.85932	1110000000000000	1
202309020801	3	54.88484	1110000000000000	1	13.85932	1110000000000000	1
202309020831	3	54.88481	1110000000000000	1	13.85932	1110000000000000	1
202309020931	3	54.88477	1110000000000000	1	13.85934	1110000000000000	1
202309021101	3	54.88474	1110000000000000	1	13.85934	1110000000000000	1
202309021131	3	54.88473	1110000000000000	1	13.85936	1110000000000000	1
202309021201	3	54.88468	1110000000000000	1	13.85942	1110000000000000	1
202309021231	3	54.88469	1110000000000000	1	13.85947	1110000000000000	1
202309021301	3	54.88468	1110000000000000	1	13.85942	1110000000000000	1
202309021331	3	54.88465	1110000000000000	1	13.85942	1110000000000000	1
202309021401	3	54.88470	1110000000000000	1	13.85940	1110000000000000	1
202309021601	3	54.88470	1110000000000000	1	13.85945	1110000000000000	1
202309021631	3	54.88470	1110000000000000	1	13.85940	1110000000000000	1
202309021701	3	54.88469	1110000000000000	1	13.85942	1110000000000000	1
202309021731	3	54.88466	1110000000000000	1	13.85947	1110000000000000	1
202309021801	3	54.88472	1110000000000000	1	13.85938	1110000000000000	1
202309021831	3	54.88470	1110000000000000	1	13.85942	1110000000000000	1
202309021901	3	54.88467	1110000000000000	1	13.85942	1110000000000000	1
202309022001	3	54.88464	1110000000000000	1	13.85947	1110000000000000	1
202309022031	3	54.88462	1110000000000000	1	13.85949	1110000000000000	1
202309022101	3	54.88461	1110000000000000	1	13.85949	1110000000000000	1
202309022131	3	54.88456	1110000000000000	1	13.85951	1110000000000000	1
202309022201	3	54.88451	1110000000000000	1	13.85953	1110000000000000	1
202309022231	3	54.88447	1110000000000000	1	13.85953	1110000000000000	1
202309022301	3	54.88441	1110000000000000	1	13.85955	1110000000000000	1
202309030001	3	54.88438	1110000000000000	1	13.85955	1110000000000000	1
202309030031	3	54.88426	1110000000000000	1	13.85957	1110000000000000	1
202309030131	3	54.88436	1110000000000000	1	13.85955	1110000000000000	1
202309030201	3	54.88437	1110000000000000	1	13.85955	1110000000000000	1
202309030231	3	54.88435	1110000000000000	1	13.85960	1110000000000000	1
202309030301	3	54.88437	1110000000000000	1	13.85957	1110000000000000	1
202309030401	3	54.88436	1110000000000000	1	13.85957	1110000000000000	1
202309030501	3	54.88439	1110000000000000	1	13.85957	1110000000000000	1
202309030531	3	54.88439	1110000000000000	1	13.85960	1110000000000000	1
202309030701	3	54.88437	1110000000000000	1	13.85962	1110000000000000	1
202309030731	3	54.88431	1110000000000000	1	13.85964	1110000000000000	1
202309030801	3	54.88423	1110000000000000	1	13.85964	1110000000000000	1
202309030831	3	54.88427	1110000000000000	1	13.85962	1110000000000000	1
202309030901	3	54.88412	1110000000000000	1	13.85962	1110000000000000	1
202309030931	3	54.88413	1110000000000000	1	13.85960	1110000000000000	1
202309031031	3	54.88404	1110000000000000	1	13.85953	1110000000000000	1
202309031101	3	54.88402	1110000000000000	1	13.85962	1110000000000000	1
202309031131	3	54.88403	1110000000000000	1	13.85962	1110000000000000	1
202309031201	3	54.88405	1110000000000000	1	13.85962	1110000000000000	1
202309031231	3	54.88405	1110000000000000	1	13.85962	1110000000000000	1
202309031331	3	54.88405	1110000000000000	1	13.85964	1110000000000000	1
202309031401	3	54.88407	1110000000000000	1	13.85966	1110000000000000	1
202309031531	3	54.88409	1110000000000000	1	13.85962	1110000000000000	1
202309031601	3	54.88412	1110000000000000	1	13.85964	1110000000000000	1
202309031631	3	54.88412	1110000000000000	1	13.85962	1110000000000000	1
202309031701	3	54.88412	1110000000000000	1	13.85964	1110000000000000	1
202309031731	3	54.88413	1110000000000000	1	13.85966	1110000000000000	1
202309031801	3	54.88417	1110000000000000	1	13.85966	1110000000000000	1
202309031831	3	54.88419	1110000000000000	1	13.85966	1110000000000000	1
202309031901	3	54.88422	1110000000000000	1	13.85968	1110000000000000	1
202309032001	3	54.88428	1110000000000000	1	13.85972	1110000000000000	1
202309032031	3	54.88433	1110000000000000	1	13.85975	1110000000000000	1
202309032101	3	54.88436	1110000000000000	1	13.85977	1110000000000000	1
202309032131	3	54.88440	1110000000000000	1	13.85979	1110000000000000	1
202309032201	3	54.88441	1110000000000000	1	13.85981	1110000000000000	1
202309032231	3	54.88442	1110000000000000	1	13.85983	1110000000000000	1
202309032301	3	54.88444	1110000000000000	1	13.85981	1110000000000000	1
202309040531	3	54.88425	1110000000000000	1	13.85975	1110000000000000	1
202309040601	3	54.88425	1110000000000000	1	13.85975	1110000000000000	1
202309040631	3	54.88427	1110000000000000	1	13.85977	1110000000000000	1
202309040701	3	54.88433	1110000000000000	1	13.85979	1110000000000000	1
202309040731	3	54.88434	1110000000000000	1	13.85981	1110000000000000	1
202309040801	3	54.88438	1110000000000000	1	13.85977	1110000000000000	1
202309040831	3	54.88440	1110000000000000	1	13.85977	1110000000000000	1
202309040901	3	54.88442	1110000000000000	1	13.85979	1110000000000000	1
202309040931	3	54.88443	1110000000000000	1	13.85975	1110000000000000	1
202309041001	3	54.88442	1110000000000000	1	13.85977	1110000000000000	1
202309041031	3	54.88440	1110000000000000	1	13.85972	1110000000000000	1
202309041201	3	54.88440	1110000000000000	1	13.85981	1110000000000000	1
202309041231	3	54.88448	1110000000000000	1	13.85981	1110000000000000	1
202309041301	3	54.88444	1110000000000000	1	13.85983	1110000000000000	1
202309041331	3	54.88439	1110000000000000	1	13.85981	1110000000000000	1
202309041401	3	54.88439	1110000000000000	1	13.85983	1110000000000000	1
202309041431	3	54.88432	1110000000000000	1	13.85981	1110000000000000	1
202309041631	3	54.88438	1110000000000000	1	13.85981	1110000000000000	1
202309041701	3	54.88440	1110000000000000	1	13.85977	1110000000000000	1
202309041731	3	54.88441	1110000000000000	1	13.85977	1110000000000000	1
202309041801	3	54.88440	1110000000000000	1	13.85977	1110000000000000	1
202309041931	3	54.88446	1110000000000000	1	13.85975	1110000000000000	1
202309042001	3	54.88447	1110000000000000	1	13.85972	1110000000000000	1
202309042031	3	54.88447	1110000000000000	1	13.85972	1110000000000000	1
202309042101	3	54.88448	1110000000000000	1	13.85972	1110000000000000	1
202309042131	3	54.88446	1110000000000000	1	13.85977	1110000000000000	1
202309042201	3	54.88443	1110000000000000	1	13.85977	1110000000000000	1
202309042301	3	54.88442	1110000000000000	1	13.85977	1110000000000000	1
202309042331	3	54.88440	1110000000000000	1	13.85977	1110000000000000	1
202309050001	3	54.88438	1110000000000000	1	13.85977	1110000000000000	1
202309050031	3	54.88438	1110000000000000	1	13.85977	1110000000000000	1
202309050101	3	54.88437	1110000000000000	1	13.85979	1110000000000000	1
202309050131	3	54.88433	1110000000000000	1	13.85979	1110000000000000	1
202309050201	3	54.88432	1110000000000000	1	13.85977	1110000000000000	1
202309050231	3	54.88432	1110000000000000	1	13.85977	1110000000000000	1
202309050301	3	54.88429	1110000000000000	1	13.85975	1110000000000000	1
202309050331	3	54.88431	1110000000000000	1	13.85975	1110000000000000	1
202309050401	3	54.88432	1110000000000000	1	13.85975	1110000000000000	1
202309050431	3	54.88432	1110000000000000	1	13.85975	1110000000000000	1
202309050501	3	54.88434	1110000000000000	1	13.85975	1110000000000000	1
202309050531	3	54.88436	1110000000000000	1	13.85975	1110000000000000	1
202309050601	3	54.88437	1110000000000000	1	13.85975	1110000000000000	1
202309050631	3	54.88438	1110000000000000	1	13.85975	1110000000000000	1
202309050701	3	54.88437	1110000000000000	1	13.85975	1110000000000000	1
202309050731	3	54.88441	1110000000000000	1	13.85975	1110000000000000	1
202309050801	3	54.88446	1110000000000000	1	13.85972	1110000000000000	1
202309050831	3	54.88447	1110000000000000	1	13.85970	1110000000000000	1
202309050901	3	54.88448	1110000000000000	1	13.85970	1110000000000000	1
202309050931	3	54.88450	1110000000000000	1	13.85968	1110000000000000	1
202309051001	3	54.88452	1110000000000000	1	13.85968	1110000000000000	1
202309051031	3	54.88453	1110000000000000	1	13.85966	1110000000000000	1
202309051101	3	54.88456	1110000000000000	1	13.85964	1110000000000000	1
202309051131	3	54.88459	1110000000000000	1	13.85964	1110000000000000	1
202309051201	3	54.88464	1110000000000000	1	13.85960	1110000000000000	1
202309051231	3	54.88468	1110000000000000	1	13.85957	1110000000000000	1
