202309010731	1.2100	1910000000010120	2	5.000	1910000000010121	2	4.124	1910000000010121	2	257.300	1910000000010100	1	27.100	1910000000010100	1	18.150	1910000000010100	1	3.000	0000000000000000	0	4.580	1910000000010120	2	4.250	1910000000010120	2	3.530	1910000000010121	2	4.940	1910000000010120	2	0.253	1910000000010100	1	0.515	1910000000010100	1	3.450	1910000000010100	1	0.04558	1910000000010100	1
202309010901	0.9700	1910000000010120	2	4.550	1910000000010121	2	3.883	1910000000010121	2	271.400	1910000000010100	1	27.400	1910000000010100	1	18.100	1910000000010100	1	3.000	0000000000000000	0	4.390	1910000000010120	2	4.030	1910000000010120	2	3.330	1910000000010121	2	4.780	1910000000010120	2	0.264	1910000000010100	1	0.521	1910000000010100	1	2.880	1910000000010100	1	0.04122	1910000000010100	1
202309010931	1.0000	1910000000011110	1	4.760	1910000000011111	1	3.922	1910000000011111	1	265.800	1910000000010100	1	27.900	1910000000010100	1	17.950	1910000000010100	1	3.000	0000000000000000	0	4.390	1910000000011110	1	4.040	1910000000011110	1	3.340	1910000000011111	1	4.770	1910000000011110	1	0.262	1910000000010100	1	0.517	1910000000010100	1	3.210	1910000000010100	1	0.04165	1910000000010100	1
202309011001	0.8700	1910000000011110	1	4.760	1910000000011111	1	3.774	1910000000011111	1	264.400	1910000000010100	1	29.900	1910000000010100	1	17.750	1910000000010100	1	3.000	0000000000000000	0	4.270	1910000000011110	1	3.890	1910000000011110	1	3.240	1910000000011111	1	4.690	1910000000011110	1	0.266	1910000000010100	1	0.505	1910000000010100	1	2.500	1910000000010100	1	0.03914	1910000000010100	1
202309011101	0.7500	1910000000010120	2	4.550	1910000000010121	2	3.571	1910000000010121	2	260.200	1910000000010100	1	31.900	1910000000010100	1	17.800	1910000000010100	1	3.000	0000000000000000	0	4.070	1910000000010120	2	3.680	1910000000010120	2	3.070	1910000000010121	2	4.500	1910000000010120	2	0.267	1910000000010100	1	0.503	1910000000010100	1	2.410	1910000000010100	1	0.03768	1910000000010100	1
202309011231	0.7400	1910000000010120	2	4.170	1910000000010121	2	3.478	1910000000010121	2	272.800	1910000000010100	1	26.900	1910000000010100	1	17.950	1910000000010100	1	3.000	0000000000000000	0	3.940	1910000000010120	2	3.590	1910000000010120	2	3.050	1910000000010121	2	4.320	1910000000010120	2	0.255	1910000000010100	1	0.485	1910000000010100	1	2.660	1910000000010100	1	0.03920	1910000000010100	1
202309011301	0.7100	1910000000011110	1	4.350	1910000000011111	1	3.390	1910000000011111	1	271.400	1910000000010100	1	32.200	1910000000010100	1	18.100	1910000000010100	1	3.000	0000000000000000	0	3.840	1910000000011110	1	3.500	1910000000011110	1	3.020	1910000000011111	1	4.210	1910000000011110	1	0.245	1910000000010100	1	0.462	1910000000010100	1	2.530	1910000000010100	1	0.03958	1910000000010100	1
202309011331	0.7700	1910000000011110	1	3.850	1910000000011111	1	3.448	1910000000011111	1	267.200	1910000000010100	1	25.600	1910000000010100	1	18.150	1910000000010100	1	3.000	0000000000000000	0	3.860	1910000000011110	1	3.540	1910000000011110	1	3.060	1910000000011111	1	4.210	1910000000011110	1	0.237	1910000000010100	1	0.458	1910000000010100	1	2.830	1910000000010100	1	0.04150	1910000000010100	1
202309011401	0.7500	1910000000011110	1	3.570	1910000000011111	1	3.390	1910000000011111	1	261.600	1910000000010100	1	32.100	1910000000010100	1	18.250	1910000000010100	1	3.000	0000000000000000	0	3.830	1910000000011110	1	3.490	1910000000011110	1	3.010	1910000000011111	1	4.200	1910000000011110	1	0.243	1910000000010100	1	0.463	1910000000010100	1	2.610	1910000000010100	1	0.04181	1910000000010100	1
202309011431	0.8100	1910000000010120	2	4.170	1910000000010121	2	3.419	1910000000010121	2	251.700	1910000000010100	1	29.900	1910000000010100	1	18.300	1910000000010100	1	3.000	0000000000000000	0	3.830	1910000000010120	2	3.510	1910000000010120	2	3.070	1910000000010121	2	4.180	1910000000010120	2	0.227	1910000000010100	1	0.442	1910000000010100	1	2.980	1910000000010100	1	0.04440	1910000000010100	1
