202309010431	3	54.88471	1110000000000000	1	13.85968	1110000000000000	1
202309010501	3	54.88473	1110000000000000	1	13.85970	1110000000000000	1
202309010531	3	54.88470	1110000000000000	1	13.85970	1110000000000000	1
202309010631	3	54.88473	1110000000000000	1	13.85970	1110000000000000	1
202309012031	3	54.88482	1110000000000000	1	13.85945	1110000000000000	1
202309012101	3	54.88482	1110000000000000	1	13.85940	1110000000000000	1
202309012131	3	54.88481	1110000000000000	1	13.85940	1110000000000000	1
202309012301	3	54.88482	1110000000000000	1	13.85940	1110000000000000	1
202309012331	3	54.88484	1110000000000000	1	13.85936	1110000000000000	1
202309020001	3	54.88485	1110000000000000	1	13.85936	1110000000000000	1
