#parameter:Th0_B4
#unit:deg
#date:20241116
#sensor:direction
#Time in ms since start of day
0,266.16
60000,278.59
120000,277.98
180000,275.69
240000,274.35
300000,279.51
360000,274.68
420000,273.60
480000,277.24
540000,278.82
600000,276.92
660000,267.88
720000,278.98
780000,277.54
840000,278.24
900000,275.87
960000,285.84
1020000,282.67
1080000,283.18
1140000,282.53
1200000,285.93
1260000,283.57
1320000,278.69
1380000,283.42
1440000,287.64
1500000,282.72
1560000,285.55
1620000,284.36
1680000,284.97
1740000,285.72
1800000,288.21
1860000,286.99
1920000,279.49
1980000,280.25
2040000,285.67
2100000,279.67
2160000,277.50
2220000,270.03
2280000,280.74
2340000,280.59
2400000,280.12
2460000,281.28
2520000,284.77
2580000,276.75
2640000,285.28
2700000,280.34
2760000,281.25
2820000,276.65
2880000,280.10
2940000,276.15
3000000,273.71
3060000,275.44
3120000,279.54
3180000,285.24
3240000,287.03
3300000,275.28
3360000,282.27
3420000,276.09
3480000,276.55
3540000,292.14
3600000,272.04
3660000,277.46
3720000,270.65
3780000,290.43
3840000,269.52
3900000,269.53
3960000,287.12
4020000,284.06
4080000,272.73
4140000,288.07
4200000,288.28
4260000,287.10
4320000,281.27
4380000,273.91
4440000,285.83
4500000,282.04
4560000,289.01
4620000,286.58
4680000,285.05
4740000,282.55
4800000,287.45
4860000,278.05
4920000,280.17
4980000,286.53
5040000,283.30
5100000,281.71
5160000,285.42
5220000,284.17
5280000,288.20
5340000,285.95
5400000,288.49
5460000,285.23
5520000,285.52
5580000,287.92
5640000,284.86
5700000,286.58
5760000,282.39
5820000,276.97
5880000,285.00
5940000,283.26
6000000,285.00
6060000,288.34
6120000,270.04
6180000,280.82
6240000,278.28
6300000,268.39
6360000,270.07
6420000,264.25
6480000,267.59
6540000,273.12
6600000,271.69
6660000,271.46
6720000,282.54
6780000,274.38
6840000,273.14
6900000,265.51
6960000,272.01
7020000,272.67
7080000,273.92
7140000,276.35
7200000,277.48
7260000,275.55
7320000,283.09
7380000,280.53
7440000,276.90
7500000,282.18
7560000,280.73
7620000,278.41
7680000,279.86
7740000,280.64
7800000,278.61
7860000,282.09
7920000,282.05
7980000,277.48
8040000,276.20
8100000,278.58
8160000,278.63
8220000,285.30
8280000,282.64
8340000,280.31
8400000,290.67
8460000,283.54
8520000,278.05
8580000,283.47
8640000,283.86
8700000,280.06
8760000,283.15
8820000,281.80
8880000,280.22
8940000,280.66
9000000,284.71
9060000,276.19
9120000,282.00
9180000,276.40
9240000,279.68
9300000,277.92
9360000,281.15
9420000,280.74
9480000,278.79
9540000,281.26
9600000,282.81
9660000,286.11
9720000,288.60
9780000,285.25
9840000,284.70
9900000,285.74
9960000,280.47
10020000,283.72
10080000,285.21
10140000,284.38
10200000,290.27
10260000,285.14
10320000,288.37
10380000,286.51
10440000,282.39
10500000,283.76
10560000,285.20
10620000,279.25
10680000,279.13
10740000,283.33
10800000,284.51
10860000,276.82
10920000,280.28
10980000,280.53
11040000,276.15
11100000,280.62
11160000,280.50
11220000,285.77
11280000,279.23
11340000,279.69
11400000,273.94
11460000,280.32
11520000,279.94
11580000,288.80
11640000,275.84
11700000,287.31
11760000,284.92
11820000,279.02
11880000,277.88
11940000,273.04
12000000,278.19
12060000,268.76
12120000,277.93
12180000,266.59
12240000,264.02
12300000,268.75
12360000,281.85
12420000,265.67
12480000,265.67
12540000,283.44
12600000,280.70
12660000,266.71
12720000,282.56
12780000,279.73
12840000,282.05
12900000,274.61
12960000,277.65
13020000,276.73
13080000,273.96
13140000,276.17
13200000,273.15
13260000,277.29
13320000,277.47
13380000,275.15
13440000,282.38
13500000,276.45
13560000,274.31
13620000,278.29
13680000,280.03
13740000,272.92
13800000,278.39
13860000,277.21
13920000,275.40
13980000,276.57
14040000,279.81
14100000,276.95
14160000,274.32
14220000,277.92
14280000,277.56
14340000,270.25
14400000,274.34
14460000,275.87
14520000,268.12
14580000,268.86
14640000,271.73
14700000,267.26
14760000,264.35
14820000,267.54
14880000,264.90
14940000,262.88
15000000,263.77
15060000,263.36
15120000,261.81
15180000,269.28
15240000,267.57
15300000,263.47
15360000,272.27
15420000,266.29
15480000,270.63
15540000,273.31
15600000,270.44
15660000,273.49
15720000,272.44
15780000,277.17
15840000,275.88
15900000,270.33
15960000,272.10
16020000,270.38
16080000,268.57
16140000,266.71
16200000,272.74
16260000,271.75
16320000,266.34
16380000,269.31
16440000,280.63
16500000,277.66
16560000,269.39
16620000,277.04
16680000,273.16
16740000,265.55
16800000,262.32
16860000,264.08
16920000,263.15
16980000,261.57
17040000,264.25
17100000,263.96
17160000,264.73
17220000,269.22
17280000,267.01
17340000,272.67
17400000,266.28
17460000,267.57
17520000,271.12
17580000,266.88
17640000,267.38
17700000,266.59
17760000,267.33
17820000,274.50
17880000,269.14
17940000,270.67
18000000,269.43
18060000,266.76
18120000,271.99
18180000,272.88
18240000,276.43
18300000,275.77
18360000,270.33
18420000,274.04
18480000,276.34
18540000,273.75
18600000,272.62
18660000,275.34
18720000,276.82
18780000,267.04
18840000,273.93
18900000,274.03
18960000,273.43
19020000,266.72
19080000,273.12
19140000,273.52
19200000,265.03
19260000,275.12
19320000,270.96
19380000,270.57
19440000,276.28
19500000,274.71
19560000,268.32
19620000,272.66
19680000,273.95
19740000,271.52
19800000,265.96
19860000,272.95
19920000,271.40
19980000,266.29
20040000,267.97
20100000,259.96
20160000,266.48
20220000,280.71
20280000,261.56
20340000,272.55
20400000,266.62
20460000,272.80
20520000,278.88
20580000,276.50
20640000,269.43
20700000,283.61
20760000,279.72
20820000,274.11
20880000,284.95
20940000,266.83
21000000,274.62
21060000,269.36
21120000,269.38
21180000,270.09
21240000,271.50
21300000,271.66
21360000,264.88
21420000,274.03
21480000,277.91
21540000,268.48
21600000,271.73
21660000,271.23
21720000,269.45
21780000,271.10
21840000,273.26
21900000,271.86
21960000,266.94
22020000,273.47
22080000,272.50
22140000,267.70
22200000,270.23
22260000,267.07
22320000,266.02
22380000,272.33
22440000,273.56
22500000,265.79
22560000,262.97
22620000,262.87
22680000,268.40
22740000,261.55
22800000,259.65
22860000,265.88
22920000,266.68
22980000,261.49
23040000,272.00
23100000,271.08
23160000,263.38
23220000,270.59
23280000,270.53
23340000,271.76
23400000,263.07
23460000,264.86
23520000,267.07
23580000,264.84
23640000,273.26
23700000,273.52
23760000,278.29
23820000,281.15
23880000,271.69
23940000,274.33
24000000,271.98
24060000,274.92
24120000,274.23
24180000,273.51
24240000,272.60
24300000,274.56
24360000,279.40
24420000,276.63
24480000,270.84
24540000,270.09
24600000,265.15
24660000,267.07
24720000,269.27
24780000,261.97
24840000,261.82
24900000,261.88
24960000,266.16
25020000,257.12
25080000,251.06
25140000,257.70
25200000,257.22
25260000,253.76
25320000,254.09
25380000,254.97
25440000,255.04
25500000,258.11
25560000,254.20
25620000,259.95
25680000,261.30
25740000,254.14
25800000,258.87
25860000,256.38
25920000,258.08
25980000,260.79
26040000,259.90
26100000,266.21
26160000,263.84
26220000,266.59
26280000,268.97
26340000,267.88
26400000,266.20
26460000,266.82
26520000,269.00
26580000,263.52
26640000,266.83
26700000,265.77
26760000,261.31
26820000,264.44
26880000,265.05
26940000,263.76
27000000,259.67
27060000,260.53
27120000,262.95
27180000,273.28
27240000,273.96
27300000,264.16
27360000,263.45
27420000,260.85
27480000,271.21
27540000,269.29
27600000,263.95
27660000,260.66
27720000,260.78
27780000,263.39
27840000,261.10
27900000,260.60
27960000,270.43
28020000,281.56
28080000,261.35
28140000,263.60
28200000,263.38
28260000,263.32
28320000,261.77
28380000,279.69
28440000,262.32
28500000,260.35
28560000,281.99
28620000,268.62
28680000,275.79
28740000,275.20
28800000,269.01
28860000,282.82
28920000,279.91
28980000,267.38
29040000,276.37
29100000,278.50
29160000,281.20
29220000,277.37
29280000,285.18
29340000,283.23
29400000,274.93
29460000,283.71
29520000,280.90
29580000,276.41
29640000,278.61
29700000,283.27
29760000,293.31
29820000,273.64
29880000,273.74
29940000,280.08
30000000,293.77
30060000,288.76
30120000,263.36
30180000,295.02
30240000,294.15
30300000,274.31
30360000,288.89
30420000,250.92
30480000,283.00
30540000,280.88
30600000,249.60
30660000,251.68
30720000,252.38
30780000,288.24
30840000,249.54
30900000,276.81
30960000,280.64
31020000,253.32
31080000,280.43
31140000,282.66
31200000,276.45
31260000,272.28
31320000,279.10
31380000,280.56
31440000,276.29
31500000,274.86
31560000,281.19
31620000,275.29
31680000,271.37
31740000,279.76
31800000,273.67
31860000,265.53
31920000,273.04
31980000,276.64
32040000,285.80
32100000,285.20
32160000,272.29
32220000,274.06
32280000,286.91
32340000,287.48
32400000,272.32
32460000,284.19
32520000,285.94
32580000,274.42
32640000,273.23
32700000,280.36
32760000,270.12
32820000,271.80
32880000,273.07
32940000,270.71
33000000,277.23
33060000,285.58
33120000,283.63
33180000,275.29
33240000,275.27
33300000,272.94
33360000,290.33
33420000,288.07
33480000,277.20
33540000,280.92
33600000,277.21
33660000,276.06
33720000,273.22
33780000,277.02
33840000,273.37
33900000,273.21
33960000,270.59
34020000,276.37
34080000,274.41
34140000,269.90
34200000,269.72
34260000,269.88
34320000,265.90
34380000,266.11
34440000,272.23
34500000,267.90
34560000,264.79
34620000,266.16
34680000,266.57
34740000,266.50
34800000,266.88
34860000,269.69
34920000,269.05
34980000,266.54
35040000,268.01
35100000,265.92
35160000,261.94
35220000,279.10
35280000,267.63
35340000,266.94
35400000,282.06
35460000,278.56
35520000,278.14
35580000,284.69
35640000,283.51
35700000,277.50
35760000,286.18
35820000,281.39
35880000,275.72
35940000,275.60
36000000,279.03
36060000,271.51
36120000,273.91
36180000,284.12
36240000,280.37
36300000,277.53
36360000,278.95
36420000,286.47
36480000,278.77
36540000,276.20
36600000,274.48
36660000,274.02
36720000,264.12
36780000,275.20
36840000,288.98
36900000,268.09
36960000,279.48
37020000,262.36
37080000,269.47
37140000,284.08
37200000,287.43
37260000,266.37
37320000,283.18
37380000,285.53
37440000,287.94
37500000,267.79
37560000,287.82
37620000,287.74
37680000,267.46
37740000,281.29
37800000,286.90
37860000,256.76
37920000,260.71
37980000,264.99
38040000,261.91
38100000,257.31
38160000,288.44
38220000,290.41
38280000,259.23
38340000,289.37
38400000,292.45
38460000,283.07
38520000,293.38
38580000,293.55
38640000,290.08
38700000,293.17
38760000,297.20
38820000,290.91
38880000,282.77
38940000,295.29
39000000,298.45
39060000,296.89
39120000,296.82
39180000,299.11
39240000,291.47
39300000,278.15
39360000,285.40
39420000,283.92
39480000,278.79
39540000,281.90
39600000,286.43
39660000,286.62
39720000,276.34
39780000,277.18
39840000,276.75
39900000,275.13
39960000,273.63
40020000,277.87
40080000,274.10
40140000,277.22
