#parameter:Czz10
#unit:cm2/Hz
#date:20241116
#sensor:radcan
#Time in ms since start of day
0,0.00,5.45,22.29,68.23,137.61,476.84,5122.37,5753.88,4396.61,3279.41,5949.87,5764.35,10365.17,15398.03,59221.76,54906.04,52333.57,57691.31,34500.78,12699.21,9497.79,13990.21,6797.10,6193.63,5014.64,5321.24,6183.54,4017.33,2385.43,3241.68,2099.48,1124.73,1778.89,2134.19,1335.05,844.01,799.55,1038.63,1201.74,1500.58,584.53,549.76,596.26,355.54,238.41,431.97,349.37,253.62,268.99,264.35,239.90
60000,0.00,7.21,12.03,60.27,177.74,249.81,6358.05,7184.19,3870.42,5532.37,4144.86,6020.62,8270.86,14980.18,70350.58,81375.70,55995.92,60695.38,31015.32,21511.68,9036.92,6088.71,7458.89,5708.17,6207.52,6207.09,5357.97,3807.52,2625.89,3854.40,2441.04,1390.95,1493.06,2851.18,1312.30,1012.04,712.30,735.19,1319.54,1585.15,941.08,711.32,492.91,372.49,279.01,325.86,363.03,337.85,225.44,356.91,330.35
120000,0.00,4.67,18.32,55.19,153.98,420.24,3981.78,7114.23,4539.11,5894.43,3540.99,4583.65,10204.56,13615.01,61237.31,89424.87,28442.78,30258.33,30183.82,20803.81,10205.99,11551.50,6991.85,4433.91,7064.32,5064.40,4787.07,4130.79,3220.67,4019.27,2319.99,1636.71,1460.23,1869.87,1296.63,637.51,639.35,636.86,1246.32,1213.16,909.97,696.07,515.09,393.30,381.96,278.75,327.24,267.15,275.23,304.85,236.22
180000,0.00,7.47,19.55,65.79,180.34,391.40,2677.54,5404.51,4277.81,5353.80,3947.92,4647.75,7940.74,14863.97,64707.07,53642.50,46130.71,42430.43,30511.25,15218.88,10776.90,12536.02,12348.43,6229.54,6698.15,5654.19,4265.19,4577.36,2707.56,3268.87,3607.22,1850.73,2041.52,1408.84,1125.88,595.91,363.89,647.51,944.48,966.56,972.18,601.18,652.28,391.12,233.43,398.99,375.83,314.93,349.04,415.25,234.57
240000,0.00,4.81,19.72,69.65,136.07,499.83,4189.90,5845.22,4634.15,4086.25,3685.11,4381.46,9830.91,14851.73,47610.52,66101.16,57628.47,47843.58,26495.12,16381.06,5015.36,12836.03,15948.95,5730.39,5183.87,5424.99,5310.56,3512.72,1326.54,4060.39,3300.71,1423.49,1983.31,2349.62,1027.21,661.35,655.78,619.01,1310.34,1313.08,487.53,488.13,760.92,487.09,252.10,365.59,508.69,331.97,412.63,231.62,186.65
300000,0.00,6.61,10.51,58.25,127.91,436.23,3738.82,6468.63,4698.06,4779.19,2999.36,4782.18,10386.38,14376.74,64441.69,76074.81,46257.98,29854.68,23270.04,13841.89,9126.88,15496.98,13975.85,6376.25,4403.73,4623.92,4929.18,4645.18,2839.27,4603.26,1913.05,1515.79,1712.63,1999.11,870.46,521.71,595.36,647.06,1228.76,1443.12,733.06,615.35,773.67,455.21,420.18,311.19,328.18,481.14,350.34,348.97,203.49
360000,0.00,3.07,12.81,23.23,90.12,497.10,2247.60,4726.50,5740.69,4097.34,3044.60,4863.69,9567.09,15928.72,70425.02,76292.21,36586.95,31187.50,20904.51,8703.41,9561.68,8772.39,9565.17,8264.38,5487.16,5698.54,4445.96,3588.42,2871.84,3611.84,2318.60,1685.27,1256.14,1638.91,836.01,673.22,692.31,759.17,1101.03,1143.72,771.48,713.91,645.49,533.11,350.53,418.13,532.67,571.17,471.35,278.40,251.31
420000,0.00,2.61,16.01,23.60,76.88,265.74,2729.17,3426.39,6184.50,3384.93,2779.92,3983.52,10450.16,25443.63,42216.16,65718.77,56443.99,42233.72,19037.57,11371.54,9532.27,12933.28,14429.46,7058.78,3640.75,4096.57,6496.80,5176.83,2357.95,4235.11,2904.78,1631.88,1702.94,1514.56,1181.36,492.30,727.19,1221.78,943.99,1431.75,415.09,403.43,639.04,585.51,646.09,437.65,628.26,365.74,658.31,373.00,216.75
480000,0.00,4.42,11.48,37.60,96.66,527.18,2338.01,5024.80,4656.34,4566.35,2667.72,4657.13,9959.88,17355.32,58654.52,62814.34,56404.61,27350.73,19567.46,12249.57,9862.78,12856.38,14824.42,5262.03,5184.39,5874.04,6223.21,5388.55,3863.81,3490.69,2780.00,1628.39,1973.54,1438.59,878.49,606.88,883.18,1052.87,862.27,1128.66,579.61,644.88,687.85,479.16,687.62,374.99,474.27,592.31,472.01,343.02,252.64
540000,0.00,4.58,14.16,25.28,66.50,353.76,2471.23,4993.37,4641.86,3930.33,2367.37,4354.81,11218.41,19459.00,51897.64,71477.27,29254.20,36268.40,18134.67,14031.82,14517.60,12034.56,9463.89,7059.16,5159.70,6848.33,4848.05,4204.25,3835.44,2888.40,1458.94,1553.03,1792.03,1598.99,1035.81,577.50,1196.29,765.56,1113.91,1027.95,510.85,835.45,645.47,442.81,439.14,402.11,522.13,509.70,478.11,324.49,234.05
