Time	FREQUENCY [Hz]	DELTA_FREQUENCY [Hz]	VSPEC1D [m2 s]	THETA1 [degree]	STHETA1 [degree]	VSPEC1D_VEPK [-]	Skewf [-]	Kurtf [-]	DQF [-]	FQF [-]
2020-09-01T00:15:00.000Z	0.330	0.0100	0.149152	 16.9	38.5	3.9456E-01	-0.52	3.35	1010000000100000	1
2020-09-01T00:15:00.000Z	0.340	0.0100	0.158371	 23.9	37.3	4.1895E-01	-0.39	4.15	1010000000100000	1
2020-09-01T00:15:00.000Z	0.350	0.0100	0.123960	 22.5	40.8	3.2792E-01	-0.11	2.83	1010000000100000	1
2020-09-01T00:15:00.000Z	0.360	0.0100	0.071518	  8.4	45.1	1.8919E-01	-0.16	3.03	1010000000100000	1
2020-09-01T00:15:00.000Z	0.370	0.0100	0.068372	 11.3	41.9	1.8087E-01	-0.08	3.03	1010000000100000	1
2020-09-01T00:15:00.000Z	0.380	0.0100	0.044701	 18.3	43.9	1.1825E-01	-0.01	2.68	1010000000100000	1
2020-09-01T00:15:00.000Z	0.390	0.0100	0.048179	 21.1	43.2	1.2745E-01	 0.17	2.70	1010000000100000	1
2020-09-01T00:15:00.000Z	0.400	0.0100	0.051161	 16.9	34.1	1.3534E-01	 0.26	4.98	1010000000100000	1
2020-09-01T00:15:00.000Z	0.410	0.0100	0.053785	 16.9	38.4	1.4228E-01	-0.66	3.42	1010000000100000	1
2020-09-01T00:15:00.000Z	0.420	0.0100	0.036052	 11.3	42.0	9.5371E-02	 0.69	2.55	1010000000100000	1
2020-09-01T00:15:00.000Z	0.430	0.0100	0.031815	 29.5	44.9	8.4162E-02	-0.76	2.53	1010000000100000	1
2020-09-01T00:15:00.000Z	0.440	0.0100	0.027111	 29.5	50.4	7.1718E-02	-0.78	1.97	1010000000100000	1
2020-09-01T00:15:00.000Z	0.450	0.0100	0.025152	 39.4	40.5	6.6536E-02	-1.48	3.34	1010000000100000	1
2020-09-01T00:15:00.000Z	0.460	0.0100	0.025660	 15.5	46.8	6.7880E-02	-0.56	2.02	1010000000100000	1
2020-09-01T00:15:00.000Z	0.470	0.0100	0.032784	 18.3	42.9	8.6726E-02	 0.17	2.27	1010000000100000	1
2020-09-01T00:15:00.000Z	0.480	0.0100	0.030875	358.6	41.1	8.1676E-02	 1.32	3.51	1010000000100000	1
2020-09-01T00:15:00.000Z	0.490	0.0100	0.028932	 15.5	40.4	7.6536E-02	 0.39	3.22	1010000000100000	1
2020-09-01T00:15:00.000Z	0.500	0.0100	0.026708	 16.9	42.1	7.0652E-02	 0.16	2.98	1010000000100000	1
2020-09-01T00:15:00.000Z	0.510	0.0100	0.023335	 16.9	42.1	6.1730E-02	 0.23	3.08	1010000000100000	1
2020-09-01T00:15:00.000Z	0.520	0.0100	0.017201	 14.1	41.1	4.5503E-02	-0.52	3.81	1010000000100000	1
2020-09-01T00:15:00.000Z	0.530	0.0100	0.023688	 19.7	46.1	6.2663E-02	 0.01	2.66	1010000000100000	1
2020-09-01T00:15:00.000Z	0.540	0.0100	0.015409	 19.7	52.8	4.0762E-02	-0.21	1.98	1010000000100000	1
2020-09-01T00:15:00.000Z	0.550	0.0100	0.015104	 26.7	46.2	3.9956E-02	 0.55	2.35	1010000000100000	1
2020-09-01T00:15:00.000Z	0.560	0.0100	0.011189	 16.9	51.5	2.9599E-02	 0.66	1.95	1010000000100000	1
2020-09-01T00:15:00.000Z	0.570	0.0100	0.017992	 15.5	49.9	4.7595E-02	 0.10	1.84	1010000000100000	1
2020-09-01T00:15:00.000Z	0.580	0.0100	0.014512	 22.5	50.1	3.8390E-02	 0.02	1.90	1010000000100000	1
2020-09-01T00:46:00.000Z	0.025	0.0050	0.000020	 46.4	52.8	4.1910E-05	-1.75	3.16	1010000000100000	1
2020-09-01T00:46:00.000Z	0.030	0.0050	0.000071	 26.7	71.8	1.4998E-04	-0.73	1.64	1010000000100000	1
2020-09-01T00:46:00.000Z	0.035	0.0050	0.000861	358.6	77.2	1.8180E-03	-0.69	1.63	1010000000100000	1
2020-09-01T00:46:00.000Z	0.040	0.0050	0.002328	 28.1	52.0	4.9174E-03	-0.76	2.92	1010000000100000	1
2020-09-01T00:46:00.000Z	0.045	0.0050	0.001089	 26.7	75.1	2.2997E-03	-2.91	1.87	1010000000100000	1
2020-09-01T00:46:00.000Z	0.050	0.0050	0.001412	 39.4	48.6	2.9825E-03	-1.86	4.58	1010000000100000	1
2020-09-01T00:46:00.000Z	0.055	0.0050	0.000522	  1.4	70.6	1.1027E-03	-2.38	2.01	1010000000100000	1
2020-09-01T00:46:00.000Z	0.060	0.0050	0.000586	 60.5	59.5	1.2371E-03	-0.35	2.97	1010000000100000	1
2020-09-01T00:46:00.000Z	0.065	0.0050	0.000571	 11.3	53.6	1.2065E-03	-2.05	3.23	1010000000100000	1
2020-09-01T00:46:00.000Z	0.070	0.0050	0.000928	  7.0	45.7	1.9597E-03	-2.42	4.62	1010000000100000	1
2020-09-01T00:46:00.000Z	0.075	0.0050	0.001234	 22.5	49.0	2.6058E-03	 0.14	4.01	1010000000100000	1
2020-09-01T00:46:00.000Z	0.080	0.0050	0.000286	 45.0	65.7	6.0518E-04	 0.78	2.53	1010000000100000	1
2020-09-01T00:46:00.000Z	0.085	0.0050	0.000445	 18.3	58.2	9.3967E-04	-0.03	2.55	1010000000100000	1
2020-09-01T00:46:00.000Z	0.090	0.0050	0.000267	 39.4	51.0	5.6426E-04	-0.33	3.56	1010000000100000	1
2020-09-01T00:46:00.000Z	0.095	0.0050	0.000660	 12.7	46.7	1.3948E-03	-2.22	3.90	1010000000100000	1
2020-09-01T00:46:00.000Z	0.100	0.0075	0.000432	 45.0	60.2	9.1189E-04	 1.31	2.29	1010000000100000	1
2020-09-01T00:46:00.000Z	0.110	0.0100	0.000705	 35.2	66.1	1.4885E-03	-0.53	2.40	1010000000100000	1
2020-09-01T00:46:00.000Z	0.120	0.0100	0.001840	 43.6	70.7	3.8874E-03	 1.06	1.93	1010000000100000	1
2020-09-01T00:46:00.000Z	0.130	0.0100	0.002678	 63.3	65.9	5.6563E-03	 1.38	2.04	1010000000100000	1
2020-09-01T00:46:00.000Z	0.140	0.0100	0.005339	 50.6	48.9	1.1277E-02	 0.78	3.74	1010000000100000	1
2020-09-01T00:46:00.000Z	0.150	0.0100	0.006488	 60.5	45.2	1.3705E-02	 0.85	2.99	1010000000100000	1
2020-09-01T00:46:00.000Z	0.160	0.0100	0.011704	 70.3	37.8	2.4723E-02	 2.17	5.08	1010000000100000	1
2020-09-01T00:46:00.000Z	0.170	0.0100	0.018448	 70.3	35.9	3.8969E-02	 0.68	5.83	1010000000100000	1
2020-09-01T00:46:00.000Z	0.180	0.0100	0.018821	 67.5	39.6	3.9757E-02	 0.30	4.15	1010000000100000	1
2020-09-01T00:46:00.000Z	0.190	0.0100	0.027798	 54.8	36.5	5.8720E-02	-0.70	5.00	1010000000100000	1
2020-09-01T00:46:00.000Z	0.200	0.0100	0.029516	 52.0	39.2	6.2349E-02	-2.14	4.88	1010000000100000	1
2020-09-01T00:46:00.000Z	0.210	0.0100	0.035161	 53.4	46.0	7.4273E-02	-2.36	3.90	1010000000100000	1
2020-09-01T00:46:00.000Z	0.220	0.0100	0.040852	 15.5	58.1	8.6295E-02	-0.52	1.70	1010000000100000	1
2020-09-01T00:46:00.000Z	0.230	0.0100	0.090916	 32.3	57.1	1.9205E-01	-0.92	1.71	1010000000100000	1
2020-09-01T00:46:00.000Z	0.240	0.0100	0.124580	 11.3	49.7	2.6316E-01	-0.08	1.93	1010000000100000	1
2020-09-01T00:46:00.000Z	0.250	0.0100	0.191509	353.0	47.4	4.0454E-01	 0.31	2.53	1010000000100000	1
2020-09-01T00:46:00.000Z	0.260	0.0100	0.297361	351.6	46.6	6.2814E-01	 0.54	2.29	1010000000100000	1
2020-09-01T00:46:00.000Z	0.270	0.0100	0.294398	358.6	44.9	6.2188E-01	-0.04	2.44	1010000000100000	1
2020-09-01T00:46:00.000Z	0.280	0.0100	0.473400	 21.1	33.6	1.0000E+00	-1.37	5.71	1010000000100000	1
2020-09-01T00:46:00.000Z	0.290	0.0100	0.274501	 12.7	40.5	5.7985E-01	 0.26	3.30	1010000000100000	1
2020-09-01T00:46:00.000Z	0.300	0.0100	0.238641	 14.1	44.8	5.0410E-01	-0.80	3.44	1010000000100000	1
2020-09-01T00:46:00.000Z	0.310	0.0100	0.229282	 25.3	43.1	4.8433E-01	-1.03	3.73	1010000000100000	1
2020-09-01T00:46:00.000Z	0.320	0.0100	0.173288	 21.1	39.3	3.6605E-01	-0.02	4.48	1010000000100000	1
2020-09-01T00:46:00.000Z	0.330	0.0100	0.127728	 21.1	40.6	2.6981E-01	 0.35	4.05	1010000000100000	1
2020-09-01T00:46:00.000Z	0.340	0.0100	0.122109	 30.9	41.9	2.5794E-01	-0.28	2.78	1010000000100000	1
2020-09-01T00:46:00.000Z	0.350	0.0100	0.097999	 14.1	46.3	2.0701E-01	-0.21	2.42	1010000000100000	1
2020-09-01T00:46:00.000Z	0.360	0.0100	0.091371	  7.0	43.4	1.9301E-01	 0.28	2.62	1010000000100000	1
2020-09-01T00:46:00.000Z	0.370	0.0100	0.077088	 19.7	41.0	1.6284E-01	 0.22	3.52	1010000000100000	1
2020-09-01T00:46:00.000Z	0.380	0.0100	0.054867	 26.7	40.2	1.1590E-01	 0.20	3.76	1010000000100000	1
2020-09-01T00:46:00.000Z	0.390	0.0100	0.056822	 23.9	39.7	1.2003E-01	-0.84	3.19	1010000000100000	1
2020-09-01T00:46:00.000Z	0.400	0.0100	0.040043	 29.5	38.6	8.4586E-02	-0.71	4.30	1010000000100000	1
2020-09-01T00:46:00.000Z	0.410	0.0100	0.039447	 28.1	45.5	8.3327E-02	-0.86	3.30	1010000000100000	1
2020-09-01T00:46:00.000Z	0.420	0.0100	0.027247	 23.9	44.9	5.7556E-02	 0.15	2.54	1010000000100000	1
2020-09-01T00:46:00.000Z	0.430	0.0100	0.033783	 19.7	43.0	7.1362E-02	 0.19	2.84	1010000000100000	1
2020-09-01T00:46:00.000Z	0.440	0.0100	0.036964	  9.8	38.2	7.8082E-02	 0.78	3.48	1010000000100000	1
2020-09-01T00:46:00.000Z	0.450	0.0100	0.052718	 19.7	39.2	1.1136E-01	 0.42	3.73	1010000000100000	1
2020-09-01T00:46:00.000Z	0.460	0.0100	0.038090	 23.9	40.5	8.0460E-02	-0.31	3.67	1010000000100000	1
2020-09-01T00:46:00.000Z	0.470	0.0100	0.030264	 32.3	42.0	6.3929E-02	-0.86	3.05	1010000000100000	1
2020-09-01T00:46:00.000Z	0.480	0.0100	0.031030	 18.3	38.7	6.5547E-02	-0.14	3.29	1010000000100000	1
2020-09-01T00:46:00.000Z	0.490	0.0100	0.026048	 21.1	48.1	5.5023E-02	-0.16	2.05	1010000000100000	1
2020-09-01T00:46:00.000Z	0.500	0.0100	0.031342	 15.5	43.6	6.6206E-02	 0.57	2.07	1010000000100000	1
2020-09-01T00:46:00.000Z	0.510	0.0100	0.023218	 36.6	42.5	4.9045E-02	-0.97	2.84	1010000000100000	1
2020-09-01T00:46:00.000Z	0.520	0.0100	0.021649	 19.7	44.3	4.5731E-02	-0.51	2.21	1010000000100000	1
2020-09-01T00:46:00.000Z	0.530	0.0100	0.023926	  9.8	41.1	5.0541E-02	 0.73	2.93	1010000000100000	1
2020-09-01T00:46:00.000Z	0.540	0.0100	0.017548	 19.7	44.8	3.7068E-02	 0.41	2.42	1010000000100000	1
2020-09-01T00:46:00.000Z	0.550	0.0100	0.029223	 15.5	40.2	6.1730E-02	 0.31	3.16	1010000000100000	1
2020-09-01T00:46:00.000Z	0.560	0.0100	0.023569	 23.9	46.6	4.9787E-02	-0.09	2.14	1010000000100000	1
2020-09-01T00:46:00.000Z	0.570	0.0100	0.016609	 18.3	48.8	3.5084E-02	 0.56	2.43	1010000000100000	1
2020-09-01T00:46:00.000Z	0.580	0.0100	0.016038	 33.8	47.6	3.3878E-02	-0.27	2.29	1010000000100000	1
2020-09-01T01:15:00.000Z	0.025	0.0050	0.000045	 43.6	47.9	1.0104E-04	-1.00	4.46	1010000000100000	1
2020-09-01T01:15:00.000Z	0.030	0.0050	0.000184	 36.6	56.4	4.1179E-04	-3.62	3.31	1010000000100000	1
2020-09-01T01:15:00.000Z	0.035	0.0050	0.001197	 33.8	62.4	2.6853E-03	-0.60	2.60	1010000000100000	1
2020-09-01T01:15:00.000Z	0.040	0.0050	0.001484	 57.7	70.8	3.3293E-03	 1.89	2.11	1010000000100000	1
2020-09-01T01:15:00.000Z	0.045	0.0050	0.001665	  7.0	58.3	3.7351E-03	-3.37	2.78	1010000000100000	1
2020-09-01T01:15:00.000Z	0.050	0.0050	0.001015	 40.8	69.9	2.2769E-03	 0.38	1.79	1010000000100000	1
2020-09-01T01:15:00.000Z	0.055	0.0050	0.000650	 39.4	54.7	1.4590E-03	 0.75	2.70	1010000000100000	1
2020-09-01T01:15:00.000Z	0.060	0.0050	0.000571	 46.4	45.1	1.2812E-03	 0.46	4.73	1010000000100000	1
2020-09-01T01:15:00.000Z	0.065	0.0050	0.000723	 36.6	61.2	1.6206E-03	 0.39	2.75	1010000000100000	1
2020-09-01T01:15:00.000Z	0.070	0.0050	0.000586	 36.6	52.3	1.3136E-03	-1.42	3.50	1010000000100000	1
2020-09-01T01:15:00.000Z	0.075	0.0050	0.001122	 28.1	41.2	2.5162E-03	 4.14	5.73	1010000000100000	1
2020-09-01T01:15:00.000Z	0.080	0.0050	0.000430	 12.7	59.2	9.6346E-04	-1.47	2.57	1010000000100000	1
2020-09-01T01:15:00.000Z	0.085	0.0050	0.000294	 22.5	45.9	6.5886E-04	-0.19	3.59	1010000000100000	1
2020-09-01T01:15:00.000Z	0.090	0.0050	0.000463	 33.8	40.3	1.0385E-03	 0.34	5.54	1010000000100000	1
2020-09-01T01:15:00.000Z	0.095	0.0050	0.000644	 30.9	48.2	1.4445E-03	 1.38	4.47	1010000000100000	1
2020-09-01T01:15:00.000Z	0.100	0.0075	0.001246	 35.2	48.8	2.7948E-03	 0.84	4.12	1010000000100000	1
2020-09-01T01:15:00.000Z	0.110	0.0100	0.001051	 26.7	42.2	2.3578E-03	 0.00	5.09	1010000000100000	1
2020-09-01T01:15:00.000Z	0.120	0.0100	0.001887	 38.0	52.7	4.2323E-03	 1.15	3.32	1010000000100000	1
2020-09-01T01:15:00.000Z	0.130	0.0100	0.003525	 36.6	53.5	7.9070E-03	 1.06	3.09	1010000000100000	1
2020-09-01T01:15:00.000Z	0.140	0.0100	0.003725	 45.0	60.4	8.3543E-03	 1.02	2.39	1010000000100000	1
2020-09-01T01:15:00.000Z	0.150	0.0100	0.015332	 60.5	43.8	3.4390E-02	 1.52	3.46	1010000000100000	1
2020-09-01T01:15:00.000Z	0.160	0.0100	0.018727	 66.1	35.9	4.2005E-02	 2.94	6.46	1010000000100000	1
2020-09-01T01:15:00.000Z	0.170	0.0100	0.011646	 66.1	41.7	2.6122E-02	 1.00	4.06	1010000000100000	1
2020-09-01T01:15:00.000Z	0.180	0.0100	0.020388	 63.3	37.8	4.5730E-02	 0.99	5.91	1010000000100000	1
2020-09-01T01:15:00.000Z	0.190	0.0100	0.036232	 70.3	36.9	8.1269E-02	-0.62	4.24	1010000000100000	1
2020-09-01T01:15:00.000Z	0.200	0.0100	0.062800	 78.8	36.1	1.4086E-01	-1.41	5.42	1010000000100000	1
2020-09-01T01:15:00.000Z	0.210	0.0100	0.059438	 63.3	43.1	1.3332E-01	-0.92	3.35	1010000000100000	1
2020-09-01T01:15:00.000Z	0.220	0.0100	0.059737	 43.6	42.7	1.3399E-01	-0.55	3.87	1010000000100000	1
2020-09-01T01:15:00.000Z	0.230	0.0100	0.104578	 16.9	57.4	2.3457E-01	-0.26	1.92	1010000000100000	1
2020-09-01T01:15:00.000Z	0.240	0.0100	0.147668	 26.7	52.0	3.3122E-01	-0.01	1.93	1010000000100000	1
2020-09-01T01:15:00.000Z	0.250	0.0100	0.290021	 11.3	44.4	6.5052E-01	 0.51	2.57	1010000000100000	1
2020-09-01T01:15:00.000Z	0.260	0.0100	0.298849	 16.9	41.7	6.7032E-01	-0.37	2.60	1010000000100000	1
2020-09-01T01:15:00.000Z	0.270	0.0100	0.248381	  8.4	45.3	5.5712E-01	-0.85	2.51	1010000000100000	1
2020-09-01T01:15:00.000Z	0.280	0.0100	0.356009	 16.9	35.6	7.9853E-01	-1.38	4.89	1010000000100000	1
2020-09-01T01:15:00.000Z	0.290	0.0100	0.445830	 18.3	30.7	1.0000E+00	-0.83	6.58	1010000000100000	1
2020-09-01T01:15:00.000Z	0.300	0.0100	0.228140	 12.7	39.2	5.1172E-01	-0.18	3.68	1010000000100000	1
2020-09-01T01:15:00.000Z	0.310	0.0100	0.100481	 23.9	48.6	2.2538E-01	-0.29	3.03	1010000000100000	1
2020-09-01T01:15:00.000Z	0.320	0.0100	0.079438	 29.5	47.7	1.7818E-01	-0.47	2.61	1010000000100000	1
2020-09-01T01:15:00.000Z	0.330	0.0100	0.085194	 28.1	44.7	1.9109E-01	-0.93	3.09	1010000000100000	1
2020-09-01T01:15:00.000Z	0.340	0.0100	0.137681	 19.7	34.0	3.0882E-01	-1.59	4.88	1010000000100000	1
2020-09-01T01:15:00.000Z	0.350	0.0100	0.141172	 22.5	28.4	3.1665E-01	-0.33	6.84	1010000000100000	1
2020-09-01T01:15:00.000Z	0.360	0.0100	0.076322	 19.7	37.8	1.7119E-01	-0.36	3.93	1010000000100000	1
2020-09-01T01:15:00.000Z	0.370	0.0100	0.050397	 18.3	46.0	1.1304E-01	-0.63	2.56	1010000000100000	1
2020-09-01T01:15:00.000Z	0.380	0.0100	0.047940	 22.5	44.3	1.0753E-01	-0.45	2.86	1010000000100000	1
2020-09-01T01:15:00.000Z	0.390	0.0100	0.060339	 18.3	36.7	1.3534E-01	-0.55	4.62	1010000000100000	1
2020-09-01T01:15:00.000Z	0.400	0.0100	0.050147	 23.9	37.6	1.1248E-01	-0.65	4.58	1010000000100000	1
2020-09-01T01:15:00.000Z	0.410	0.0100	0.043378	 21.1	39.5	9.7297E-02	 0.03	3.59	1010000000100000	1
2020-09-01T01:15:00.000Z	0.420	0.0100	0.028644	 14.1	45.1	6.4249E-02	 0.54	2.12	1010000000100000	1
2020-09-01T01:15:00.000Z	0.430	0.0100	0.029664	 16.9	44.3	6.6537E-02	 0.52	3.05	1010000000100000	1
2020-09-01T01:15:00.000Z	0.440	0.0100	0.041677	 15.5	42.2	9.3482E-02	 0.80	2.83	1010000000100000	1
2020-09-01T01:15:00.000Z	0.450	0.0100	0.032135	 21.1	44.8	7.2079E-02	-0.08	1.96	1010000000100000	1
2020-09-01T01:15:00.000Z	0.460	0.0100	0.045149	 16.9	39.5	1.0127E-01	 0.54	3.02	1010000000100000	1
2020-09-01T01:15:00.000Z	0.470	0.0100	0.031030	 21.1	41.6	6.9601E-02	 0.20	2.63	1010000000100000	1
2020-09-01T01:15:00.000Z	0.480	0.0100	0.019201	  7.0	51.1	4.3068E-02	 0.72	2.15	1010000000100000	1
2020-09-01T01:15:00.000Z	0.490	0.0100	0.030568	 19.7	43.8	6.8564E-02	-0.32	2.01	1010000000100000	1
2020-09-01T01:15:00.000Z	0.500	0.0100	0.033114	 28.1	40.6	7.4275E-02	-0.88	3.04	1010000000100000	1
2020-09-01T01:15:00.000Z	0.510	0.0100	0.022086	 28.1	41.1	4.9539E-02	-0.29	3.08	1010000000100000	1
2020-09-01T01:15:00.000Z	0.520	0.0100	0.022420	 29.5	45.9	5.0288E-02	 0.16	2.49	1010000000100000	1
2020-09-01T01:15:00.000Z	0.530	0.0100	0.025918	 25.3	39.4	5.8134E-02	-0.69	2.74	1010000000100000	1
2020-09-01T01:15:00.000Z	0.540	0.0100	0.020593	 25.3	39.3	4.6190E-02	 0.78	3.84	1010000000100000	1
2020-09-01T01:15:00.000Z	0.550	0.0100	0.020388	 18.3	47.7	4.5730E-02	 0.55	2.14	1010000000100000	1
2020-09-01T01:15:00.000Z	0.560	0.0100	0.017548	 25.3	44.4	3.9360E-02	 0.06	3.00	1010000000100000	1
2020-09-01T01:15:00.000Z	0.570	0.0100	0.015029	  9.8	52.7	3.3710E-02	 0.64	2.48	1010000000100000	1
2020-09-01T01:15:00.000Z	0.580	0.0100	0.018727	 14.1	52.1	4.2005E-02	 0.84	2.51	1010000000100000	1
2020-09-01T01:45:00.000Z	0.025	0.0050	0.000026	139.2	79.5	6.7391E-05	-0.11	1.52	1010000000100000	1
2020-09-01T01:45:00.000Z	0.030	0.0050	0.000097	237.7	75.1	2.5480E-04	 0.10	1.77	1010000000100000	1
2020-09-01T01:45:00.000Z	0.035	0.0050	0.000447	323.4	78.6	1.1767E-03	 1.04	1.45	1010000000100000	1
2020-09-01T01:45:00.000Z	0.040	0.0050	0.001507	 12.7	69.5	3.9658E-03	 0.31	1.74	1010000000100000	1
2020-09-01T01:45:00.000Z	0.045	0.0050	0.002065	  4.2	52.0	5.4343E-03	-0.30	1.86	1010000000100000	1
2020-09-01T01:45:00.000Z	0.050	0.0050	0.001173	 38.0	49.5	3.0888E-03	 0.00	4.21	1010000000100000	1
2020-09-01T01:45:00.000Z	0.055	0.0050	0.001265	 33.8	51.8	3.3291E-03	 2.47	3.91	1010000000100000	1
2020-09-01T01:45:00.000Z	0.060	0.0050	0.001162	 18.3	45.4	3.0580E-03	-0.25	3.87	1010000000100000	1
2020-09-01T01:45:00.000Z	0.065	0.0050	0.001179	 15.5	34.6	3.1041E-03	-3.68	8.13	1010000000100000	1
2020-09-01T01:45:00.000Z	0.070	0.0050	0.000667	 21.1	50.1	1.7555E-03	-1.79	3.73	1010000000100000	1
2020-09-01T01:45:00.000Z	0.075	0.0050	0.000461	 21.1	55.6	1.2126E-03	 0.33	2.83	1010000000100000	1
2020-09-01T01:45:00.000Z	0.080	0.0050	0.000698	 32.3	44.5	1.8363E-03	-1.97	3.83	1010000000100000	1
2020-09-01T01:45:00.000Z	0.085	0.0050	0.000335	 43.6	56.8	8.8050E-04	-0.13	2.95	1010000000100000	1
2020-09-01T01:45:00.000Z	0.090	0.0050	0.000489	 45.0	48.3	1.2876E-03	 1.94	4.08	1010000000100000	1
2020-09-01T01:45:00.000Z	0.095	0.0050	0.000654	 64.7	65.9	1.7207E-03	 2.04	2.16	1010000000100000	1
2020-09-01T01:45:00.000Z	0.100	0.0075	0.000684	 38.0	53.3	1.7999E-03	-0.77	3.92	1010000000100000	1
