202009010046	0.7800	1110000000011110	1	3.570	1110000000011111	1	3.077	1110000000011111	1	 21.100	1110000000010100	1	33.600	1110000000010100	1	19.100	1110000000010100	1	1.000	0000000000000000	0	3.530	1110000000011110	1	3.170	1110000000011110	1	2.670	1110000000011111	1	3.930	1110000000011110	1	0.260	1110000000010100	1	0.493	1110000000010100	1	3.080	1110000000010100	1	0.05278	1110000000010100	1
202009010116	0.7700	1110000000011110	1	3.450	1110000000011111	1	3.125	1110000000011111	1	 18.300	1110000000010100	1	30.700	1110000000010100	1	19.050	1110000000010100	1	1.000	0000000000000000	0	3.620	1110000000011110	1	3.230	1110000000011110	1	2.690	1110000000011111	1	4.060	1110000000011110	1	0.271	1110000000010100	1	0.508	1110000000010100	1	3.060	1110000000010100	1	0.05052	1110000000010100	1
202009010146	0.7600	1110000000011110	1	3.850	1110000000011111	1	3.150	1110000000011111	1	 22.500	1110000000010100	1	36.000	1110000000010100	1	19.050	1110000000010100	1	1.000	0000000000000000	0	3.660	1110000000011110	1	3.270	1110000000011110	1	2.710	1110000000011111	1	4.100	1110000000011110	1	0.272	1110000000010100	1	0.512	1110000000010100	1	2.850	1110000000010100	1	0.04907	1110000000010100	1
202009010216	0.7000	1110000000011110	1	3.700	1110000000011111	1	3.125	1110000000011111	1	 19.700	1110000000010100	1	34.500	1110000000010100	1	19.000	1110000000010100	1	1.000	0000000000000000	0	3.580	1110000000011110	1	3.220	1110000000011110	1	2.700	1110000000011111	1	3.980	1110000000011110	1	0.262	1110000000010100	1	0.498	1110000000010100	1	3.730	1110000000010100	1	0.04593	1110000000010100	1
202009010246	0.6400	1110000000011110	1	3.570	1110000000011111	1	3.030	1110000000011111	1	 12.700	1110000000010100	1	31.700	1110000000010100	1	19.050	1110000000010100	1	1.000	0000000000000000	0	3.520	1110000000011110	1	3.140	1110000000011110	1	2.630	1110000000011111	1	3.950	1110000000011110	1	0.267	1110000000010100	1	0.497	1110000000010100	1	2.780	1110000000010100	1	0.04466	1110000000010100	1
202009010316	0.5300	1110000000011110	1	3.570	1110000000011111	1	2.920	1110000000011111	1	 38.000	1110000000010100	1	42.500	1110000000010100	1	19.000	1110000000010100	1	1.000	0000000000000000	0	3.410	1110000000011110	1	3.040	1110000000011110	1	2.520	1110000000011111	1	3.830	1110000000011110	1	0.277	1110000000010100	1	0.506	1110000000010100	1	2.680	1110000000010100	1	0.03983	1110000000010100	1
202009010346	0.5700	1110000000011110	1	3.570	1110000000011111	1	2.920	1110000000011111	1	 32.300	1110000000010100	1	30.600	1110000000010100	1	19.050	1110000000010100	1	1.000	0000000000000000	0	3.370	1110000000011110	1	3.020	1110000000011110	1	2.560	1110000000011111	1	3.760	1110000000011110	1	0.260	1110000000010100	1	0.480	1110000000010100	1	2.720	1110000000010100	1	0.04283	1110000000010100	1
202009010416	0.5500	1110000000011110	1	3.570	1110000000011111	1	2.920	1110000000011111	1	 42.200	1110000000010100	1	30.100	1110000000010100	1	19.000	1110000000010100	1	1.000	0000000000000000	0	3.370	1110000000011110	1	3.010	1110000000011110	1	2.560	1110000000011111	1	3.770	1110000000011110	1	0.259	1110000000010100	1	0.474	1110000000010100	1	2.700	1110000000010100	1	0.04133	1110000000010100	1
202009010446	0.5900	1110000000011110	1	3.570	1110000000011111	1	2.963	1110000000011111	1	 47.800	1110000000010100	1	29.700	1110000000010100	1	19.000	1110000000010100	1	1.000	0000000000000000	0	3.440	1110000000011110	1	3.060	1110000000011110	1	2.600	1110000000011111	1	3.870	1110000000011110	1	0.260	1110000000010100	1	0.478	1110000000010100	1	2.540	1110000000010100	1	0.04306	1110000000010100	1
202009010516	0.6100	1110000000011110	1	3.330	1110000000011111	1	2.963	1110000000011111	1	 40.800	1110000000010100	1	31.700	1110000000010100	1	19.000	1110000000010100	1	1.000	0000000000000000	0	3.440	1110000000011110	1	3.060	1110000000011110	1	2.560	1110000000011111	1	3.870	1110000000011110	1	0.272	1110000000010100	1	0.498	1110000000010100	1	2.540	1110000000010100	1	0.04452	1110000000010100	1
