Time	heave [m]	north [m]	west [m]	status [-]	despiked [m]	DQF [-]	FQF [-]
2020-09-01T00:22:41.909Z	-0.0300	 0.1200	 0.0300	0	-0.0300	1011111111000000	1
2020-09-01T00:22:42.690Z	 0.0700	 0.1900	 0.0000	0	 0.0700	1011111111000000	1
2020-09-01T00:22:43.470Z	 0.1200	-0.0600	-0.1700	0	 0.1200	1011111111000000	1
2020-09-01T00:22:44.251Z	-0.1600	 0.0800	-0.1400	0	-0.1600	1011111111000000	1
2020-09-01T00:22:45.032Z	 0.1600	 0.0700	 0.1000	0	 0.1600	1011111111000000	1
2020-09-01T00:22:45.813Z	-0.0900	-0.0900	 0.1900	0	-0.0900	1011111111000000	1
2020-09-01T00:22:46.594Z	-0.0300	-0.0700	 0.0800	0	-0.0300	1011111111000000	1
2020-09-01T00:22:47.375Z	 0.1300	-0.1300	 0.0100	0	 0.1300	1011111111000000	1
2020-09-01T00:22:48.156Z	 0.0200	-0.1400	 0.1400	0	 0.0200	1011111111000000	1
2020-09-01T00:22:48.937Z	-0.2000	-0.1500	 0.2100	0	-0.2000	1011111111000000	1
2020-09-01T00:22:49.718Z	 0.0400	-0.1000	 0.2700	0	 0.0400	1011111111000000	1
2020-09-01T00:22:50.499Z	 0.0300	-0.1400	 0.2000	0	 0.0300	1011111111000000	1
2020-09-01T00:22:51.280Z	 0.1400	-0.1000	 0.1200	0	 0.1400	1011111111000000	1
2020-09-01T00:22:52.060Z	-0.1200	-0.1500	 0.1000	0	-0.1200	1011111111000000	1
2020-09-01T00:22:52.841Z	-0.1300	-0.0800	 0.1500	0	-0.1300	1011111111000000	1
2020-09-01T00:22:53.622Z	 0.0700	 0.0000	 0.1700	0	 0.0700	1011111111000000	1
2020-09-01T00:22:54.403Z	 0.1200	 0.1400	 0.1900	0	 0.1200	1011111111000000	1
2020-09-01T00:22:55.184Z	 0.1800	-0.0100	 0.0100	0	 0.1800	1011111111000000	1
2020-09-01T00:22:55.965Z	-0.2400	-0.0800	-0.3600	0	-0.2400	1011111111000000	1
2020-09-01T00:22:56.746Z	-0.0700	 0.1300	-0.0800	0	-0.0700	1011111111000000	1
2020-09-01T00:22:57.527Z	-0.0700	 0.2200	 0.1200	0	-0.0700	1011111111000000	1
2020-09-01T00:22:58.308Z	 0.0700	 0.2800	-0.1700	0	 0.0700	1011111111000000	1
2020-09-01T00:22:59.089Z	 0.2800	 0.1100	-0.4000	0	 0.2800	1011111111000000	1
2020-09-01T00:22:59.870Z	-0.0100	-0.0300	-0.1000	0	-0.0100	1011111111000000	1
2020-09-01T00:23:00.650Z	-0.3400	 0.1300	 0.0800	0	-0.3400	1011111111000000	1
2020-09-01T00:23:01.431Z	-0.0200	 0.2500	-0.1900	0	-0.0200	1011111111000000	1
2020-09-01T00:23:02.212Z	 0.3000	 0.1300	-0.1000	0	 0.3000	1011111111000000	1
2020-09-01T00:23:02.993Z	 0.1200	-0.1100	 0.1700	0	 0.1200	1011111111000000	1
2020-09-01T00:23:03.774Z	-0.3800	 0.0400	 0.0800	0	-0.3800	1011111111000000	1
2020-09-01T00:23:04.555Z	 0.0600	 0.0900	-0.1000	0	 0.0600	1011111111000000	1
2020-09-01T00:23:05.336Z	 0.0400	-0.2400	-0.0700	0	 0.0400	1011111111000000	1
2020-09-01T00:23:06.117Z	 0.0200	-0.1900	 0.1200	0	 0.0200	1011111111000000	1
2020-09-01T00:23:06.898Z	 0.2500	-0.2800	 0.2900	0	 0.2500	1011111111000000	1
2020-09-01T00:23:07.679Z	-0.1900	-0.2100	 0.0500	0	-0.1900	1011111111000000	1
2020-09-01T00:23:08.460Z	-0.1900	 0.0400	-0.1600	0	-0.1900	1011111111000000	1
2020-09-01T00:23:09.241Z	 0.0700	-0.1500	-0.0300	0	 0.0700	1011111111000000	1
2020-09-01T00:23:10.021Z	 0.0400	-0.1600	 0.1300	0	 0.0400	1011111111000000	1
2020-09-01T00:23:10.802Z	 0.0500	 0.0800	 0.0400	0	 0.0500	1011111111000000	1
2020-09-01T00:23:11.583Z	 0.0300	 0.0600	-0.1000	0	 0.0300	1011111111000000	1
2020-09-01T00:23:12.364Z	-0.3100	 0.1700	-0.2300	0	-0.3100	1011111111000000	1
2020-09-01T00:23:13.145Z	 0.0700	 0.1900	-0.3000	0	 0.0700	1011111111000000	1
2020-09-01T00:23:13.926Z	 0.1700	 0.0300	-0.0200	0	 0.1700	1011111111000000	1
2020-09-01T00:23:14.707Z	 0.1200	-0.0200	 0.2000	0	 0.1200	1011111111000000	1
2020-09-01T00:23:15.488Z	-0.1300	 0.0500	-0.0200	0	-0.1300	1011111111000000	1
2020-09-01T00:23:16.269Z	-0.1300	 0.1100	-0.2500	0	-0.1300	1011111111000000	1
2020-09-01T00:23:17.050Z	-0.1700	 0.1700	-0.2200	0	-0.1700	1011111111000000	1
2020-09-01T00:23:17.831Z	 0.2400	 0.1500	 0.1300	0	 0.2400	1011111111000000	1
2020-09-01T00:23:18.611Z	 0.2600	-0.1900	 0.4100	0	 0.2600	1011111111000000	1
2020-09-01T00:23:19.392Z	-0.2400	-0.1300	-0.0600	0	-0.2400	1011111111000000	1
2020-09-01T00:23:20.173Z	 0.0900	-0.0200	-0.2100	0	 0.0900	1011111111000000	1
2020-09-01T00:23:20.954Z	-0.0600	-0.0300	 0.3600	0	-0.0600	1011111111000000	1
2020-09-01T00:23:21.735Z	 0.0800	 0.0200	 0.3600	0	 0.0800	1011111111000000	1
2020-09-01T00:23:22.516Z	 0.1000	-0.1900	 0.0000	0	 0.1000	1011111111000000	1
2020-09-01T00:23:23.297Z	-0.2300	-0.1600	-0.0800	0	-0.2300	1011111111000000	1
2020-09-01T00:23:24.078Z	-0.0700	 0.0000	-0.0100	0	-0.0700	1011111111000000	1
2020-09-01T00:23:24.859Z	 0.1900	-0.1200	-0.1000	0	 0.1900	1011111111000000	1
2020-09-01T00:23:25.640Z	 0.1300	-0.1800	-0.0300	0	 0.1300	1011111111000000	1
2020-09-01T00:23:26.421Z	-0.1000	-0.0600	 0.2000	0	-0.1000	1011111111000000	1
2020-09-01T00:23:27.201Z	-0.1600	 0.0700	 0.0200	0	-0.1600	1011111111000000	1
2020-09-01T00:23:27.982Z	 0.0700	 0.0800	-0.2000	0	 0.0700	1011111111000000	1
2020-09-01T00:23:28.763Z	 0.0500	 0.0400	-0.1100	0	 0.0500	1011111111000000	1
2020-09-01T00:23:29.544Z	-0.0900	 0.0800	 0.0600	0	-0.0900	1011111111000000	1
2020-09-01T00:23:30.325Z	-0.0200	 0.2600	-0.0100	0	-0.0200	1011111111000000	1
2020-09-01T00:23:31.106Z	 0.2100	 0.1000	-0.0800	0	 0.2100	1011111111000000	1
2020-09-01T00:23:31.887Z	-0.0100	-0.1800	 0.0700	0	-0.0100	1011111111000000	1
2020-09-01T00:23:32.668Z	-0.2600	 0.0400	-0.0400	0	-0.2600	1011111111000000	1
2020-09-01T00:23:33.449Z	-0.0200	 0.1900	-0.1800	0	-0.0200	1011111111000000	1
2020-09-01T00:23:34.230Z	 0.0600	 0.1400	 0.0000	0	 0.0600	1011111111000000	1
2020-09-01T00:23:35.011Z	 0.1600	 0.0400	 0.2300	0	 0.1600	1011111111000000	1
2020-09-01T00:23:35.791Z	 0.0600	-0.2000	 0.1000	0	 0.0600	1011111111000000	1
2020-09-01T00:23:36.572Z	-0.0800	-0.1300	-0.1100	0	-0.0800	1011111111000000	1
2020-09-01T00:23:37.353Z	-0.2600	 0.1700	-0.0100	0	-0.2600	1011111111000000	1
2020-09-01T00:23:38.134Z	-0.0100	 0.2300	 0.0800	0	-0.0100	1011111111000000	1
2020-09-01T00:23:38.915Z	 0.3300	-0.0900	 0.0800	0	 0.3300	1011111111000000	1
2020-09-01T00:23:39.696Z	-0.1500	-0.1500	 0.0200	0	-0.1500	1011111111000000	1
2020-09-01T00:23:40.477Z	-0.1300	 0.1300	 0.0600	0	-0.1300	1011111111000000	1
2020-09-01T00:23:41.258Z	 0.0600	 0.1100	-0.1100	0	 0.0600	1011111111000000	1
2020-09-01T00:23:42.039Z	 0.1300	 0.0400	-0.2200	0	 0.1300	1011111111000000	1
2020-09-01T00:23:42.820Z	-0.1900	-0.0400	 0.1000	0	-0.1900	1011111111000000	1
2020-09-01T00:23:43.601Z	-0.0900	 0.1800	 0.1700	0	-0.0900	1011111111000000	1
2020-09-01T00:23:44.382Z	 0.5600	-0.0600	 0.1100	0	 0.5600	1011111111000000	1
2020-09-01T00:23:45.162Z	-0.1300	-0.4200	-0.1200	0	-0.1300	1011111111000000	1
2020-09-01T00:23:45.943Z	-0.3900	-0.0900	-0.3000	0	-0.3900	1011111111000000	1
2020-09-01T00:23:46.724Z	 0.1100	 0.0800	 0.0100	0	 0.1100	1011111111000000	1
2020-09-01T00:23:47.505Z	 0.3100	-0.1500	 0.2200	0	 0.3100	1011111111000000	1
2020-09-01T00:23:48.286Z	-0.0100	-0.3700	-0.0800	0	-0.0100	1011111111000000	1
2020-09-01T00:23:49.067Z	-0.3800	 0.1100	-0.4300	0	-0.3800	1011111111000000	1
2020-09-01T00:23:49.848Z	 0.2000	 0.1700	-0.2100	0	 0.2000	1011111111000000	1
2020-09-01T00:23:50.629Z	 0.1200	-0.1900	 0.0000	0	 0.1200	1011111111000000	1
2020-09-01T00:23:51.410Z	-0.1000	-0.1600	 0.0300	0	-0.1000	1011111111000000	1
2020-09-01T00:23:52.191Z	-0.1400	 0.0400	-0.0100	0	-0.1400	1011111111000000	1
2020-09-01T00:23:52.972Z	 0.1500	 0.2000	-0.0600	0	 0.1500	1011111111000000	1
2020-09-01T00:23:53.752Z	 0.2400	-0.1500	 0.1800	0	 0.2400	1011111111000000	1
2020-09-01T00:23:54.533Z	-0.3600	-0.1200	 0.2800	0	-0.3600	1011111111000000	1
2020-09-01T00:23:55.314Z	-0.1800	 0.2500	 0.1000	0	-0.1800	1011111111000000	1
2020-09-01T00:23:56.095Z	 0.1500	 0.2200	-0.0500	0	 0.1500	1011111111000000	1
2020-09-01T00:23:56.876Z	 0.2700	-0.0300	 0.1300	0	 0.2700	1011111111000000	1
2020-09-01T00:23:57.657Z	-0.2200	 0.0900	 0.1300	0	-0.2200	1011111111000000	1
2020-09-01T00:23:58.438Z	-0.0100	 0.1700	 0.0500	0	-0.0100	1011111111000000	1
2020-09-01T00:23:59.219Z	-0.0400	-0.1400	-0.0200	0	-0.0400	1011111111000000	1
2020-09-01T00:24:00.000Z	-0.0200	-0.0400	-0.0800	0	-0.0200	1011111111000000	1
2020-09-01T00:24:00.781Z	 0.1800	 0.0500	 0.1600	0	 0.1800	1011111111000000	1
2020-09-01T00:24:01.562Z	-0.1900	 0.1500	 0.1100	0	-0.1900	1011111111000000	1
2020-09-01T00:24:02.342Z	 0.0900	 0.0900	-0.1300	0	 0.0900	1011111111000000	1
2020-09-01T00:24:03.123Z	 0.0300	-0.1600	-0.0900	0	 0.0300	1011111111000000	1
2020-09-01T00:24:03.904Z	-0.2100	 0.1100	-0.0300	0	-0.2100	1011111111000000	1
2020-09-01T00:24:04.685Z	 0.2200	 0.3100	 0.0500	0	 0.2200	1011111111000000	1
2020-09-01T00:24:05.466Z	 0.2600	-0.1600	 0.1400	0	 0.2600	1011111111000000	1
2020-09-01T00:24:06.247Z	-0.3600	-0.1800	-0.1200	0	-0.3600	1011111111000000	1
2020-09-01T00:24:07.028Z	 0.0000	 0.0600	-0.2400	0	 0.0000	1011111111000000	1
2020-09-01T00:24:07.809Z	 0.1100	-0.0300	-0.0300	0	 0.1100	1011111111000000	1
2020-09-01T00:24:08.590Z	 0.1900	-0.0700	 0.1900	0	 0.1900	1011111111000000	1
2020-09-01T00:24:09.371Z	 0.0200	-0.1400	 0.2000	0	 0.0200	1011111111000000	1
2020-09-01T00:24:10.152Z	-0.3000	 0.1100	 0.0300	0	-0.3000	1011111111000000	1
2020-09-01T00:24:10.932Z	-0.0200	 0.0600	-0.1300	0	-0.0200	1011111111000000	1
2020-09-01T00:24:11.713Z	 0.1100	-0.2400	-0.0900	0	 0.1100	1011111111000000	1
2020-09-01T00:24:12.494Z	-0.0100	-0.0700	 0.0700	0	-0.0100	1011111111000000	1
2020-09-01T00:24:13.275Z	-0.0900	 0.1600	 0.0400	0	-0.0900	1011111111000000	1
2020-09-01T00:24:14.056Z	 0.0100	 0.1400	-0.1500	0	 0.0100	1011111111000000	1
2020-09-01T00:24:14.837Z	 0.2000	-0.1300	-0.1700	0	 0.2000	1011111111000000	1
2020-09-01T00:24:15.618Z	 0.0000	-0.1800	 0.0800	0	 0.0000	1011111111000000	1
2020-09-01T00:24:16.399Z	-0.1200	 0.0800	 0.1000	0	-0.1200	1011111111000000	1
2020-09-01T00:24:17.180Z	-0.0800	 0.0400	-0.0700	0	-0.0800	1011111111000000	1
2020-09-01T00:24:17.961Z	-0.1300	 0.0500	-0.1100	0	-0.1300	1011111111000000	1
2020-09-01T00:24:18.742Z	 0.2000	-0.0300	-0.1600	0	 0.2000	1011111111000000	1
2020-09-01T00:24:19.522Z	 0.0200	-0.1200	-0.0400	0	 0.0200	1011111111000000	1
2020-09-01T00:24:20.303Z	-0.1000	 0.0900	-0.0900	0	-0.1000	1011111111000000	1
2020-09-01T00:24:21.084Z	-0.0400	 0.2200	-0.1700	0	-0.0400	1011111111000000	1
2020-09-01T00:24:21.865Z	 0.2400	-0.0200	 0.0400	0	 0.2400	1011111111000000	1
2020-09-01T00:24:22.646Z	 0.0200	-0.2000	 0.1000	0	 0.0200	1011111111000000	1
2020-09-01T00:24:23.427Z	-0.2600	 0.1200	-0.1300	0	-0.2600	1011111111000000	1
2020-09-01T00:24:24.208Z	-0.0300	 0.2600	-0.3200	0	-0.0300	1011111111000000	1
2020-09-01T00:24:24.989Z	 0.1400	-0.0500	 0.0400	0	 0.1400	1011111111000000	1
2020-09-01T00:24:25.770Z	 0.0300	-0.2800	 0.2400	0	 0.0300	1011111111000000	1
2020-09-01T00:24:26.551Z	-0.1400	-0.0100	 0.1300	0	-0.1400	1011111111000000	1
2020-09-01T00:24:27.332Z	-0.0100	 0.1000	 0.0600	0	-0.0100	1011111111000000	1
2020-09-01T00:24:28.113Z	 0.1100	-0.0400	 0.0600	0	 0.1100	1011111111000000	1
2020-09-01T00:24:28.893Z	 0.2000	-0.2600	 0.3000	0	 0.2000	1011111111000000	1
2020-09-01T00:24:29.674Z	-0.1000	-0.2300	 0.3300	0	-0.1000	1011111111000000	1
2020-09-01T00:24:30.455Z	-0.2400	 0.0500	 0.1400	0	-0.2400	1011111111000000	1
2020-09-01T00:24:31.236Z	 0.0800	 0.0300	 0.0400	0	 0.0800	1011111111000000	1
2020-09-01T00:24:32.017Z	 0.0100	-0.0800	 0.1800	0	 0.0100	1011111111000000	1
2020-09-01T00:24:32.798Z	-0.0300	-0.0900	 0.0300	0	-0.0300	1011111111000000	1
2020-09-01T00:24:33.579Z	 0.0800	 0.1100	-0.1500	0	 0.0800	1011111111000000	1
2020-09-01T00:24:34.360Z	 0.1400	 0.1500	 0.0900	0	 0.1400	1011111111000000	1
2020-09-01T00:24:35.141Z	-0.0100	-0.0200	 0.2100	0	-0.0100	1011111111000000	1
2020-09-01T00:24:35.922Z	-0.1800	 0.0100	 0.0300	0	-0.1800	1011111111000000	1
2020-09-01T00:24:36.703Z	-0.0100	 0.1700	-0.3500	0	-0.0100	1011111111000000	1
2020-09-01T00:24:37.483Z	 0.0800	 0.3400	-0.2200	0	 0.0800	1011111111000000	1
2020-09-01T00:24:38.264Z	 0.1300	 0.0300	 0.1200	0	 0.1300	1011111111000000	1
2020-09-01T00:24:39.045Z	-0.1400	-0.0500	 0.0400	0	-0.1400	1011111111000000	1
2020-09-01T00:24:39.826Z	 0.1500	 0.0600	-0.1100	0	 0.1500	1011111111000000	1
2020-09-01T00:24:40.607Z	-0.1900	-0.0300	-0.2200	0	-0.1900	1011111111000000	1
2020-09-01T00:24:41.388Z	-0.1200	 0.1400	-0.2100	0	-0.1200	1011111111000000	1
2020-09-01T00:24:42.169Z	 0.2200	 0.0200	-0.1200	0	 0.2200	1011111111000000	1
2020-09-01T00:24:42.950Z	-0.0500	 0.0300	-0.0400	0	-0.0500	1011111111000000	1
2020-09-01T00:24:43.731Z	 0.1200	 0.0200	-0.1000	0	 0.1200	1011111111000000	1
2020-09-01T00:24:44.512Z	-0.1900	 0.0400	-0.2100	0	-0.1900	1011111111000000	1
2020-09-01T00:24:45.293Z	 0.0200	 0.0400	-0.1900	0	 0.0200	1011111111000000	1
2020-09-01T00:24:46.073Z	-0.0600	-0.0400	-0.0100	0	-0.0600	1011111111000000	1
2020-09-01T00:24:46.854Z	-0.0500	 0.1700	-0.1300	0	-0.0500	1011111111000000	1
2020-09-01T00:24:47.635Z	 0.2200	-0.0800	-0.1300	0	 0.2200	1011111111000000	1
2020-09-01T00:24:48.416Z	-0.0700	-0.3100	 0.1100	0	-0.0700	1011111111000000	1
2020-09-01T00:24:49.197Z	-0.1300	-0.1700	 0.0900	0	-0.1300	1011111111000000	1
2020-09-01T00:24:49.978Z	-0.0800	 0.0000	 0.0200	0	-0.0800	1011111111000000	1
2020-09-01T00:24:50.759Z	 0.2200	-0.0900	-0.0200	0	 0.2200	1011111111000000	1
2020-09-01T00:24:51.540Z	 0.0700	-0.2800	 0.1700	0	 0.0700	1011111111000000	1
2020-09-01T00:24:52.321Z	-0.1800	-0.1200	 0.1800	0	-0.1800	1011111111000000	1
2020-09-01T00:24:53.102Z	 0.0000	 0.0900	 0.0400	0	 0.0000	1011111111000000	1
2020-09-01T00:24:53.883Z	 0.1900	-0.0700	 0.2700	0	 0.1900	1011111111000000	1
2020-09-01T00:24:54.663Z	-0.0900	-0.2000	 0.2800	0	-0.0900	1011111111000000	1
2020-09-01T00:24:55.444Z	-0.1100	 0.0900	 0.0800	0	-0.1100	1011111111000000	1
2020-09-01T00:24:56.225Z	 0.1800	-0.0300	 0.1000	0	 0.1800	1011111111000000	1
2020-09-01T00:24:57.006Z	-0.1000	-0.1400	 0.2400	0	-0.1000	1011111111000000	1
2020-09-01T00:24:57.787Z	 0.0100	 0.0700	 0.2700	0	 0.0100	1011111111000000	1
2020-09-01T00:24:58.568Z	 0.0500	 0.1300	 0.0500	0	 0.0500	1011111111000000	1
2020-09-01T00:24:59.349Z	 0.1200	-0.1000	-0.0100	0	 0.1200	1011111111000000	1
2020-09-01T00:25:00.130Z	-0.1600	 0.0100	-0.0600	0	-0.1600	1011111111000000	1
2020-09-01T00:25:00.911Z	-0.0200	 0.3200	 0.0700	0	-0.0200	1011111111000000	1
2020-09-01T00:25:01.692Z	 0.0900	 0.1400	 0.0600	0	 0.0900	1011111111000000	1
2020-09-01T00:25:02.473Z	 0.0000	 0.0500	-0.1900	0	 0.0000	1011111111000000	1
2020-09-01T00:25:03.254Z	-0.0100	 0.0400	-0.2400	0	-0.0100	1011111111000000	1
2020-09-01T00:25:04.034Z	-0.1700	 0.2100	-0.2100	0	-0.1700	1011111111000000	1
2020-09-01T00:25:04.815Z	 0.0300	 0.2300	-0.1300	0	 0.0300	1011111111000000	1
2020-09-01T00:25:05.596Z	 0.2000	 0.1000	-0.2000	0	 0.2000	1011111111000000	1
2020-09-01T00:25:06.377Z	 0.0300	-0.1900	-0.1700	0	 0.0300	1011111111000000	1
2020-09-01T00:25:07.158Z	-0.2800	-0.1200	-0.1200	0	-0.2800	1011111111000000	1
2020-09-01T00:25:07.939Z	-0.0300	 0.0500	-0.1100	0	-0.0300	1011111111000000	1
2020-09-01T00:25:08.720Z	 0.0800	 0.0600	-0.2000	0	 0.0800	1011111111000000	1
2020-09-01T00:25:09.501Z	 0.2400	-0.0400	-0.1000	0	 0.2400	1011111111000000	1
2020-09-01T00:25:10.282Z	-0.1600	-0.1500	-0.1100	0	-0.1600	1011111111000000	1
2020-09-01T00:25:11.063Z	-0.0700	-0.1200	 0.0200	0	-0.0700	1011111111000000	1
2020-09-01T00:25:11.844Z	-0.1700	 0.0500	 0.1400	0	-0.1700	1011111111000000	1
2020-09-01T00:25:12.624Z	 0.0000	 0.3300	-0.1400	0	 0.0000	1011111111000000	1
2020-09-01T00:25:13.405Z	 0.3100	 0.0600	-0.1000	0	 0.3100	1011111111000000	1
2020-09-01T00:25:14.186Z	 0.1400	-0.2000	 0.1700	0	 0.1400	1011111111000000	1
2020-09-01T00:25:14.967Z	-0.2200	-0.1000	 0.3300	0	-0.2200	1011111111000000	1
2020-09-01T00:25:15.748Z	-0.4000	 0.2900	 0.1000	0	-0.4000	1011111111000000	1
2020-09-01T00:25:16.529Z	 0.3300	 0.1800	 0.0100	0	 0.3300	1011111111000000	1
2020-09-01T00:25:17.310Z	 0.3600	-0.2600	 0.1600	0	 0.3600	1011111111000000	1
2020-09-01T00:25:18.091Z	-0.1300	-0.3300	 0.3000	0	-0.1300	1011111111000000	1
2020-09-01T00:25:18.872Z	-0.4400	 0.1000	 0.1900	0	-0.4400	1011111111000000	1
2020-09-01T00:25:19.653Z	 0.3000	-0.0100	 0.0300	0	 0.3000	1011111111000000	1
2020-09-01T00:25:20.434Z	 0.1000	-0.4200	 0.0600	0	 0.1000	1011111111000000	1
2020-09-01T00:25:21.214Z	-0.0800	-0.2300	-0.0300	0	-0.0800	1011111111000000	1
2020-09-01T00:25:21.995Z	 0.0400	-0.1400	 0.1500	0	 0.0400	1011111111000000	1
2020-09-01T00:25:22.776Z	-0.1200	-0.0700	 0.1400	0	-0.1200	1011111111000000	1
2020-09-01T00:25:23.557Z	 0.0600	-0.0800	-0.1200	0	 0.0600	1011111111000000	1
2020-09-01T00:25:24.338Z	-0.2200	 0.0800	-0.2300	0	-0.2200	1011111111000000	1
2020-09-01T00:25:25.119Z	 0.1900	 0.2100	-0.1400	0	 0.1900	1011111111000000	1
2020-09-01T00:25:25.900Z	 0.3000	 0.0600	 0.0800	0	 0.3000	1011111111000000	1
2020-09-01T00:25:26.681Z	-0.1400	 0.0600	-0.0700	0	-0.1400	1011111111000000	1
2020-09-01T00:25:27.462Z	-0.2100	 0.1500	-0.2500	0	-0.2100	1011111111000000	1
2020-09-01T00:25:28.243Z	-0.2300	 0.2100	-0.2800	0	-0.2300	1011111111000000	1
2020-09-01T00:25:29.024Z	 0.0800	 0.2600	-0.1200	0	 0.0800	1011111111000000	1
2020-09-01T00:25:29.804Z	 0.4400	 0.0800	 0.0200	0	 0.4400	1011111111000000	1
2020-09-01T00:25:30.585Z	 0.0500	-0.1100	-0.0400	0	 0.0500	1011111111000000	1
2020-09-01T00:25:31.366Z	-0.4100	-0.0100	-0.1100	0	-0.4100	1011111111000000	1
2020-09-01T00:25:32.147Z	-0.0500	 0.1100	 0.0400	0	-0.0500	1011111111000000	1
2020-09-01T00:25:32.928Z	 0.1900	 0.0500	 0.1600	0	 0.1900	1011111111000000	1
2020-09-01T00:25:33.709Z	 0.1000	 0.0100	 0.0200	0	 0.1000	1011111111000000	1
2020-09-01T00:25:34.490Z	 0.0400	-0.1400	-0.0600	0	 0.0400	1011111111000000	1
2020-09-01T00:25:35.271Z	-0.2200	-0.0800	 0.0200	0	-0.2200	1011111111000000	1
2020-09-01T00:25:36.052Z	-0.0100	 0.0700	 0.2100	0	-0.0100	1011111111000000	1
2020-09-01T00:25:36.833Z	 0.0900	-0.0500	 0.1600	0	 0.0900	1011111111000000	1
2020-09-01T00:25:37.614Z	 0.0500	-0.0200	-0.0400	0	 0.0500	1011111111000000	1
2020-09-01T00:25:38.395Z	-0.0900	-0.0300	-0.1000	0	-0.0900	1011111111000000	1
2020-09-01T00:25:39.175Z	-0.0700	 0.0500	 0.1300	0	-0.0700	1011111111000000	1
2020-09-01T00:25:39.956Z	 0.2300	-0.0200	 0.2200	0	 0.2300	1011111111000000	1
2020-09-01T00:25:40.737Z	-0.1000	-0.0600	 0.0500	0	-0.1000	1011111111000000	1
2020-09-01T00:25:41.518Z	-0.1700	 0.0400	-0.0200	0	-0.1700	1011111111000000	1
2020-09-01T00:25:42.299Z	-0.1200	 0.0800	-0.0800	0	-0.1200	1011111111000000	1
2020-09-01T00:25:43.080Z	 0.2700	 0.2200	 0.0700	0	 0.2700	1011111111000000	1
2020-09-01T00:25:43.861Z	 0.4100	-0.0800	 0.2600	0	 0.4100	1011111111000000	1
2020-09-01T00:25:44.642Z	-0.2200	-0.3700	 0.0500	0	-0.2200	1011111111000000	1
2020-09-01T00:25:45.423Z	-0.3500	-0.0200	-0.1300	0	-0.3500	1011111111000000	1
2020-09-01T00:25:46.204Z	-0.0200	 0.1400	-0.1600	0	-0.0200	1011111111000000	1
2020-09-01T00:25:46.985Z	 0.1900	-0.1200	-0.1000	0	 0.1900	1011111111000000	1
2020-09-01T00:25:47.765Z	 0.0800	-0.1600	-0.0100	0	 0.0800	1011111111000000	1
2020-09-01T00:25:48.546Z	 0.0400	-0.1400	-0.1400	0	 0.0400	1011111111000000	1
2020-09-01T00:25:49.327Z	-0.0800	-0.1200	-0.1000	0	-0.0800	1011111111000000	1
2020-09-01T00:25:50.108Z	 0.0500	-0.1200	 0.1000	0	 0.0500	1011111111000000	1
2020-09-01T00:25:50.889Z	-0.1100	-0.0700	 0.0500	0	-0.1100	1011111111000000	1
2020-09-01T00:25:51.670Z	-0.0800	 0.0000	-0.2400	0	-0.0800	1011111111000000	1
2020-09-01T00:25:52.451Z	 0.0400	 0.0200	-0.2300	0	 0.0400	1011111111000000	1
2020-09-01T00:25:53.232Z	-0.0900	 0.1100	-0.0600	0	-0.0900	1011111111000000	1
2020-09-01T00:25:54.013Z	 0.0900	 0.1800	 0.0400	0	 0.0900	1011111111000000	1
2020-09-01T00:25:54.794Z	 0.1000	 0.2000	-0.0800	0	 0.1000	1011111111000000	1
2020-09-01T00:25:55.575Z	 0.0300	 0.2000	-0.1100	0	 0.0300	1011111111000000	1
2020-09-01T00:25:56.355Z	-0.1700	 0.2100	-0.0100	0	-0.1700	1011111111000000	1
2020-09-01T00:25:57.136Z	-0.2700	 0.4400	-0.1300	0	-0.2700	1011111111000000	1
2020-09-01T00:25:57.917Z	 0.1900	 0.3600	-0.1000	0	 0.1900	1011111111000000	1
2020-09-01T00:25:58.698Z	 0.2700	-0.2700	 0.2200	0	 0.2700	1011111111000000	1
2020-09-01T00:25:59.479Z	-0.2300	-0.0700	 0.2500	0	-0.2300	1011111111000000	1
2020-09-01T00:26:00.260Z	-0.0200	 0.0800	-0.0700	0	-0.0200	1011111111000000	1
2020-09-01T00:26:01.041Z	 0.1700	-0.2000	-0.0400	0	 0.1700	1011111111000000	1
2020-09-01T00:26:01.822Z	 0.2300	-0.3300	 0.3200	0	 0.2300	1011111111000000	1
2020-09-01T00:26:02.603Z	-0.2700	-0.0800	 0.4300	0	-0.2700	1011111111000000	1
2020-09-01T00:26:03.384Z	-0.0700	 0.1100	 0.1800	0	-0.0700	1011111111000000	1
2020-09-01T00:26:04.165Z	 0.0800	-0.1700	 0.0200	0	 0.0800	1011111111000000	1
2020-09-01T00:26:04.945Z	-0.0800	-0.1400	-0.0300	0	-0.0800	1011111111000000	1
2020-09-01T00:26:05.726Z	 0.1500	-0.1300	-0.0400	0	 0.1500	1011111111000000	1
2020-09-01T00:26:06.507Z	-0.1600	-0.0400	-0.0400	0	-0.1600	1011111111000000	1
2020-09-01T00:26:07.288Z	 0.1300	 0.0000	 0.0800	0	 0.1300	1011111111000000	1
2020-09-01T00:26:08.069Z	 0.2000	-0.1000	 0.1600	0	 0.2000	1011111111000000	1
2020-09-01T00:26:08.850Z	-0.1300	-0.0900	 0.0400	0	-0.1300	1011111111000000	1
2020-09-01T00:26:09.631Z	-0.2100	 0.0200	-0.1400	0	-0.2100	1011111111000000	1
2020-09-01T00:26:10.412Z	 0.1300	 0.0300	-0.0200	0	 0.1300	1011111111000000	1
