Time	tn [-]	VHM0 [m]	VTM02 [s]	VEPK [m2 s]	Tref [degrees_C]	TEMP [degrees_C]	Bat [-]	Av [-]	Ax [-]	Ay [-]	Ori [degree]	Incli [degree]	DQF [-]	FQF [-]
2020-09-01T00:15:00.000Z	10	0.750	3.030	3.7802E-01	25.05	19.05	1	-0.21875	-0.00500	0.00000	275.600	69.741	1010000000100000	1
2020-09-01T00:46:00.000Z	10	0.780	3.077	4.7340E-01	25.05	19.10	1	-0.21750	-0.00500	0.00250	218.000	69.829	1010000000100000	1
2020-09-01T01:15:00.000Z	10	0.770	3.125	4.4583E-01	25.05	19.05	1	-0.21750	-0.00500	0.00250	240.500	69.829	1010000000100000	1
2020-09-01T01:45:00.000Z	10	0.760	3.150	3.7992E-01	25.05	19.05	1	-0.21750	-0.00375	0.00250	251.700	69.829	1010000000100000	1
2020-09-01T02:16:00.000Z	10	0.700	3.125	4.6636E-01	25.05	19.00	1	-0.21625	-0.00500	0.00375	226.400	69.873	1010000000100000	1
2020-09-01T02:45:00.000Z	10	0.640	3.030	2.5466E-01	25.05	19.05	1	-0.21625	-0.00750	0.00375	270.000	70.093	1010000000100000	1
2020-09-01T03:15:00.000Z	10	0.530	2.920	1.5758E-01	25.05	19.00	1	-0.21625	-0.00875	0.00125	292.500	70.005	1010000000100000	1
2020-09-01T03:46:00.000Z	10	0.570	2.920	1.7767E-01	25.05	19.05	1	-0.21625	-0.00875	0.00125	319.200	70.137	1010000000100000	1
