#parameter:Czz10
#unit:cm2/Hz
#date:20180517
#sensor:radcan
#Time in ms since start of day
0,0.00,0.46,1.43,4.44,12.69,6.71,17.35,7.57,12.51,14.61,17.98,13.27,7.93,15.36,9.67,16.01,137.05,143.84,37.63,32.69,68.85,34.27,64.04,96.39,125.43,62.11,59.44,74.09,137.58,133.67,306.60,355.29,552.15,249.62,561.62,321.35,289.44,279.33,267.73,265.20,433.99,317.66,304.58,244.49,230.19,141.66,145.27,105.62,115.22,89.21,98.25
60000,0.00,0.37,1.49,5.30,9.19,11.74,14.27,14.75,12.68,11.60,16.01,13.59,16.85,16.23,11.28,15.56,129.62,119.48,57.67,49.38,71.54,39.62,46.66,98.83,148.10,60.96,53.04,68.46,119.31,153.88,276.46,379.35,518.51,456.03,410.00,266.09,314.36,264.71,369.91,214.74,357.88,345.51,189.21,269.35,267.78,179.15,128.23,106.75,112.21,75.43,75.72
120000,0.00,0.55,1.49,5.72,7.49,12.06,15.52,12.65,16.54,12.20,18.95,11.10,13.60,9.92,12.21,15.67,142.30,131.98,43.74,63.48,66.49,45.12,47.99,91.03,150.69,39.26,56.28,102.56,114.74,161.37,199.21,283.70,573.49,404.85,347.18,273.61,292.76,197.96,318.93,231.97,364.09,399.33,270.68,260.53,309.26,219.48,117.61,84.23,88.26,99.72,67.65
180000,0.00,0.47,2.14,4.96,10.48,9.01,16.06,9.33,11.80,12.58,19.07,9.97,11.56,13.41,11.22,19.96,145.10,132.62,60.46,57.28,89.10,51.29,57.04,80.45,141.77,68.90,71.88,97.15,91.84,184.67,314.71,279.89,667.34,525.57,506.73,295.44,258.42,331.87,187.66,226.22,416.96,373.04,289.58,223.33,285.41,156.02,130.70,76.87,83.53,84.26,81.37
240000,0.00,0.39,1.85,4.00,10.00,10.81,12.06,9.47,12.44,12.24,17.36,14.93,17.17,14.62,10.08,21.49,190.50,166.33,49.90,53.91,78.22,50.69,46.42,94.77,150.68,82.85,53.38,82.16,121.67,184.92,253.08,272.85,548.59,482.57,485.32,254.10,285.87,180.63,373.45,196.01,324.82,275.70,201.23,217.53,272.96,165.00,168.82,81.90,91.36,103.41,99.70
300000,0.00,0.65,1.74,4.03,7.45,11.07,10.03,7.22,12.08,12.32,18.17,14.19,14.15,13.10,12.93,18.73,272.07,189.39,51.41,65.48,84.39,47.76,41.93,115.01,147.09,66.54,69.95,80.71,141.27,175.62,252.77,215.61,599.07,507.64,487.65,330.56,304.93,231.27,373.07,121.53,268.36,327.80,202.17,196.91,255.95,118.43,190.41,101.94,79.42,94.05,88.31
360000,0.00,0.52,1.95,3.35,6.85,9.57,15.52,8.01,13.03,17.14,21.15,11.36,13.28,11.20,10.76,28.21,280.71,187.73,51.07,60.96,90.00,51.34,48.19,90.31,169.18,63.52,92.07,87.48,118.15,150.09,285.53,269.42,432.57,524.74,406.31,341.84,329.03,226.69,245.07,192.56,317.96,303.76,331.19,151.59,291.73,167.53,144.13,78.15,69.18,102.53,71.12
420000,0.00,0.28,1.63,3.06,9.00,10.39,12.01,7.93,15.45,12.34,20.64,11.79,13.28,9.96,10.82,30.38,288.28,249.86,38.58,44.90,90.06,42.04,52.36,98.10,175.38,77.19,74.25,97.08,123.09,173.56,291.60,287.15,380.30,511.65,577.90,250.87,304.55,156.74,266.20,211.10,256.49,279.05,288.62,209.40,258.95,170.43,149.30,70.88,79.56,106.34,76.10
480000,0.00,0.36,1.79,3.45,8.43,9.81,10.79,10.06,16.03,9.41,19.37,14.44,15.76,11.20,13.83,26.95,313.06,212.22,47.42,58.71,82.39,52.21,42.62,107.37,158.70,90.11,62.85,59.68,106.26,192.55,262.78,312.51,395.36,554.27,594.95,278.39,347.31,213.03,359.30,182.35,285.46,354.05,304.18,234.96,275.15,164.24,178.79,84.84,96.70,100.34,78.65
540000,0.00,0.55,1.48,3.34,7.15,10.14,15.02,8.64,15.96,12.51,19.83,12.57,16.48,9.16,13.65,27.87,330.17,239.05,46.38,67.07,86.75,52.42,50.66,90.45,195.95,52.25,75.17,84.73,115.16,167.01,247.52,318.82,464.18,532.79,391.05,275.72,274.28,176.16,288.48,175.00,346.09,358.44,308.56,206.29,289.01,173.51,157.98,96.81,76.53,96.42,76.26
600000,0.00,0.50,1.58,3.66,9.73,9.71,16.21,7.15,16.76,11.08,18.05,12.69,9.38,14.11,7.93,22.88,332.23,232.06,46.55,53.87,87.58,49.57,45.97,98.84,154.50,88.96,67.25,83.87,130.39,154.62,297.36,307.20,392.32,552.00,575.29,277.77,257.82,210.18,269.60,195.35,307.96,372.23,358.75,136.97,210.40,199.03,196.71,112.05,77.85,94.94,80.20
660000,0.00,0.58,2.02,3.75,8.54,11.70,11.16,9.26,16.06,8.27,17.78,12.18,14.40,12.21,14.72,21.45,343.14,221.85,48.88,45.83,75.86,62.04,40.87,104.90,124.28,80.25,63.98,78.62,121.08,187.44,254.10,368.65,370.46,559.16,576.98,221.18,293.77,180.12,347.29,243.45,240.81,294.63,291.39,230.96,296.65,175.16,211.95,106.16,126.14,79.14,63.26
720000,0.00,0.81,1.97,3.96,9.17,11.08,10.40,8.56,17.23,10.59,23.02,12.87,16.01,9.46,13.61,28.56,390.91,251.84,42.82,62.52,72.11,46.59,56.16,80.84,183.64,52.30,55.02,142.04,131.25,196.56,234.05,243.19,506.35,600.99,541.20,275.16,284.97,198.41,326.90,214.41,373.99,339.59,241.13,212.76,353.75,210.54,167.17,145.42,107.52,105.64,76.82
780000,0.00,0.77,2.12,3.25,8.92,9.09,14.20,9.70,12.71,13.51,18.62,7.98,15.81,14.93,12.56,36.90,372.59,250.12,54.13,50.82,87.48,65.81,46.69,77.27,157.71,77.54,62.87,126.05,163.28,206.45,276.49,210.19,501.00,627.05,469.31,259.57,294.58,260.37,279.88,203.28,304.36,366.32,305.32,221.99,256.94,228.59,217.19,146.55,87.16,91.13,70.57
840000,0.00,0.68,1.95,3.10,9.30,10.16,11.54,8.53,12.04,10.12,17.11,13.83,16.73,10.68,14.72,34.32,407.79,292.29,42.02,46.03,75.37,59.90,55.05,99.35,124.77,85.28,68.69,84.37,178.07,213.80,211.27,298.76,375.64,641.09,498.42,201.43,281.30,140.74,402.67,268.92,181.62,232.99,371.47,183.24,263.25,233.52,239.94,114.78,90.35,110.24,86.26
900000,0.00,0.81,1.72,2.76,8.42,10.97,11.46,7.85,13.95,8.07,18.32,11.85,13.12,12.51,17.65,25.70,429.84,276.19,38.15,56.46,90.06,51.26,40.86,86.59,118.75,86.96,72.50,88.50,110.62,247.04,226.51,238.60,609.39,594.62,702.17,232.28,260.55,158.71,368.28,187.89,191.63,251.53,196.60,227.40,296.67,232.01,231.66,122.87,87.96,103.06,61.68
960000,0.00,0.74,2.01,2.54,7.22,10.95,14.42,8.62,15.34,14.61,13.14,9.70,13.83,14.54,12.02,37.05,445.92,265.83,48.33,62.18,94.09,71.20,53.43,70.00,129.18,78.45,91.76,90.34,127.31,232.96,294.74,220.31,492.16,731.08,594.14,285.30,265.30,221.09,249.50,200.42,262.63,290.36,339.92,173.66,313.19,257.19,174.50,128.78,67.27,102.35,64.53
1020000,0.00,0.24,1.27,3.13,7.33,9.66,11.24,9.44,11.99,13.84,11.71,13.39,14.58,12.47,12.54,36.51,465.28,277.70,33.77,53.76,98.68,57.53,74.30,69.69,101.01,90.04,78.47,97.82,141.78,202.24,233.94,266.16,405.18,616.70,597.90,243.61,236.73,150.52,188.93,217.06,211.91,325.34,299.46,198.93,249.25,231.17,184.10,113.84,98.40,97.63,85.03
1080000,0.00,0.52,1.81,2.33,7.64,10.08,13.66,9.14,13.07,8.91,15.59,10.15,12.36,12.37,18.19,28.48,426.27,244.19,43.43,54.63,87.55,62.91,86.38,62.04,125.42,74.39,96.23,54.63,124.10,233.15,204.71,288.69,481.68,663.55,621.64,232.69,227.54,148.79,298.05,242.69,213.81,268.75,309.43,233.74,306.45,255.76,263.99,108.64,113.46,83.25,61.21
1140000,0.00,0.55,1.35,2.38,7.29,10.06,14.89,8.30,13.06,12.39,17.08,12.30,13.77,13.12,15.63,30.04,400.60,270.89,37.19,56.87,69.61,47.17,82.11,63.89,132.44,66.49,92.88,69.44,121.46,239.71,253.93,255.51,420.60,618.08,553.70,271.50,216.41,188.73,281.39,292.80,205.38,260.26,265.22,235.45,292.64,231.91,156.99,98.19,94.60,94.23,71.57
1200000,0.00,0.52,1.76,3.12,5.99,9.43,13.95,8.04,14.12,12.82,13.31,10.61,14.81,16.19,8.11,35.09,375.15,206.22,37.03,47.94,76.36,51.98,78.11,87.21,114.86,91.43,75.05,93.48,153.13,226.75,234.83,237.37,469.42,606.33,569.24,279.16,262.92,210.17,227.38,215.31,186.54,297.77,283.36,163.94,250.36,290.63,162.03,132.52,75.48,99.84,70.19
1260000,0.00,0.40,1.77,2.60,6.59,9.21,18.74,6.74,11.93,10.89,11.27,11.23,14.07,11.16,11.59,27.63,385.84,228.89,32.55,39.78,60.83,54.18,84.05,86.82,78.26,65.61,64.45,98.00,170.38,247.15,265.35,215.77,312.68,545.68,654.82,200.67,261.51,198.62,340.80,321.69,184.52,258.75,266.81,209.60,208.49,269.90,179.72,104.28,163.49,81.97,73.41
1320000,0.00,0.47,1.65,2.46,6.59,8.12,16.49,8.85,11.09,12.51,16.90,8.87,14.28,15.63,15.62,35.31,382.98,216.41,44.50,33.15,64.46,46.41,91.28,63.21,105.46,66.00,78.05,104.28,176.83,320.78,258.66,285.87,359.30,593.79,680.31,312.64,200.65,134.74,272.93,250.04,240.23,227.21,196.75,196.61,236.36,237.50,206.71,125.50,119.14,82.95,87.29
1380000,0.00,0.55,1.15,1.79,5.02,7.20,14.68,7.87,13.34,15.58,10.77,7.10,13.96,16.15,10.87,31.61,362.34,223.15,57.27,30.30,70.18,55.59,73.23,53.00,106.56,70.38,76.45,80.76,140.64,305.99,267.16,248.44,379.88,547.21,598.41,320.43,295.27,214.24,273.76,264.79,160.10,287.51,258.79,184.34,187.13,237.21,226.23,120.52,92.66,93.30,63.80
1440000,0.00,0.48,1.14,2.69,5.03,8.35,15.65,9.89,15.60,15.18,11.00,9.54,14.02,13.82,15.70,28.10,312.35,220.09,28.75,37.22,67.16,38.21,85.99,67.54,98.05,73.00,72.39,102.19,163.22,229.12,279.92,260.25,374.98,431.25,619.71,234.94,289.38,243.11,298.43,312.24,179.11,242.20,291.33,201.81,240.89,255.69,176.34,79.09,112.72,89.20,73.55
1500000,0.00,0.50,1.43,1.91,5.13,7.22,18.69,8.00,13.81,13.67,14.52,8.82,12.45,16.43,17.16,27.23,269.23,160.46,50.43,43.07,61.02,49.22,69.47,55.51,91.90,79.28,82.63,69.29,160.91,254.72,292.54,313.56,433.58,494.84,800.34,297.89,259.32,223.12,315.61,290.51,210.99,217.01,188.23,227.73,234.48,278.27,173.10,148.46,129.80,78.46,88.94
1560000,0.00,0.49,0.92,2.40,6.19,9.11,17.42,10.28,11.52,14.04,11.08,7.74,13.83,16.83,15.76,31.19,228.91,172.73,40.42,39.37,51.44,70.31,78.45,44.66,79.97,78.90,88.15,70.11,211.97,345.01,272.27,304.80,356.48,701.96,740.46,338.45,261.41,209.96,326.97,325.56,229.07,237.47,194.11,165.19,243.08,246.79,168.28,116.83,101.11,94.21,98.64
1620000,0.00,0.13,0.96,2.67,5.34,8.39,13.51,12.53,9.80,16.65,12.46,9.32,10.38,16.40,18.92,25.28,208.40,147.42,38.60,40.07,49.25,64.80,98.06,48.94,73.01,69.20,75.03,76.56,229.89,296.28,242.68,423.45,416.61,547.41,630.06,278.08,205.81,269.78,204.16,281.87,208.50,241.81,154.90,137.54,197.99,221.59,197.64,80.38,80.41,94.98,92.86
1680000,0.00,0.50,1.54,2.55,4.27,8.08,21.81,10.42,10.00,13.52,12.60,5.81,9.76,17.06,18.40,21.87,206.57,128.81,55.80,45.38,46.90,65.99,107.74,46.11,74.81,64.45,87.33,77.39,201.76,273.59,311.11,266.62,417.25,765.50,670.08,285.21,294.98,253.52,355.98,231.10,194.40,267.97,120.07,180.15,289.66,265.02,178.74,117.49,120.97,63.35,98.43
1740000,0.00,0.49,1.18,2.59,5.44,9.62,18.70,8.46,7.25,16.81,12.64,7.63,11.18,19.44,16.14,25.55,192.28,139.17,43.84,39.43,37.90,71.82,107.37,65.73,53.03,79.67,96.39,89.97,205.80,364.06,307.16,343.48,379.99,720.13,698.44,366.17,201.95,258.85,301.54,275.28,224.20,239.36,110.34,142.40,253.66,205.50,112.21,111.12,110.48,99.22,107.92
1800000,0.00,0.80,1.18,2.49,4.98,8.38,14.57,9.44,8.83,18.71,12.65,9.07,9.70,13.90,15.62,28.57,193.65,148.51,58.80,49.07,53.32,78.95,127.66,65.69,78.95,115.97,188.96,112.64,271.73,384.65,247.10,330.34,442.80,685.24,633.68,432.10,245.79,261.81,189.68,254.76,153.53,265.75,131.13,120.69,248.32,195.58,149.46,127.25,71.60,102.71,109.52
1860000,0.00,0.34,1.01,2.24,6.31,9.19,19.81,6.92,10.47,15.36,10.38,9.35,8.85,11.37,15.56,25.87,182.58,172.19,47.13,45.61,47.75,90.12,152.67,45.53,92.31,99.42,250.62,100.38,201.48,424.65,285.10,293.38,390.00,774.35,794.57,210.25,292.94,240.31,338.03,285.77,206.75,320.81,172.22,134.42,160.78,203.62,142.91,63.15,136.46,69.32,89.44
1920000,0.00,0.27,0.91,2.76,5.33,12.92,19.48,10.73,7.46,18.15,11.46,7.00,7.12,16.08,17.56,20.78,152.00,151.67,48.49,58.95,48.65,92.15,120.04,65.35,96.26,131.15,232.25,120.64,183.15,422.38,302.51,381.22,587.28,974.98,670.28,300.69,328.93,240.30,301.84,208.73,216.83,274.15,151.60,122.38,190.02,176.56,132.01,81.32,93.70,71.01,98.30
1980000,0.00,0.16,0.91,2.30,5.43,11.31,13.76,9.13,7.18,17.26,11.32,8.18,8.01,14.53,14.87,18.03,141.01,129.19,60.37,45.83,49.57,102.56,136.97,78.53,103.51,71.64,120.03,161.56,198.52,369.37,261.61,362.22,507.79,973.57,741.27,433.85,292.60,203.89,269.57,241.68,197.81,299.85,113.82,98.81,204.73,192.26,141.70,95.76,85.15,108.71,114.66
