#parameter:Czz10
#unit:cm2/Hz
#date:20180518
#sensor:radcan
#Time in ms since start of day
0,0.00,0.70,0.66,2.10,5.82,7.94,9.43,6.31,11.72,15.18,18.65,34.40,37.57,24.41,73.58,175.50,398.73,564.59,892.87,766.37,722.35,785.37,515.63,295.20,176.33,265.29,207.51,268.66,338.51,472.43,224.67,208.79,222.36,229.65,251.36,258.70,222.31,225.66,185.23,184.79,176.74,92.22,101.78,42.08,73.68,77.07,58.12,59.73,44.23,50.26,55.44
60000,0.00,0.92,1.29,2.23,5.97,10.64,10.63,6.19,13.70,16.92,22.46,30.81,33.67,33.30,64.12,192.74,521.44,575.40,851.85,1156.66,664.29,825.51,426.61,266.64,256.19,286.70,337.57,262.56,344.79,449.94,180.41,258.74,197.44,231.76,283.88,262.14,129.55,183.29,168.55,255.47,156.18,114.14,86.70,60.52,94.49,94.91,60.12,78.86,55.32,52.61,47.47
120000,0.00,1.03,1.50,2.15,6.20,9.63,8.33,7.72,15.13,18.01,14.12,42.26,39.36,27.35,91.54,160.34,381.04,666.88,1096.69,1091.63,843.10,626.58,371.69,194.80,172.92,320.30,269.22,241.31,332.39,350.84,205.12,299.47,230.31,232.61,255.82,265.46,184.36,233.79,218.38,236.44,142.99,76.99,130.71,44.61,116.69,72.80,52.54,64.96,36.50,55.85,42.86
180000,0.00,0.81,1.00,2.94,3.80,9.28,12.73,6.49,13.44,15.60,17.03,39.76,41.41,36.63,82.27,178.20,433.78,711.19,831.64,786.73,915.07,754.98,384.77,216.43,262.53,226.41,235.43,354.66,303.06,493.91,217.00,210.71,260.67,214.48,193.64,271.54,205.60,234.38,155.42,212.52,163.75,92.05,116.16,56.35,88.68,74.64,76.44,52.27,34.26,45.64,51.79
240000,0.00,0.81,1.07,2.34,5.87,8.74,8.99,8.87,14.27,18.05,13.97,23.86,31.73,49.04,76.48,161.07,417.89,664.48,896.59,972.03,479.62,1179.18,409.35,235.30,242.72,483.15,245.81,295.10,365.84,475.12,193.36,337.62,215.34,215.55,263.65,219.82,224.41,270.96,146.93,207.05,157.31,115.42,82.81,59.43,69.91,107.45,50.29,73.53,45.72,42.13,43.29
300000,0.00,0.86,0.96,1.75,6.51,10.02,9.81,6.36,16.84,16.48,19.16,39.16,35.96,30.49,113.55,219.61,449.00,722.09,755.02,998.68,852.90,870.98,372.19,327.78,226.97,329.70,235.01,293.47,277.60,317.40,195.06,322.95,274.08,270.80,256.82,257.99,241.80,267.13,171.81,256.41,173.98,98.14,102.57,46.16,93.66,99.57,45.89,55.72,41.85,56.54,56.23
360000,0.00,0.68,0.80,1.72,3.82,9.24,9.51,6.72,11.59,14.36,12.34,35.21,41.57,22.09,104.89,167.91,459.52,607.89,575.39,1004.61,940.49,993.90,393.58,367.55,266.73,213.40,236.85,286.91,307.79,296.12,273.21,275.74,300.79,319.99,197.16,243.21,211.87,248.48,174.46,305.07,182.36,104.05,121.42,54.52,102.36,73.73,85.06,56.32,43.28,59.26,53.88
420000,0.00,0.17,0.66,1.22,6.82,7.89,7.26,7.43,11.37,7.59,6.69,21.09,36.48,35.21,83.38,154.97,407.37,580.21,893.13,1083.68,608.41,883.73,410.16,298.45,208.29,301.77,207.01,266.39,346.75,386.65,290.68,276.09,246.04,217.55,220.83,243.48,197.10,217.94,193.68,275.08,172.54,124.21,116.36,58.95,65.88,59.40,93.57,61.07,43.46,54.70,65.09
480000,0.00,0.80,0.93,1.30,6.57,7.14,7.75,6.93,16.21,10.81,13.46,30.48,47.71,48.60,77.04,182.38,335.64,541.97,725.74,960.14,739.34,1043.97,458.90,350.02,243.80,338.54,208.24,261.61,312.62,271.62,196.02,203.82,220.84,265.66,239.04,216.12,232.58,232.17,116.54,218.59,216.65,129.17,94.26,54.57,72.47,82.25,86.29,62.01,46.90,45.29,62.12
540000,0.00,0.77,1.48,1.32,5.34,9.81,7.03,8.08,14.37,11.70,11.13,36.06,43.57,26.71,137.47,204.99,328.29,557.76,686.02,1025.40,654.69,815.37,491.71,357.85,213.80,249.91,248.95,214.82,346.12,170.26,194.00,259.43,252.93,248.47,266.59,200.12,186.24,223.60,104.76,273.96,216.49,87.26,128.84,41.34,102.50,65.14,72.95,57.12,57.34,57.80,60.17
