#parameter:Czz10
#unit:cm2/Hz
#date:20241116
#sensor:height
#Time in ms since start of day
0,0.00,20.66,75.05,144.04,136.60,658.46,5111.74,7218.45,4868.95,4289.06,3359.17,4262.01,11561.94,16034.38,75352.77,64790.60,46602.22,33298.41,34666.11,18268.27,12454.08,12563.19,6425.71,4385.46,5398.57,4360.48,4738.33,3628.38,4682.39,5262.33,2600.95,1861.38,1581.86,2119.00,1401.95,943.13,810.51,1151.68,1079.05,1171.51,581.98,871.38,518.64,355.23,223.26,381.21,215.93,409.04,283.14,212.27,160.78
60000,0.00,4.64,70.01,174.38,211.00,377.33,4114.19,7266.25,4384.53,4326.50,3929.40,4902.62,9638.09,25500.30,75210.60,48559.11,45126.94,45470.34,32002.19,13869.13,10584.94,11340.91,6282.25,4625.52,5387.86,4578.30,5174.41,3547.17,3033.47,3923.50,3041.77,1710.48,1650.00,2562.88,1020.69,988.07,760.55,1292.67,614.32,909.75,637.55,578.89,554.16,348.05,256.03,426.10,419.63,470.17,284.72,252.87,123.72
120000,0.00,13.29,51.18,145.55,147.02,479.82,5357.03,8595.48,4379.43,3126.88,3564.41,3458.55,10619.81,27927.47,59502.46,59677.62,52581.31,45855.95,28796.26,19194.84,9313.91,10082.71,6563.66,6240.36,4813.21,5278.21,4006.77,3207.39,2197.76,4394.62,2362.69,1584.62,2035.40,2577.86,1061.54,1243.65,476.86,1337.18,1049.65,1232.77,475.33,701.19,411.80,350.82,416.63,348.32,473.31,435.33,279.19,281.47,94.78
180000,0.00,4.20,39.97,140.63,136.96,515.21,4437.78,7550.37,5283.21,4029.45,2657.11,3807.83,11095.78,17604.13,74805.02,68480.75,46165.99,30093.06,28974.00,16331.44,10156.77,9874.14,7482.38,5426.92,4821.40,4274.92,4592.70,4509.65,3277.67,4436.66,1937.28,1621.07,1908.15,2625.74,1408.22,584.71,870.33,1022.35,1240.81,932.81,549.59,620.26,521.90,324.08,310.57,375.19,311.10,440.71,231.65,181.53,134.10
240000,0.00,3.30,65.98,153.20,139.86,710.02,3304.43,6635.32,4433.70,3957.48,2737.12,4163.97,8583.18,14340.61,76189.94,65624.77,35087.80,31385.20,26005.41,15495.62,9772.40,11239.57,8381.77,7949.40,6322.22,4744.76,4155.95,3437.93,3474.51,3942.83,2654.23,1856.67,1537.98,2826.56,1320.70,1094.99,739.31,972.89,952.27,916.98,752.37,679.11,450.89,332.91,230.43,468.07,393.14,458.01,267.08,216.05,108.66
300000,0.00,4.91,44.28,85.16,131.83,537.48,3612.85,6793.88,5369.85,3034.98,3177.78,2725.70,7976.70,23027.62,51199.89,56130.90,54038.47,37532.77,21320.94,12654.32,7533.54,15424.46,12887.77,6958.41,5050.13,4773.73,5802.42,4010.83,2401.34,4289.89,2307.72,1374.25,2400.26,2810.86,1313.35,1012.56,604.50,1037.20,1168.76,943.34,449.16,450.05,474.51,396.87,271.37,252.19,489.25,467.03,311.53,236.88,138.38
360000,0.00,3.12,44.84,122.57,140.46,433.92,3280.39,5728.00,5311.55,4013.82,2923.48,3706.38,9376.53,15676.95,60516.36,67409.39,57186.27,31288.56,25186.45,11718.20,7634.21,13790.37,15118.17,5348.46,5713.32,5077.59,5102.88,4409.76,2644.04,4083.93,2053.46,1283.60,2294.37,2684.07,1237.32,782.30,654.33,962.62,1358.15,886.28,645.55,428.74,465.82,268.40,315.05,375.09,484.51,479.46,287.74,213.85,156.94
420000,0.00,5.25,52.96,116.45,142.34,446.00,3098.27,6968.74,4728.10,3869.76,2479.98,3827.91,10071.55,19032.79,73722.15,77358.94,33942.89,32373.34,23210.93,11519.86,10592.06,12109.49,9416.35,6572.76,5431.45,5664.93,4522.76,3875.89,2894.52,3855.15,1890.56,1263.40,1462.35,2138.36,1296.32,836.97,577.03,868.96,1185.70,1030.60,716.33,649.43,443.09,244.61,267.64,381.83,507.48,371.79,261.83,249.50,122.37
480000,0.00,5.42,52.83,140.02,158.46,376.72,1925.85,5560.49,5734.10,2634.67,3016.66,4119.83,7430.44,21313.06,61066.73,49171.43,46429.67,38885.31,19237.85,11239.12,10131.74,14969.74,13425.21,6154.24,5094.40,4379.25,5814.76,4827.91,3291.45,3457.48,2232.84,1287.05,1610.32,1681.62,1225.97,608.63,795.71,1014.92,662.93,853.93,595.41,649.23,541.18,420.36,296.99,358.24,498.04,343.13,269.89,250.46,195.20
540000,0.00,5.84,85.44,227.12,181.00,571.20,2275.52,5048.31,4144.07,3090.84,2958.42,3165.59,8777.63,23474.99,53921.84,53902.48,52428.56,31379.05,21633.85,10780.86,8997.73,12383.35,12848.60,5512.29,6427.95,5145.62,5878.85,5414.60,3668.78,3780.64,2173.79,1669.68,1815.22,1463.91,992.75,765.22,647.87,845.44,973.53,653.79,782.65,376.42,386.57,310.72,390.22,371.01,493.85,391.40,184.81,318.42,110.61
